author_id,tweet,nltk_outcome,bert_outcome
126062842,". WATCH: @Sifill_LDF explains this ""awesome power"" in the context of law enforcement and surveillance using 's gang database as an example.",1,1
3097187167,This one is going to be controversial and it's just the start of possible uses on large scales,0,0
3192476162,"The advancement ofis what’s brung some of the mostto . 

 is not possible withoutandis no different thanboth still require a human for accuracy. ",1,0
212413872, presentingdata to detect surgical trainees at risk for burnout and depression viaapp. Cool stuff at ePosters! Moderators meet with presenters at end to give oral presentation feedback too!,0,1
2934239943,@sunny_hundal Western corporations and police forces appear very interested intechnology as a quick search will attest✌️,1,0
2168607036,Scary- the consultant said that he’s already seeing companies merge their security and marketing divisions.,0,1
282134662,Smile! The Secretive Business of Facial-Recognition Software in Retail Stores.@intelligencer,1,1
413405163,"(1) ""giant @TencentGlobal began trialling aage-check system to limit the amount of timespendits Honor of Kingsgame""",1,0
967541386517020674,@EeHRN @EvanSelinger @PrivacyMatters I believe it's already happening in USA. Therefore I'm sure any countries where stores have started usingsecurity system like in Japan or USA similar issues have started &amp; hundreds of customers may be already falsely/wrongly blacklisted or will be in future.,1,0
967541386517020674,@EeHRN @EvanSelinger @PrivacyMatters In Japan where the 1stwas created &amp; started using at retails or other businesses in the world it has became really big issues related to. Many customers have beenw/o committed any crime.,0,0
31386921,"Meet FaceTec today @money2020 in the PayPal Networking Lounge and see howand true liveness detectionworks.

# fintech",1,1
493213859,"Smile! Facial-Recognition Software in Retail Stores

“If you think about the top 40 or top 80 companies you know almost all of them are thinking about facial recognition ....” 

@SEC_News 

",1,1
31386921,"Are you ready for @money2020. Check out FaceTec's ZoOm the most advanced 3D Face&amp; Liveness Matching solution in the market. 

",1,1
790896666828234752,"Heathrow planspoints at check-in bag drop and boarding.

Via @ITV

 ",0,0
848402667407777792,It's heart touching video i should also mention thathas saved manywho areand many instances where thehas made reunion of@TelanganaDGP @CPRODGPTS ,1,1
50636347,As the Metropolitan Police start trialingto counter the wave of violence across London. @BillMew calls for judicial supervision &amp; oversight to ensure ethical and appropriate use and further development to improve effectiveness,1,1
17393008,The Amazing Simulative Emotional Expression Robot (SEER) has,1,1
35203319,The Amazing Simulative Emotional Expression Robot (SEER) has,1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
62952341,"Ronald_vanLoon: RT Ronald_vanLoon: Effective example ofat . Would you scan your face for faster access? 

Huawei HuaweiEnt… ",1,0
13584132,"RT Ronald_vanLoonRT Ronald_vanLoon: Effective example ofat . Would you scan your face for faster access? 

… ",1,0
230403822,"RT:Ronald_vanLoon: RT Ronald_vanLoon: Effective example ofat . Would you scan your face for faster access? 

Huawei HuaweiEnt… ",1,0
1536562052,"RT Ronald_vanLoon ""RT Ronald_vanLoon: Effective example ofat . Would you scan your face for faster access? 

Huawei HuaweiEnt… ",1,0
951423426303950848,The Amazing Simulative Emotional Expression Robot (SEER) has,1,1
18843840,"Smile! The Secretive Business ofinStores
 
",1,1
26640695,.@TSA released a plan for how it will increase the use oftechnology includingin airports across the United States.via @PopSci,1,0
16498987,Tech tip: useto find awho looks like your crush,1,0
1006545540367245313,An amazing example of how Stanford University developed a therapy tool for children with autism by using facial recognition:,1,1
30048811,If theis not corruptedis destined to become safe cities..,1,0
3166958767,"@770CHQR @RobBreakenridge @kevin_nealon @moniquemoreau @cfibNational @jonkay @QuilletteM Police usingtech acknowledge it has a 90% failure rate saying that's fine because ""Of course no facial recognition system is 100 percent accurate under all conditions.""",0,0
30048811,If theis not corruptedis destined to become safe cities..,1,0
1683220639,Face scanning is no longer just for humans! Fish farmers usetechnology to fight disease in salmon:,0,0
1045341115858259968, technology has been introduced at certain US airports however the American Civil Liberties Union (ACLU) has already criticized the method usingciting discrimination and false matches: ,1,0
2332939052,Facial recognition software has been touted as the next era of security but is it really? Let’s take a look at the potential opportunities and the roadblocks that are still in the way.,1,0
773574270,"Establishing anofwill be harder than people think
So glad we are proactively discussing it! Great video fromSymposium
@thoughtworks @AINowInstitute",1,1
2356982959,Kairos launches self-hostedAPI amid legal turmoil ,0,0
518238327,Kairos launches self-hostedAPI amid legal turmoil ,0,0
2491309992,RealNetworks Promotes Free Use of Facial Recognition in Schools,1,1
418584028,Great initiative that we highly encourage! China is taking steps to monitor bus drivers usingto detect driver fatigue. Read more here: ,1,1
15664534,Look familiar???nomBasinet@La242tvain’t talent.... ,1,0
15664534,???NomBasinet is why ya’ll gotshow!just to SELL SELL SELL! — feeling disgusted,0,0
1008259824247713792,"What Camera Module Solutions do you need?


",1,0
2191079366," at the edge makesmore responsive 

Used in

from @intel @google @amazon @huawei 


",1,1
36312734,Given the complex issues surfaced by -driventhere are almost certainly going to be additional regulations specifically focused on this technology.,1,0
836995833757384713,"Think you're better than an ? Why not see if you are a ""super recogniser"" in this fun test that will show you just how powerful and important automated facial recognition is becoming.",1,1
770937720696868864,Given the complex issues surfaced by -driventhere are almost certainly going to be additional regulations specifically focused on this technology.,1,0
12615582,Given the complex issues surfaced by -driventhere are almost certainly going to be additional regulations specifically focused on this technology.,1,0
72665057,And of course since you have no knowledge of the act you have no recourse to further object to your image being used stored or otherwise capitalized on for whatever purpose. Also recourse for false positive IDs is delayed until further harm is done.,0,0
1899542737,Want to get through airports quicker? Heathrow have your back@WIRED,1,0
19498386,"@surcamcom The argument that since this is public sector customers can just go elsewhere doesn't hold as many places only have one supermarket. 

@surcamcom should announce a voluntary national moratorium on use ofuntil there's been a debate in @UKParliament (2/2)",0,0
19498386,"@surcamcom This kind of thing being introduced in the private sector without any debate worryingly normalises the use ofand leads to ""well everyone else is doing it"" (1/2) ",1,0
26478168,Find ways to deployresponsibly and benefit the incredible levels ofandacross a broad range of verticals. Vigilant Solutions. ,1,1
139489624,2018 Conference - Smart Airport – Technovation Conference &amp; Exhibition 2018 sobuzz words in Asian airports FYI third party app tested ⁦@ceatec⁩ on$vuzi connect the dots it’s gonna be huge,1,0
2617325143,billboardplatform @bidoohuk strikes a deal to equip up to 3000 screens acrosswith a box and camera. The camera usessoftware. The box enables users of the platform to tailor ads accordingly ,0,1
179455653,The latest The Bannerbridge Security Gazette!Thanks to @VVVista @JC09286625 @AndongESN,1,1
52842945,Top story: @MikeQuindazzi: ' here and here to stay &gt;&gt;&gt; @VICE via @MikeQuindazzi &gt;&gt;&gt;'see more ,1,1
38684055,.@HeathrowAirport is launchingat check in bag drop and boarding with claims it will cut journey times by a third,0,0
990899576734453760,"You must be the change you want to see in the world.
Happy Monday!
",1,1
19642373,Top story: @MikeQuindazzi: ' here and here to stay &gt;&gt;&gt; @VICE via @MikeQuindazzi &gt;&gt;&gt;'see more ,1,1
1019432464060592128,"Breeze throughqueues and get on yourin time with biometricthat ensures the security of travellers and easy boarding. Airports in the US UK China Hong Kong and Singapore are at the forefront.
",1,1
1412569026," in the airport is no longer just about border control.
",0,0
17392332,Smile! The Secretive Business ofSoftware in Retail Stores.@face_crunch @skyfaceAI @Zenusinc @PainChek @DevPhotobooth @DrAliceTowler,1,1
1008259824247713792,"Your most trusted partner for camera module solutions



 ",1,1
1008259824247713792,"Your most trusted partner for camera module solutions



 ",1,1
1008259824247713792,"Your most trusted partner for camera module solutions



 ",1,1
1008259824247713792,"Your most trusted partner for camera module solutions



 ",1,1
390220422,We’re investing steadily in getting better at delivering solutions in support of our awesome SI’s.More to come but a backstage pass here on our latest efforts in Dallas last week.,1,0
1043444064425791489,With the aim of enhancing theat airports new technologies likeetc are proving to be excellent enabler of the change.,1,1
4805445798,3 ways on How to Improve Memory and Prevent Memory Loss for you or a loved one - click here,1,0
705593652555313152," and? GS Retail has open a ""smart convenience store""usingand will serve as a test bed for itssystems.",1,0
2281314234,Amazon pitched ICE on its facial recognition technology,1,0
629084145,Amazon pitched facial recognition tech to ICE despite employee objections,1,0
48616766, tests in airports have been limited to international travel but the technology will soon simplify domestic flights too. The TSA released their roadmap for automating airport experiences with . @CNET ,0,0
38747883,.@Amazon has faced backlash both internally and externally for pitching ICE on theirRekognition.,1,0
83588783, will soon end the days of standing in line and fiddling in your pocket to find your ID or passport when you are checking a bag in an airport. @marcomc2 via @thedrive shares more here: ,1,0
3166017158,@3BodyProblem @jdelacruz_IoT @elenacarstoiu @evankirstel @MartinGaedt @Ronald_vanLoon @MHiesboeck @AndrewYNg @DigitalVipul @ehtoglu @digitalcloudgal @CRudinschia subject im deeply against . tech not proven reliable enough less so with minorities &amp; women.still not reliable enough more so In times when these mistakes can cost LIVES.,0,0
3591246913," News of the week for October 19 2018: 

Success Story: 


via @SSI_Innovations by @gigastacey 

@evankirstel @KirkDBorne @ipfconline1 @Paula_Piccard @HaroldSinnott @conpsweeney ",1,1
1013878772096004101,"💆‍♂️OFFICE MASSAGE PACKAGE
🎉 Special Offer
📅 Make your appointment now
📞 (786) 391 - 1274
📲 
.
.
.


",1,0
150012381,Less than a week after it was revealed that @McKinsey helped the Saudi govt identify target &amp; imprison @twitter critics of its austerity policies @McKinsey is now brokering @amazon's sale oftech to ICE. This is Big Tech at its most dangerous &amp; evil. ,0,0
968981132816478208,Turn off Facebook's facial recognition feature in 5 easy steps:|,1,0
20406838, pitched @ICEgov on itstechnology. The company has faced criticism over itssystem. @amazon @awscloud @JeffBezos@ACLU By @MalloryLocklear &gt;,0,0
1018723811993112577,"This Australian bank is employingtechnology to potentially offer cardless banking at their ATMs. ""The ATMs will recognise a customer's face and then require them to add their PIN number to complete transactions."" ",1,0
245587901,Amazon pitched ICE on its facial recognition technology,1,0
2809789543,"which has been in development since the 1960s and has been gaining popularity withfor more than a decade has taken off withand event spaces during the last couple of years.

 ",1,1
2867697950,"Thank u @mestafrica for inviting @bacehq to share more about our business to @mastercardfoundation . It was a great meeting.
Hey @sasogeek @po_charis @jeancedric_a 
",1,1
629084145,Amazon pitched ICE on its facial recognition technology,1,0
120675100,"Amazon tried to sell itstechnology to U.S. Immigration and Customs Enforcement (ICE)

@futurism",1,0
43059212,"
(Comment: ""To anyone saying ""This is fake!"" Yeah the video is fake. But what's not fake is the technology...."") 
Palm Sized Flying Killer Robots a.k.a Slaughterbots
",0,0
900300126312333312,Striphave begun deployingtechnology. Forward-thinking suppliers are integratinginto their casino products greatly increasing the available data on table play,1,1
990899576734453760,"We hope thatyour day is going well!
Readmore about KYC an article written by Neil Jeans
",1,1
1044617103540670465,Really excited to see wherecan take Hospitality. Definitely the next level of service in theage! ,1,1
966284854559215616,Matthew Pruitt from @NEC on using facial recognition to enhance and secure the customer experience at @htng European Conference today📷 via @Rogertabbal ,1,1
30985855,Find ways to deployresponsibly and benefit the incredible levels ofandacross a broad range of verticals. Vigilant Solutions. ,1,1
1052065389662822402,"Meet our new Face Attributes API. Proven better thanamongst others. Inviting all developers to check this out. 

",1,1
1052065389662822402,"Say hello to our Face Recognition API. Inviting all developers to try out the free demo. 
",1,1
161588737,"""Smile! The Secretive Business of Facial-Recognition Software in Retail Stores"" - by @NYMag/@intelligencer",1,1
45445763,Face scanning is no longer just for humans! Fish farmers usetechnology to fight disease in salmon:,0,0
2253116190,"When increasing population is not supported by public infrastructurechallenges arise. How can we keep our cities safe? Read more: 

",1,0
950624350427783168,"Via Panasonic Security -""FacePRO"" is a high-precisionsoftware that enables recognition even when the face is tilted away or partially hidden.",1,1
604482486,"Being cautiously excited about face detection means looking beyond the tech’s growing pains.

",1,1
17392332, tech allows passengers to clear airport security in Shanghai.@face_crunch @PainChek @DrAliceTowler @robbie_ai @AITwentyThirty,1,1
861781799218716672,"Watching facial recognition companies promo videos is always fun. Annoyed by citizens who don't want you to know who they are? Take their picture and find out!
",1,1
14615761,"That’s right 19 out of 20 of the largest retailers feel that they can routinely take your photograph and applyrememberis an aggressive act.

What they must think of their customers?",0,0
478042067," Pre-Check ✈️ members get ready to start using facial recognition 🤳🏽

via @AFARmedia",1,0
820845151,"Amazon Pushesto Buy ItsTech

Amazon employees are up in arms about possible collaborations with law enforcement. That hasn’t stopped Amazon reps from pitching ICE on its face-scanning tech. ",1,0
18107886,That’s pretty cool.scans youtube for your holiday video to identify Whale Sharksfor Whale Sharks ,1,1
1025788328723902464,AI arms race: Facial recognition is getting smarter and so are its human adversaries. Learn how to hide from Big Brother and subscribe to our newsletters for the latest on AI and blockchain:,1,0
61253865,Committee onsciences has approved a new guide that will help with facial image comparison.@ForSciWeek,1,1
2356982959,.RealNetworks publishes best practices guide for usingin,1,1
518238327,.@RealNetworks publishes best practices guide for usingin,1,1
83588783, is helping supermarkets in the UK stay compliant with alcohol and tobacco sales laws along with cutting down staff intervention at self-checkouts. More from @securitycharlie via @zdnet here: ,1,0
2290453579,someone isphotos or mocking them uphas more camera than any other city evenall withwe will see shortly who is behind this and together experience the,0,0
66100964,Evolution oftechnology is good but not the way it could be used ,1,0
745415412838457344,In this short video @thoughtworksdeveloper Angelica Perez overviews how they createdfor @RIOTAIfilm 's emotionally responsive,1,1
1052952928191942657,"""Amazon pitched its facial recognition to ICE released emails show"" 

",1,0
3910799787,Retailers adding facial recognition to beef up security.,1,0
125522286, software is most likely to fail when used on Black people. A case now on appeal in Florida could set a benchmark.via @moguldom,0,0
143569940,Facial recognition is now being tested by TSA at US airports. Welcome to the future...passports may eventually be replaced. Your face may be enough to get you on a plane!!!,1,0
899783023813578753,"Just doing a selfie to prove who you are doesn’t cut it! You need true liveness detection. Check out FaceTec’s ZoOmbio app @money2020 in the Discovery Den today!

",1,0
1536103471,"Howis chainging the landscape of malls

🔘 Personalized | 
🔘 Virtualized |fitting rooms
🔘 Entertained | Malls become Destinations
🔘 Cashierless



",1,0
26478168,Just a little over a month of installationhas helped airport security stop 3 imposters from entering the country protecting our borders and ultimately keeping us safe. ,1,1
729717938907959296,"The ACLU put together a little video about Amazon’s
 which they’re trying to 
sell to‼️
Does Anyone Elseto Amazon’s terrible 
practices?",0,0
28533156, andfeatures to advance staffing agencies’ time &amp; attendance system is the next new trend in the . Check out the top 4 benefits of these features in this infographic:,1,1
807880205331300352,EU_EDPS: RT icdppc2018: We need to find right balance btw technological progress &amp; human rights protection.can help fight against terrorism but should not be used for mass surveillance or protesters identification G.Raimondi ECHR_Press ,0,0
839486416623132673,We need to find right balance btw technological progress &amp; human rights protection.can help fight against terrorism but should not be used for mass surveillance or protesters identification G.Raimondi @ECHR_Press ,0,0
900300126312333312,@HeathrowAirport is rolling out . This will allow passengers to check in drop off bags get throughand board planes all without removing yourfrom your pocket,0,0
775781157539614721,.@Amazon was shopping its Rekognitionsoftware to ICE over the summer @dailybeast reports ,1,0
929040707096072192,@darrwest @BrookingsInst Very interesting! Poor job of visualizing the data though (same applies to the equally interesting survey results on ).,1,0
2934239943,@stellacreasy Is Parliament on top of the growingrevolution taking place Stella 🤔✌️,1,0
1052833657847721984,Sarah Bate @BUfacecentre leads cutting-edge research into face 'super-recognisers' - can they be used by the police or other security agencies? Find out attalk 6 Nov at St Peter's Church.@BOHAirport @SOU_Airport,1,0
1080256214,Face scanning is no longer just for humans! Fish farmers usetechnology to fight disease in salmon:,0,0
15169751, technologies are no longer something out of science fiction — they are becoming part of our everyday lives. What doeshave to offer theindustry?… …,0,1
30985855,Providing a fake name to ? NP!offers instant identity verification in the field! @VigilantSol. ,0,0
30985855,"Cities across the world usecameras to flag and apprehend wanted criminals and suspects. Create a ""virtual fence"" as a ""safe city"" strategy in your community to ensure ! It works! @VigilantSol ",1,1
30985855,Just a little over a month of installationhas helped airport security stop 3 imposters from entering the country protecting our borders and ultimately keeping us safe. ,1,1
78549448,Face scanning is no longer just for humans! Fish farmers usetechnology to fight disease in salmon:,0,0
130835809,Incredible tech support issues@Hilary_Price @ComicsKingdom ,1,1
2425836948,"@engadget Wouldn't this dream be nice....

",1,1
26478168,Providing a fake name to ? NP!offers instant identity verification in the field! @VigilantSol. ,0,0
51047330,Face scanning is no longer just for humans! Fish farmers usetechnology to fight disease in salmon:,0,0
17021313,"Police Rely Increasingly OnSoftware With Catastrophic Results (audio) 

",0,0
2791228996,Face scanning is no longer just for humans! Fish farmers usetechnology to fight disease in salmon:,0,0
2934239943, Will the UK and EU go down thepath which has questions on human liberty but is a fairly cheap technology 🤔🕵🏼‍♂️ ,1,0
2814435995,"Heathrow Airport to undertake world’s largest deployment of biometric technologies.for check-in security lanes and boarding gates in £50m project for seamless passenger experience - Passenger Terminal Today
",1,1
19535657,Amazon Pitchesto Monitor Immigrants,1,0
923324112,"9 second registration.When was the last time you went to an event and it took only 9 seconds?I would like to see this facial recognition registration in action!

",1,1
617734710,"Smile! TheofinStores


",1,1
91608548,"""Howis usingto wow- Tech Wire Asia""",1,1
20484064, @cisco Not 1 woman in this video. Very little diversity at all. With the problems with white coders mucking upbecause of unconscious bias don’t you think that you should partner with say @GirlsWhoCode to reinvent the future? ,0,0
529792717,Face scanning is no longer just for humans! Fish farmers usetechnology to fight disease in salmon:,0,0
50636347,Don’t ban : regulate it to provide the right safeguards. @BillMew explains that it's not realistic to seek to ban the technology. Instead we need to ensure that there are safeguards in place for its responsible and ethical use,1,0
2851413532,Face scanning is no longer just for humans! Fish farmers usetechnology to fight disease in salmon:,0,0
214604122,Face scanning is no longer just for humans! Fish farmers usetechnology to fight disease in salmon:,0,0
116480454,"""By 2023 there will be an 80% reduction in missing people in mature markets compared to 2018 due to."" - Read this prediction and others when you register for this free . ",1,0
990899576734453760,"Good Morning!Today we invite you to read this interesting article about the onboarding challenges and some best practices for banks 
",1,1
3309200134," 
Another successful detection by our Telangana PoliceFacial Recognition tool.She is of unsound mind left home in 2014 and since missing. A case was registered at Garla P.S and kept at a Child Home in Ghatkesar in the year 2014. Restored to parents now. ",1,0
1008658814470631424,.@CaliBurgerusa 's use of facial recognition technology for payment is just one example of how this new tech is going mainstream. One cheeseburger? That will cost you one cheesy smile!,1,0
16666454,Key moments in artificial intelligence newsincluding howcoupled with biometrics andis rapidly engendering public debate.,1,0
56713018, could be the perfect way for plant managers to improve operations and reduce cyber security breaches. Read more about this in our latest article. ,1,0
580455858,"Interesting...
scans every 30 seconds &amp; records students' facial expressions categorizing them into happy angry fearful confused or upset. also records student actions such as writing reading raising a hand and sleeping.",0,1
1008259824247713792,"Your most trusted partner for camera module solutions



 ",1,1
1008259824247713792,"Your most trusted partner for camera module solutions



 ",1,1
1008259824247713792,"Your most trusted partner for camera module solutions



 ",1,1
1054466420199866372,Amazon Pitches Facial Recognition to Monitor Immigrants,1,0
45849988,EyeSight scores $15M to use computer vision to combat driver distraction.,0,0
927164722905956352," : Amazon pitches facial recognition technology to US immigration authoritiesvia @SCMPNews
@amazon@ivyasaa",1,0
17850659,"@MelStoneMusic @slpng_giants Hey @amazon &amp; @JeffBezos Did you know: ‘numerous studies including research by USGov’t Accountability Office &amp; MIT
@medialab have shown thattechnology is more likely to mistakenly identifyas targets-which can lead to wrongful arrests’???",0,0
2934239943,In the arguments over modern technology isbeing overlooked? Surveillance state? Heathrow and Supermarkets are trialling in UK,0,0
779090750365573120,"The good bad and ugly tois set to amplify asimproves
",0,0
464016822,How a 19th-Century Teenager Sparked a Battle Over Who Owns Our Facesvia @gizmodo,0,1
362768080,Get ready for a lot moreat the airport -,1,0
4038820096," is usingto develop a vast hypersystem

❤ RT via @appwebtech ",1,0
28152993,"Big Brother AI is watching...Facial recognition no longer necessary


",0,0
800129647891529728,Get ready for a lot moreat the airport -,1,0
85854953,To provide better security throughout Las Vegas casinos and to collect data for improved game playhas been put into effect. Read more at,1,0
968981132816478208,Turn off Facebook's facial recognition feature in 5 easy steps:|,1,0
1008259824247713792,"Your most trusted partner for camera module solutions
",1,1
1008259824247713792,"Your most trusted partner for camera module solutions
",1,1
1008259824247713792,"Your most trusted partner for camera module solutions
",1,1
1008259824247713792,"Your most trusted partner for camera module solutions
",1,1
15664534, @kathygriffin is how we got !just to SELL SELL SELL! You my dear act like a terrorist.We know this because you terrorize ME! So don’t mind me if am not SILENCED!! ,0,0
3527715379,"Amazon met with ICE over face-recognition tech to identify immigrants
",1,0
18590768,My only response to this is ... aaacckk!!! Amazon Pushes ICE to Buy Its Face Recognition Surveillance Techvia @POGOBlog ,1,0
2832831,As much as I love my iPhone I have a new spot in my heart for Google Photos. What a great product that continues to improve. It blows Apple Photos out of the water I feel.📸🥇,1,1
1014429078026219520,Chinese subway users upset by plans to installsystems,0,0
4876948522,Amazon pitched its facial recognition system to ICE,1,0
242389032,"Top 20 BestSearch Engines Tools &amp; Apps
 ",1,1
884022229, is a new challenge for Public Policy makers &gt;&gt; @BrookfieldIIE via @MikeQuindazzi &gt;&gt;&gt;&gt;,1,1
1006545540367245313,We're very excited to be exhibiting at the @ISExpo18. Come visit us at L10 to see for yourself the accuracy and speed of our facial recognition software. Also we've got your back @DavidSchwimmer.,1,1
990899576734453760,"Let's read more about KYC 
Great Day!
",1,1
17463660,"SMILE 😊is our future. 📸 

MT @jblefevre60 @evankirstel",1,1
2491309992,RealNetworks Promotes Free Use of Facial Recognition in Schools,1,1
1426415545,Usingtechnology Geometry Malaysia &amp; CIMB created a one-of-a kind musical score as a message of unity on .,1,1
184056927, is a new challenge for Public Policy makers &gt;&gt; @BrookfieldIIE via @MikeQuindazzi &gt;&gt;&gt;&gt;@MikeQuindazzi ,1,1
1052065389662822402,"Facial Recognition is growing for sure. What does it take to use facial recognition in your own apps? Check this 5 min read 👇

",1,0
103580524, = more than 1.3B in pop. and it’s doing its best to keep them safe.happens to be 1 of the tech it uses. I would gladly take safety over few people who complain. That party inhas built one of the world’s top economies in such a record time..Stop! ,1,0
205117304, is a new challenge for Public Policy makers &gt;&gt; BrookfieldIIE via MikeQuindazzi &gt;&gt;&gt;&gt;…,1,1
882085725872771072,"@oliverdarcy @marthamaccallum This is just as 'fascinating'.. 

 ",1,1
92604357, is a new challenge for Public Policy makers &gt;&gt; @BrookfieldIIE via @MikeQuindazzi &gt;&gt;&gt;&gt;,1,1
997946276728655873,Here’s something @apple never warned us about!,1,1
2320870454, is a new challenge for policy makers &gt;&gt; @BrookfieldIIE via @MikeQuindazzi &gt;&gt;&gt;&gt;,1,1
997946276728655873,Here’s something @apple never warned us about!,1,1
1573612315,MikeQuindazzi:is a new challenge for Public Policy makers &gt;&gt; BrookfieldIIE via MikeQuindazzi &gt;&gt;&gt;&gt;fre…,1,1
747040693, is a new challenge for Public Policy makers &gt;&gt; BrookfieldIIE via MikeQuindazzi &gt;&gt;&gt;&gt;,1,1
17393008,via @MikeQuindazzi:is a new challenge for Public Policy makers &gt;&gt; @BrookfieldIIE via @MikeQuindazzi &gt;&gt;&gt;&gt;,1,1
2344530218, is a new challenge for Public Policy makers &gt;&gt; @BrookfieldIIE via @MikeQuindazzi &gt;&gt;&gt;&gt;,1,1
997946276728655873,Here’s something apple never warned us about!… ,1,1
1047483139281510400,"India to look into facial recognition to free up congestion at airports. 
",1,0
18158104,"""Amazon pitched its facial recognition to ICE released emails show""",1,0
3190279062,Get ready for a lot moreat the airport -,1,0
241185642,"😑 Consumer Attitudes Toward Facial Recognition [CHART]

Some 46.1% of respondents said they were not likely to purchase a device withto help protect their privacy while 46.1% said they were at least somewhat likely to buy one. 👇
",1,0
15664534,tactics means they all get to beBasinet for decades right !divertsand solutions ,1,0
18425738,Chinese subway startschecks with . A city inhas introduced the country’s first facial recognition system for security screening at train stations. - Inkstone ,1,0
20243593,Like any technologymust be practiced. Learn aboutand some tips on how to safely use it. ,1,1
30048811,If theis not corruptedis destined to become safe cities..,1,0
174451720,ACLU files FOIA request demanding DHS ICE reveal how they use Amazon Rekognitionvia @thesociable @TimHinchliffe @ACLU,0,0
3015412823,Amazon officials pitched their facial recognition software to ICE,1,0
36712770,ACLU Demands Homeland Security Dept. Disclose Facial Recognition Tech Detailsvia @Nextgov,1,0
1018723811993112577,Regulating the use ofis the best way to ensure we can enjoy the benefits the technology offers. As the conversation continues we are launchingto help you feel comfortable with when and where you are recognized.,1,1
991841130294726661,We're at @SiliconHarlem today listening a lot of incredible ideas about how to build a safe &amp; community-centered . Can the future of&amp;center ppl's privacy safety &amp; dignity? All the minds at @NatBlackTheatre say yes.,1,1
1072508497,"Documents ""reveal the accelerated pace at whichis embracingtools with limited training and little to no oversight fromregulators or the public"":h/t @EvanSelinger",0,0
26478168,Kudos to thesetting up a modelprogram which generatesleads and helps to close cases faster! Keep up the great work and stay safe! Vigilant Solutions,1,1
2394498976,Police departments should not deploytechnologies. The purported benefits do not outweigh the many harms—recreating gender and racial biases eroding constitutional protections redefining public space to name a few.,1,1
35011558,Fun times last night at our monthly apéro: Insights intosolution Memento 📷 (startup born at hackathon) video game showcase KingOfEgyptGX⚱️💠⚱️ and Music Quiz 🎵 join the BeMyApp (Paris) Meetup group here 🤩,1,1
4374719908," moves to give ""social scores"" to reward or punish citizens!
HT @MikeQuindazzi

@evankirstel @Paula_Piccard @mclynd @diioannid @SpirosMargaris @ipfconline1 @JacBurns_Comext @LouisSerge @jerome_joffre @HaroldSinnott@rajat_shrimal @ahier @Ym78200 ",1,0
3815139737,A busy start to @IFSEC South East Asia as we showcase our ground-breakingsolution with real-time . Join us at the IMPACT Exhibition &amp; Convention Center Bangkok - Stand E28. ,1,1
811215749943595009,"On :
@Wimbledon has experimented editing highlights using software which records player emotions reactions &amp; celebrations. Then by measuring crowd noise during that point they can identify which were the most interesting moments in a game.

Wow

",1,1
45335723,"Here's a fun old video of Pepsi's Halloween prank! Happy Halloween weekend everyone! 

@DigSignageToday",1,1
95242140,Personal score and get banned from services if you are too low?Tracking and rating people's behaviour in public and on internet... Not a fiction anymore.🕵️‍♂️👤,0,0
7366902,Completely amazed by @googlephotos this morning and their ability to recognize my dog out of all the photos and created an album. Impressive!-I-had-a-cat-it-would-be-a CatScan ,1,1
26478168,"Cities across the world usecameras to flag and apprehend wanted criminals and suspects. Create a ""virtual fence"" as a ""safe city"" strategy in your community to ensure ! It works! @VigilantSol... ",1,1
572149913,A little promo for the new Three Blind MICE podcast -+ good podcast platforms talks to Julius Solaris founder of the . We talkat,1,1
1001943226742435846,A little promo for the new Three Blind MICE podcast -+ good podcast platforms talks to Julius Solaris founder of the . We talkat,1,1
90650482,"Smile! The Secretive Business of Facial-Recognition Software inStores 
 

 
 



 via @intelligencer",1,0
20822543,@childrenshealth is committed to betterandofand reducing@unfoundation @SustDev,1,0
156568938,"SMILE 😊is our . 📸 

",1,1
2934239943,@TheEconomist Trials at Heathrow have apparently begun and even supermarkets are testingwith the “Internet of Things” wont all this be linked up in the West as well by global corporations? 🕵🏼‍♂️,1,0
2934239943,@TheEconomist Private companies in the UK are triallingsystems as well as the Police is stricter UK/EU regulation needed? 🤔,1,0
17463660,Subway 🚇 passengers to 🚶🏻‍♀️🚶🏼‍♂️ walk right through turnstiles in 0.2 second thanks to🤳🏽@PDChina,1,0
63170671,"Look no further. The next season of Black Mirror can be generated out of realapplications in . 

",0,0
990899576734453760,"Have a nice and relaxing weekend.
",1,1
195579401," and : an example of technological paradox.
",0,1
2253116190,As alltechnologies work differently they will also be priced differently. Cheaper systems may face limitations in unfavorable circumstances such as low lighting. Eventually it may cost you more trouble when performance falls short in real-world situations. ,0,0
296728882,“ has helped to identify those responsible for Salisbury and Istanbul ushering in the era of the disposable foreign agent. Any facial recognition system can now enrol these operatives the implications of which are just hitting home.” ,1,0
4374719908," is a new challenge for Public Policy makers &gt;&gt; 

@BrookfieldIIE via @MikeQuindazzi &gt;&gt; 

&gt;&gt;",1,1
180531306,"rt @MikeQuindazzi

 is a new challenge for Public Policy makers &gt;&gt; @BrookfieldIIE via @MikeQuindazzi &gt;&gt;&gt;&gt;",1,1
