author_id,created_at,text,YM,nltk_sentiment,bert_sentiment,sklearn,sklearn_gov
139593662,2019-11-03T21:06:15.000Z,So proud of @BrooklinePAX for being againsttechnology! Hope the @MassLegislature passes my bill toon Government’s use of this technology. ,11/2019,1,1,0.1052631578947368,0.05263157894736842
369107103,2019-11-03T18:03:22.000Z,teamcymru:could be most invasive policing technology ever warns watchdog,11/2019,0,0,0.1111111111111111,0.1111111111111111
21232519,2019-11-03T17:54:01.000Z, could be most invasive policing technology ever warns watchdog,11/2019,0,0,0.1111111111111111,0.1111111111111111
2412587300,2019-11-03T14:00:00.000Z,Facial recognition technology may have been used unlawfully by police the Information Commissioner has warned. Each deployment must be “strictly necessary” for law enforcement purposes@lizziedearden @Independent @ICOnew,11/2019,0,0,0.2592592592592592,0.037037037037037035
1068401590560669696,2019-11-03T09:03:22.000Z,Soft launch of facial recognition technology: using SCHOOL CHILDREN - watch and share this is as insidious as it fucking gets!,11/2019,1,0,0.1428571428571428,0.047619047619047616
2826536509,2019-11-03T08:48:47.000Z,Government should recommend moratorium on use ofin Scotland academics say ,11/2019,1,0,0.1,0.1
629280862,2019-11-03T01:09:30.000Z,"Be very alarmed. Creeping totalitarianism!
It doesn't protect you!
Just gives scammers more of your data to steal your ID.
Google search ""Australian Government data breach"" to start seeing a list of govt databases breached...


 ",11/2019,0,0,0.1142857142857142,0.02857142857142857
294932830,2019-11-04T20:20:35.000Z,"Hmm.

If ""Police officers face a laborious &amp; often fruitless task when they try to match photos of crime suspects to mugshots of people who have already been arrested. Why not usetech to assist law enforcement in this effort?"" then...
 ",11/2019,0,0,0.1,0.075
124531391,2019-11-04T19:50:01.000Z,"“Police Surveillance: Facial Recognition Use in Your Backyard”

A new project to help you learn more aboutin your neighborhood

",11/2019,1,1,0.2105263157894736,0.10526315789473684
77312459,2019-11-04T19:30:29.000Z,"Do you feel like the government is watching you? The @ACLU argues that the release of records pertaining tosurveillance programs is in the public interest as the government intensifies surveillance.

",11/2019,1,0,0.1,0.06666666666666667
3303713149,2019-11-04T19:30:21.000Z,"Facial recognition can speed you through airport security but there's a cost 

",11/2019,1,0,0.25,0.08333333333333333
2394498976,2019-11-04T16:49:03.000Z,Modern surveillance technologies--and # social-media monitoring tools--threaten to exacerbate racial inequities in cities. They also create an unprecedented expansion of police surveillance and drive mass incarceration. [2/3],11/2019,1,1,0.1111111111111111,0.14814814814814814
1182496915746770949,2019-11-04T15:11:19.000Z,Predicting if you will be loyal to the Basic Law in 0.5 micro seconds //The technology...is the latest development in crime prediction systems in the world’s largest surveillance market// Read:,11/2019,0,1,0.1333333333333333,0.06666666666666667
15221598,2019-11-04T13:35:00.000Z,The city of Oakland votes to ban . (Futurism),11/2019,0,0,0.1111111111111111,0.1111111111111111
29726352,2019-11-04T12:07:19.000Z,Information Commissioner's opinion notice on police use ofsays there are well defined data protection rules that police forces need to follow in deploying the technology,11/2019,1,1,0.2,0.04
64983443,2019-11-04T11:12:30.000Z,"Police Scotland has unveiled a new aerial drone system to help in searches for missing and vulnerable people.



",11/2019,0,1,0.1111111111111111,0.05555555555555555
211122484,2019-11-04T10:43:40.000Z, Technology Will Soon Change The Way Police Identify Criminals,11/2019,0,0,0.2222222222222222,0.2222222222222222
3070069311,2019-11-04T10:42:37.000Z,Interesting reflections from Tony Porter Surveillance Camera Commissioner at &gt;&gt;&gt;,11/2019,1,1,0.2,0.1
710428477,2019-11-04T10:42:01.000Z,Facial recognition could be most invasive policing technology ever warns watchdog,11/2019,0,0,0.2727272727272727,0.09090909090909091
1020215326875766784,2019-11-04T10:30:37.000Z,"Facial Recognition Technology Will Soon Change The Way Police Identify Criminals
Read:V/ @automeme@SmartestNk @IBMDataScience @TopCyberNews @Thomas_Harrer @StevenDickens3",11/2019,0,0,0.2352941176470588,0.11764705882352941
2324650957,2019-11-04T09:42:31.000Z," technology fails people (esp. women) of color. While those around me sprinted through airport security this weekend I was undetectable. 

",11/2019,0,0,0.1,0.05
189208138,2019-11-04T09:15:04.000Z,UK police told by Information Commissioner that the use of Live facial recognition raises serious concerns -,11/2019,0,0,0.2352941176470588,0.058823529411764705
2861405290,2019-11-04T08:06:00.000Z,Facial recognition could be most invasive policing technology ever warns watchdog,11/2019,0,0,0.2727272727272727,0.09090909090909091
460909682,2019-11-04T07:21:57.000Z,"ACLU sues several US government agencies claiming they have refused to comply with FOI requests related to the transparency of law enforcement use of facial recognition technology.

",11/2019,0,0,0.2222222222222222,0.037037037037037035
795950863,2019-11-04T06:17:40.000Z,"☕️Impressive @Ronald_vanLoonbut ""emotion recognition technology"" will not stop at this. This are the toolsdreams are made of aworld on steroids controlling society in the name of national security. 

",11/2019,1,0,0.1071428571428571,0.03571428571428571
2353469436,2019-11-05T23:46:01.000Z,Download your complimentary copy of the latest @FederaNewsNet Executive Briefing Series: Biometrics and Government Transformation. Learn more:,11/2019,1,1,0.1176470588235294,0.058823529411764705
15311268,2019-11-05T21:37:26.000Z,@axios @IBMtech raises questions about privacy and surveillance. CR thinks facial matching in public places should be broadly prohibited with narrow exceptions. Relying on notice and consent from people isn't practical.,11/2019,1,0,0.1290322580645161,0.03225806451612903
3046286998,2019-11-05T12:56:00.000Z,"Government should recommend moratorium on use of facial recognition in Scotland academics say 

 ",11/2019,1,0,0.2307692307692307,0.07692307692307693
1712754991,2019-11-05T12:51:03.000Z,@KTRTRS why is Telangana police usingand under whose directions? How is this legal? ,11/2019,1,0,0.1538461538461538,0.07692307692307693
1020215326875766784,2019-11-05T11:31:21.000Z,"Facial Recognition Technology Will Soon Change The Way Police Identify Criminals
Read:V/ 
@automeme@Fabriziobustama @enricomolinari @FrRonconi @jerome_joffr @ronald_vanloon",11/2019,0,0,0.2352941176470588,0.11764705882352941
128494703,2019-11-05T07:14:01.000Z,Facial recognition camera risks turning Britain into police state,11/2019,0,0,0.4444444444444444,0.2222222222222222
14229632,2019-11-06T17:26:17.000Z,EXCLUSIVE: This Is How the U.S. Military’s Massive Facial Recognition System Works by @davegershgorn,11/2019,1,0,0.2142857142857142,0.07142857142857142
1933909537,2019-11-06T16:55:09.000Z,Grant Turnbull is investigating growing concerns that facial recognition technology could be used as a powerful authoritarian surveillance tool,11/2019,1,0,0.2105263157894736,0.05263157894736842
1071908591014109184,2019-11-06T16:21:05.000Z,"This certainly will play into our future as facial rec becomes the norm. Facial recognition paired with advancedwill essentially eliminate privacy. 

Will it be worth it if crime all but disappears? 

",11/2019,0,1,0.1290322580645161,0.03225806451612903
864704845847986177,2019-11-06T16:14:47.000Z,HowCould Reduce Organized Crime| ,11/2019,0,0,0.25,0.25
775781157539614721,2019-11-06T16:04:59.000Z,🔊 The buzz aroundis growing louder. @Amazon @IBM and @Microsoft have called for regulations. Now - across the ocean - a law professor has raised a legal challenge to surveillance tech in :@ByShanLi @WSJ,11/2019,1,1,0.1176470588235294,0.029411764705882353
504071626,2019-11-06T11:43:26.000Z,How do you normalise a surveillance technology like ? Start in schools... ,11/2019,1,0,0.1666666666666666,0.08333333333333333
2801331116,2019-11-06T07:56:00.000Z,Facial recognition could be most invasive policing technology ever warns watchdog,11/2019,0,0,0.2727272727272727,0.09090909090909091
111050337,2019-11-07T22:33:44.000Z,"EXCLUSIVE: This Is How the U.S. Military’s Massive Facial Recognition System Works

",11/2019,1,1,0.25,0.08333333333333333
19581044,2019-11-07T22:07:56.000Z,"Mass surveillance fears as India readies facial recognition system @SightMagazine

",11/2019,0,0,0.4,0.2
271126849,2019-11-07T18:30:03.000Z,The HUGE American Military Facial Recognition Database Exposed!,11/2019,1,0,0.25,0.125
22194854,2019-11-07T16:08:01.000Z,"The Information Commissioner's Office (ICO) the UK's&amp; data protection agency tells police that live'raises serious concerns.""

I'd say they need legal restrictions not just a code of conduct.

",11/2019,1,1,0.1785714285714285,0.03571428571428571
1436070643,2019-11-07T15:46:37.000Z,India has plans to deploy a National Facial Recognition System. The aim is to reduce crime and corruption. Critics worry about lack of transparency &amp; regulation in its usevia @EandTmagazine,11/2019,0,0,0.1666666666666666,0.06666666666666667
707081115010379780,2019-11-07T13:30:00.000Z,"Mass surveillance fears as India readies facial recognition system

",11/2019,0,0,0.4444444444444444,0.2222222222222222
268201193,2019-11-07T12:17:14.000Z,"As India prepares to install a nationwide facial recognition system human rights and technology experts warned of the risks to privacy. 

 

",11/2019,0,0,0.238095238095238,0.047619047619047616
89785537,2019-11-07T12:08:14.000Z,A Chinese law professor has raised a rare legal case against howtech is being used in the country.,11/2019,1,1,0.1111111111111111,0.05555555555555555
1072508497,2019-11-08T23:53:21.000Z,"""The government keeps its use ofsecret. The ACLU is suing"":",11/2019,0,0,0.1,0.1
15868277,2019-11-08T14:08:10.000Z,And in Macau...only for crime probes: police ,11/2019,0,0,0.2857142857142857,0.2857142857142857
1032363795832860677,2019-11-08T10:53:52.000Z,.@Trueface wins @usafcontract as other government deployments court controversy ,11/2019,1,1,0.1111111111111111,0.1111111111111111
3303713149,2019-11-09T17:00:43.000Z,"Facial recognition can speed you through airport security but there's a cost 

",11/2019,1,0,0.25,0.08333333333333333
864704845847986177,2019-11-09T14:54:37.000Z,Florida's largest police department is seeking to gain permanent access to anetworkmaintained by the Pinellas County Sheriff's Office |,11/2019,1,0,0.1052631578947368,0.05263157894736842
864704845847986177,2019-11-10T17:06:03.000Z, building the world's biggestsystem for mass| Human rights and technology experts in India warned of the risks to privacy from increased surveillance,11/2019,0,1,0.1363636363636363,0.09090909090909091
851410313580761090,2019-11-10T13:31:04.000Z,Some advocacy groups are suggesting that a ban ontechnology should be applied nationwide rather than just law enforcement.,11/2019,0,0,0.1666666666666666,0.05555555555555555
1091101016362287110,2019-11-10T11:06:00.000Z,Florida Police Want Access to Controversial Facial Recognition Networkvia Information Security Magazine,11/2019,1,0,0.5,0.08333333333333333
1132795518,2019-11-11T21:28:07.000Z,Massive secretive network of police departments working together to share controversial facial recognition toolsvia @Medium,11/2019,1,0,0.2,0.06666666666666667
77312459,2019-11-11T18:30:08.000Z,"How do you feel about being watched and tracked by your government? A proposed system that's supposed to help an understaffed police force identify criminals and missing persons inwhich raisesconcerns.



",11/2019,0,0,0.1,0.1
245953506,2019-11-11T18:25:06.000Z,Police to Use Facial Recognition Drones to Help Find the Missing | News | Communications of the ACM,11/2019,1,0,0.1666666666666666,0.05555555555555555
1433306666,2019-11-11T17:33:03.000Z,"Mass surveillance fears as India readies facial recognition system:

India is preparing to install a nationwide facial recognition system in an effort to catch criminals and find missing children...

",11/2019,0,0,0.1379310344827586,0.1724137931034483
14229632,2019-11-11T17:27:48.000Z,Secret Emails Reveal How Washington State Cops Shared Facial Recognition Tech by @michaelhayes,11/2019,1,0,0.2307692307692307,0.07692307692307693
714480767120838656,2019-11-11T15:26:28.000Z,"Florida Police Want Access to Controversial Facial Recognition Network 

_1k @CioAmaro",11/2019,0,0,0.3636363636363636,0.09090909090909091
836919320567562240,2019-11-11T15:16:34.000Z,"China has built a repressive surveillance apparatus with&amp; some U.S. cities are rolling it out for law enforcement. But tech companies worry that opponents will react to these developments by kiboshing the technology completely.
",11/2019,0,0,0.1470588235294117,0.029411764705882353
89785537,2019-11-11T14:48:05.000Z,Critics warn of threats toand increased surveillance as the Indian government looks to roll out a nationwidesystem.,11/2019,0,0,0.1176470588235294,0.17647058823529413
715854881798668293,2019-11-11T14:44:02.000Z,"If the police adopt a transparent policy on how biometric data is interpreted stored and used the public’s data privacy concerns can be greatly alleviated' says Jason Tooley in @lawyermonthly.

",11/2019,1,0,0.1666666666666666,0.03333333333333333
771488794478542848,2019-11-11T12:54:37.000Z,The Indian government has played down fears of mass surveillance in response to its proposedsystem. What are your thoughts on this system and theconcerns surrounding it? Learn more:@internetfreedom @EFF,11/2019,0,0,0.1034482758620689,0.10344827586206896
278666824,2019-11-11T03:18:45.000Z,"what happens when the dissent against facial recognition surveillance comes from a normal Chinese citizen this should be interesting to follow

",11/2019,1,0,0.1428571428571428,0.047619047619047616
805741436465512448,2019-11-12T19:17:01.000Z,Florida police want permanent access to controversialnetwork,11/2019,1,0,0.2857142857142857,0.14285714285714285
314764239,2019-11-12T10:00:00.000Z,Facial recognition could be most invasive policing technology ever warns watchdog,11/2019,0,0,0.2727272727272727,0.09090909090909091
2826536509,2019-11-12T08:56:49.000Z,"‘This is part of a wider trend of our right tobeing breached every day by tech firms.’ 

Police and Crime Commissioner boss blasts facial ID technology use at football matches

",11/2019,0,0,0.2,0.06666666666666667
475308891,2019-11-12T05:24:03.000Z,Beijing to use facial recognition technology in metro security checks - state mediavia @hongkongfp,11/2019,1,0,0.2857142857142857,0.07142857142857142
15235112,2019-11-13T18:18:59.000Z,worth a read if you can access it&gt;How Photos of Your Kids Are Powering Surveillance Technology - shame on you @yahoo @flickr,11/2019,0,0,0.1363636363636363,0.045454545454545456
3910799787,2019-11-13T17:06:16.000Z,BBC News - Police to use AI recognition drones to help find the missingvia @BBCNews,11/2019,1,0,0.2,0.06666666666666667
8071902,2019-11-13T13:33:32.000Z,Facial recognition tools shared by 'Massive secretive network of police departments',11/2019,1,0,0.2727272727272727,0.09090909090909091
153361695,2019-11-13T13:30:22.000Z,"Advancedtechnology providesagencies seamlesssystem to enhance public&amp; fight crime byusingsurveillance systems in real-time.

To know more",11/2019,0,1,0.1333333333333333,0.06666666666666667
1001122775124381696,2019-11-13T10:36:35.000Z,Is facial recognition security or surveillance? What are the reasons why some cities in the US are banning this technology? 👉🏼 Find out more in this piece_SCEWC19,11/2019,1,0,0.1851851851851851,0.037037037037037035
908230076,2019-11-13T09:15:06.000Z,"The Railway Protection Force (RPF) aims to link the proposed facial recognition system with existing databases. This includes but is not limited to the Crime and Criminal Tracking Network and Systems (CCTNS).
",11/2019,0,0,0.15625,0.03125
149435635,2019-11-13T08:51:45.000Z,"India’s facial recognition system matched 10k children in orphanages to missing persons reports 

 

Now an argument from the other side. ",11/2019,0,0,0.15,0.05
1110799079615782912,2019-11-13T07:25:12.000Z,"AI with its continuous evolution will soon defeat facial authentication and security software. Here is how &gt;&gt; 
",11/2019,0,0,0.2352941176470588,0.058823529411764705
1032363795832860677,2019-11-13T01:39:57.000Z,Paris 2024 @Olympics to use @id3forevent security ,11/2019,1,0,0.1428571428571428,0.14285714285714285
95723547,2019-11-14T23:30:25.000Z,"""The Chileans aren’t the first protestors to disable police tech with lasers: the Hong Kong protests used lasers to shut down surveillance cameras equipped with facial recognition tech.""

 ",11/2019,0,0,0.1785714285714285,0.07142857142857142
2350932000,2019-11-14T20:01:37.000Z,Police Miami India Macau expand . Technology drives today’s innovation and advancements in law enforcement... Foundation for day-to-day ops such as criminal bkg historycritical info share,11/2019,1,1,0.1923076923076923,0.038461538461538464
1020215326875766784,2019-11-15T17:29:56.000Z,"Facial Recognition Technology Will Soon Change The Way Police Identify Criminals
Read:V/ @automeme@Dahl_Consult @archonsec @AdamRogers2030 @Xbond49 @mvollmer1 @fogle_shane",11/2019,0,0,0.2222222222222222,0.1111111111111111
1020215326875766784,2019-11-15T17:25:21.000Z,"Facial Recognition Technology Will Soon Change The Way Police Identify Criminals
Read:V/ @automeme@julez_norton @Fabriziobustama @enricomolinari @ronald_vanloon",11/2019,0,0,0.25,0.125
716348353915686912,2019-11-16T18:08:01.000Z,"""The Death of Privacy is An Abusive Government's Wet Dream""",11/2019,0,0,0.2,0.1
309638145,2019-11-17T07:36:12.000Z,"[Article] [AI]

The challenge of utilizing this powerful technology while protecting privacy is a challenge that will require collaboration between city officials courts and citizens.

Via @RWW",11/2019,1,0,0.1111111111111111,0.037037037037037035
1358971315,2019-11-18T20:12:46.000Z,US lawmakers propose Bill limiting government's use ofrequiring law enforcement agencies to prove probable cause &amp; obtain a warrant mirroring legal procedures used to authorize cell phone searches wiretaps and geotracking ,11/2019,1,0,0.1290322580645161,0.03225806451612903
787150986313801728,2019-11-18T16:42:03.000Z,"“Increasing Demand for Surveillance systems to enhance safety and security are increasing the adoption of Facial Recognition Systems” – Mordor Intelligence

",11/2019,1,1,0.2857142857142857,0.047619047619047616
928395814208180224,2019-11-18T12:55:18.000Z,"""Federal agents would have to get a judge's approval before using facial recognition to conduct surveillance of a criminal suspect under a bill introduced Thursday in the Senate.""



",11/2019,0,0,0.1071428571428571,0.07142857142857142
851410313580761090,2019-11-18T10:59:20.000Z,With the lack of laws governing government use oftechnology citizens are being surveilled “just in case” they commit a crime.,11/2019,0,0,0.1,0.1
1191290711867457536,2019-11-18T06:08:57.000Z,"A Complete Facial Identity Authentication Solution
.",11/2019,1,1,0.1428571428571428,0.14285714285714285
1011754766,2019-11-18T03:22:36.000Z,New federal bill would restrict police use ofvia @nbcnews,11/2019,0,0,0.1111111111111111,0.1111111111111111
2709707268,2019-11-19T18:10:00.000Z,In certain public restrooms in China the government now *requires* a 3 secondscan for you to get toilet paper.Seriously.,11/2019,1,0,0.1052631578947368,0.05263157894736842
771488794478542848,2019-11-19T14:03:09.000Z,Portland Maine is looking to join Berkeley San Francisco and Oakland California in banningtechnology. The ban seeks to prohibit the use of all facial recognition technology by city officials and employees. Learn more:,11/2019,0,0,0.1212121212121212,0.030303030303030304
1001122775124381696,2019-11-19T10:58:47.000Z,"@lisamwitter @apoliticalco The state of Facial Recognition

- Unregulated
- Controversial
- No playbook
 -Secretive

@lisamwitter 

_SCEWC19",11/2019,0,0,0.1176470588235294,0.058823529411764705
983633330,2019-11-19T08:37:32.000Z,"RT [] Oursystem will be on our stand atdemonstrating cases of access control public safety and border management 👌
Full video 👉",11/2019,1,0,0.1818181818181818,0.045454545454545456
863855947281833984,2019-11-19T08:33:00.000Z,"[] Oursystem will be on our stand atdemonstrating cases of access control public safety and border management 👌
Full video 👉",11/2019,1,0,0.1904761904761904,0.047619047619047616
1195971046534287360,2019-11-19T02:40:36.000Z,"Facial recognition attendance and access control solution for school. Keep the school and children safe.
_time",11/2019,1,1,0.3125,0.0625
45744578,2019-11-20T18:15:00.000Z,Mass government surveillance doesn’t make us safer. It’s not about security; it’s about social control.enables the automation of oppression. We have to stop it tell Congress to : ,11/2019,0,0,0.1428571428571428,0.10714285714285714
166202252,2019-11-20T13:08:49.000Z,Our legal challenge againstcontinues - permission to appeal granted on all grounds. This oppressive mass surveillance tool isn't about safety - it's about control. Read more and sign our petition here:,11/2019,0,0,0.1290322580645161,0.06451612903225806
1001122775124381696,2019-11-20T10:37:26.000Z,"""If you have a Ring doorbell surveillance system in the US it is very possible you are sharing your footage with the police without you knowing"" @azeem 

_SCEWC19",11/2019,1,0,0.1071428571428571,0.07142857142857142
45744578,2019-11-21T19:30:00.000Z,Mass government surveillance doesn’t make us safer. It’s not about security; it’s about social control.enables the automation of oppression. We have to stop it tell Congress to : ,11/2019,0,0,0.1428571428571428,0.10714285714285714
2974409321,2019-11-21T13:15:03.000Z,Academics kicking offinquiry - telling Members that tech in England and Wales deployed on Common Law basis (police preventing and detecting crime). Poss issue with Human Rights Laws working against this and a need to justify actions. ,11/2019,0,0,0.1081081081081081,0.05405405405405406
3074916952,2019-11-21T10:57:00.000Z,A Cardiff resident who lost a High Court challenge over police deployment of automated facial recognition technology has been given permission to take his case to the Court of Appeal,11/2019,0,1,0.1333333333333333,0.03333333333333333
787150986313801728,2019-11-22T19:41:00.000Z,"Facial Recognition bad?

Facial authentication better?

Facial authorization best?



",11/2019,1,0,0.2222222222222222,0.2222222222222222
91109381,2019-11-22T16:25:05.000Z,"Indian Railways is planning a complete overhaul of security at railway stations by use of facial recognition technology to identify and nab criminals.

Read the story here:

",11/2019,0,1,0.1481481481481481,0.037037037037037035
2229802292,2019-11-22T16:21:00.000Z,"Welsh activist Ed Bridges launches the world's first legal challenge overuse oftechnology.USW's Professor of Policing says this could just be the start of how our data is used by police and security services 
",11/2019,1,0,0.1212121212121212,0.06060606060606061
851410313580761090,2019-11-22T15:37:41.000Z,French government mobile app to link biometric data and personal identity creates risk ofdata being stolen or hacked.,11/2019,0,0,0.1666666666666666,0.05555555555555555
900300126312333312,2019-11-22T15:30:29.000Z, has unveiled a draft ordinance prohibiting city government agencies from acquiring or employingtechnology. A companion ban on privately owned use of the technology in public spaces also is in the works,11/2019,0,0,0.1290322580645161,0.06451612903225806
89785537,2019-11-22T11:52:23.000Z,UK man who launched a legal challenge against police use oftech to scan his face in public will take his case to the Court of Appeal.,11/2019,1,0,0.1153846153846153,0.038461538461538464
1503390156,2019-11-22T09:34:45.000Z,As Welsh activist Ed Bridges launches the world's first legal challenge overuse oftechnology USW's Professor of Policing says this could just be the start of how our data is used by police and security services,11/2019,1,0,0.1142857142857142,0.05714285714285714
1195971046534287360,2019-11-22T07:42:44.000Z,"How to keep the school and children safe?Our Facial recognition time attendance and access control system will help. 
_time",11/2019,1,1,0.3157894736842105,0.05263157894736842
15634664,2019-11-23T19:57:11.000Z,Facial recognition surveillance technology is unreliable biased and a threat to basic rights and safety. Tell your lawmakers to ban the government from using this dangerous technology,11/2019,0,0,0.2592592592592592,0.07407407407407407
716348353915686912,2019-11-23T17:48:06.000Z,"""The Death of Privacy is An Abusive Government's Wet Dream""",11/2019,0,0,0.2,0.1
310805588,2019-11-23T11:37:21.000Z,Police use of facial recognition challenge heading for Court of Appeal @EandTmagazine,11/2019,1,0,0.25,0.08333333333333333
909069089095766017,2019-11-24T21:59:45.000Z,"“We must halt research development procurement and deployment of facial recognition technologies because of their abhorrent uses and their disproportionate use by state actors for surveillance and subjugation”


Rt @fabiochiusi ",11/2019,0,0,0.1,0.06666666666666667
20526166,2019-11-24T20:46:18.000Z,Facial recognition tech a national biometric ID system and weak data privacy laws are creating a surveillance state in a country ruled by a populist right-wing government.@MetricLife ,11/2019,0,0,0.3333333333333333,0.18518518518518517
1158620117174870018,2019-11-24T14:34:07.000Z,"Hawkeye's Triaksh Most advanced smart security surveillance system. 
For more details call us on 9573643526 visit 
",11/2019,1,0,0.1875,0.0625
1918926036,2019-11-24T12:35:39.000Z," surveillance technology is unreliable biased and a threat to basic rights and safety. Fill out the form below to tell your Congressional and local lawmakers to ban the government from using this dangerous technology. 
",11/2019,0,0,0.1470588235294117,0.058823529411764705
189208138,2019-11-24T12:19:02.000Z,UK police told by Information Commissioner that the use of Live facial recognition raises serious concerns -,11/2019,0,0,0.2352941176470588,0.058823529411764705
1688187541,2019-11-24T09:01:07.000Z,San Francisco has become the first U.S. city to ban police use oftechnologyvia @Julez_Norton ,11/2019,0,0,0.1428571428571428,0.14285714285714285
99807930,2019-11-24T08:46:00.000Z,San Francisco has become the first U.S. city to ban police use oftechnology,11/2019,0,1,0.1538461538461538,0.15384615384615385
1357334300,2019-11-25T16:53:00.000Z,"Governments inhave come up with some creative ways to sell the use oftechnology to access government services take public transport and even for your private viewing
 ",11/2019,1,0,0.1538461538461538,0.038461538461538464
1134499768921497601,2019-11-25T16:39:58.000Z,"Does facial recognition help to provide a seamless experience from airport to hotel or is it just freaky surveillance? 



",11/2019,1,0,0.1578947368421052,0.10526315789473684
128494703,2019-11-25T11:08:00.000Z,"Live facial recognition surveillance 'must stop' 

",11/2019,0,0,0.5,0.16666666666666666
45744578,2019-11-26T23:00:00.000Z,Mass government surveillance doesn’t make us safer. It’s not about security; it’s about social control.enables the automation of oppression. We have to stop it tell Congress to : ,11/2019,0,0,0.1428571428571428,0.10714285714285714
864704845847986177,2019-11-26T10:33:58.000Z,"Face-off oversystems
Opponents cry invasion ofand absence of a proper law while proponents say it automates existing police procedures |",11/2019,0,0,0.1,0.05
605972153,2019-11-26T08:00:16.000Z,"👨‍💻Singapore has launched its National Artificial Intelligence (AI) Strategy to support a goal to become a global hub for developing testing and scaling AI solutions.



",11/2019,1,1,0.12,0.04
905434592999464960,2019-11-26T04:00:19.000Z,"Shanghai deploys smart city system with biometric facial recognition from Alibaba
 ",11/2019,1,1,0.2727272727272727,0.09090909090909091
533628149,2019-11-27T17:30:40.000Z,"Facing police oppositionlawmakers limit bill to ban .
(via @CalMatters )
",11/2019,0,0,0.1818181818181818,0.09090909090909091
2155556012,2019-11-27T17:10:17.000Z,California To Ease Mandatory Sentences Ban Facial Recognition On Police Body Cameras -,11/2019,0,0,0.3076923076923077,0.07692307692307693
164544796,2019-11-27T15:56:28.000Z,"Police can use it &amp; leaked docs show Amazon's Ring was working on neighborhood ""watch lists"" &amp; a feature to notify users of individuals deemed suspicious built on facial recognition:


",11/2019,0,0,0.1,0.03333333333333333
137902540,2019-11-27T15:55:49.000Z,"Police can use it &amp; leaked docs show Amazon's Ring was working on neighborhood ""watch lists"" &amp; a feature to notify users of individuals deemed suspicious built on facial recognition:


",11/2019,0,0,0.1,0.03333333333333333
1102490844412567552,2019-11-27T14:41:13.000Z,"@WW3Info @nytimes @guilfanr @RonanLTynan @mrbcyber @j_smithfinley @PeteCIrwin @lalitpatkiMT @Erky321 @anderscorr @JanJekielek  and surveillance artificial intelligence technology developed inside China to identify  a Muslimminority.
",11/2019,1,0,0.1739130434782608,0.043478260869565216
2338086271,2019-11-27T10:52:46.000Z,"Face Recognition – No Effort Key

Explaining the fact how face symmetries has unlocked our world for Biometric Attendance Access Control Security and Surveillance.


 ",11/2019,1,0,0.2083333333333333,0.041666666666666664
787150986313801728,2019-11-28T16:42:01.000Z,"Liveness Detection: The Missing Piece for Infinitely Scalable Facial Authentication.



",11/2019,0,0,0.2,0.1
266639381,2019-11-28T13:59:19.000Z,"🚩📑@EURightsAgency looks at theimplications of usingtechnologies in EU law enforcement including incontrols.
Margins of error | places of use | legal framework | monitoring | purpose and more.

Read it:",11/2019,0,0,0.1,0.03333333333333333
902295852240306176,2019-11-28T12:41:00.000Z,San Francisco Considers Ban on Government's Use of Facial Recognition Technology,11/2019,0,0,0.4545454545454545,0.09090909090909091
31020455,2019-11-28T02:17:34.000Z,".@Ring doesn’t have— some police want to add their own.

 

",11/2019,1,0,0.1,0.1
787150986313801728,2019-11-29T21:42:00.000Z,"Facial Recognition bad?

Facial authentication better?

Facial authorization best?



",11/2019,1,0,0.2222222222222222,0.2222222222222222
1175607138,2019-11-29T15:26:02.000Z,"Technology can help in the battle against cyber criminals. There are now pieces of software that can take away the burden and pressure of ensuring an ID document you’ve received is legitimate.



",11/2019,0,0,0.125,0.03125
879639885178699776,2019-11-29T07:55:00.000Z,"@DVSLTD one of the UK’s leading CCTV camera and components distributors will become the first UK distributor to provide the @Facewatch facial recognition crime deterrent solution to their installer and reseller network.
 
",11/2019,0,1,0.125,0.03125
515228826,2019-11-30T09:05:53.000Z,With all the she teams surveillance cameras andtech Hyderabad couldn't prevent crime against women. It is important to understand technology doesn't prevent crimes. It only records them,11/2019,1,0,0.1111111111111111,0.07407407407407407
902283255264759808,2019-12-01T20:13:55.000Z,Police Feeding Celebrity Photos into Facial Recognition Software to Solve Crimes,12/2019,1,0,0.3636363636363636,0.09090909090909091
84628167,2019-12-01T14:23:03.000Z,A CA bill that would ban the use ofsoftware in police body cameras passed the state senate. Its drafting was spurred by privacy concerns as well as by concerns that the tech has a penchant for bias.,12/2019,0,0,0.1351351351351351,0.05405405405405406
1200330399102197761,2019-12-02T23:57:20.000Z,Homeland Security wants airport face scans for US citizens,12/2019,1,0,0.1111111111111111,0.2222222222222222
152725709,2019-12-02T22:32:41.000Z,"Piano piano la saggezza prevale:

Portland Oregon aims tothe use of the controversial technology not only by city government but also by private companies 

 ",12/2019,0,0,0.125,0.08333333333333333
16306503,2019-12-02T22:30:48.000Z,"... ban –:
for both the government and private businesses in the city.
@JoAnnPDX
—@seancaptain @FastCompany 

",12/2019,0,0,0.1875,0.125
787150986313801728,2019-12-02T19:41:00.000Z,"Most Americans Trust Facial Recognition Technology – But Not At The Airport.

Via @Forbes



",12/2019,1,1,0.2142857142857142,0.07142857142857142
