author_id,text,model,YM,gov_sentiment
1111453475878125568,British police officers are among those concerned about AI's profiling bias according to a report commissioned by government officials reports Patricia Nilsson for the FT.,SAME,09/2019,0
907617081696321536,The first fine for use of asystem under Europe’s General Data Protection Regulation () was issued to a school in Sweden who used the technology to monitor school attendance 👨‍🏫 We bet you thought your school was strict... 🤓,SAME,09/2019,0
68939904,Michigan State University faces criticism after computer research scientist gives keynote speech at China's largest biometrics conference,SAME,09/2019,0
17405435,"Regulator calls for ‘informed public debate’ on facial recognition. Biometrics commissioner calls on government ministers to lead discussion concerning 'the world we want to live in'

Story &gt; &gt; &gt; 
",SAME,09/2019,1
101784954,Police security forces and private landlords are increasingly usingacross Western Europe for surveillance purposes. Legislators are waking up to the ethical dilemmas this is creating. @jvernon_AI tells you more about this here 👉 ,SAME,09/2019,1
89238736,can contain profiling biases fear police @johnhighfields @@johnhighfields,SAME,09/2019,0
2711212681,"Police fear

in use ofto fight 

@FT @FinancialTimes ",SAME,09/2019,0
579957377,Acc to ⁦@BBCNews⁩ Gatwick Airport commits to facial recognition tech at boarding. In my op-ed in ⁦@IrishTimes⁩ I argued why the use ofshould concern us:,SAME,09/2019,0
17405435,"Regulator calls for ‘informed public debate’ on facial recognition. Biometrics commissioner calls on government ministers to lead discussion concerning 'the world we want to live in'

Story &gt; &gt; &gt; 
",SAME,09/2019,1
1107760940,"Liberty battles for an outright UK ban on facial recognition which the campaign group sees as an “authoritarian” surveillance tool that is “intrusive and discriminatory.” 
Reporting courtesy of Brian Sims at @RiskXtra

",SAME,09/2019,0
1312167181,"The 2019 version of the nazi's papers please is facial recognition. As almost all of our identity exists in a digital format this gives a government access to vast amounts of personal data the nazi party could only dream of



 ",SAME,09/2019,1
156085784,Facial recognition technology has been proven to be unreliable biased and a threat to personal liberty. Tell Congress to ban these dangerous surveillance technologies NOW.,SAME,09/2019,0
801202946272804864," City Council considers ban ontechnology 

 ",SAME,09/2019,0
1366802004,"Live facial recognition surveillance 'must stop'
I look really suspicions wearing a balaclava.",SAME,09/2019,0
522167902,NEWS: Campaigners want UK police and companies to stop using live facial recognition for public surveillance. @BBCNews reports…,SAME,09/2019,0
19397439," is an authoritarian mass surveillance tool.

We've signed this call for an urgent stop to its use by police and private companies - it has no place on our streets",SAME,09/2019,0
95218114,"UK police and companies must stop using livefor public surveillance politicians and campaigners have said.

Privacy campaigners say it is inaccurate intrusive and infringes on an individual's right to

",SAME,09/2019,0
364334331, technology has been proven to be unreliable biased and a threat to personal liberty. Tell Congress to ban these dangerous surveillance technologies NOW. ,SAME,09/2019,0
6284702,75 out of 176 countries are actively using AI technologies for surveillance — This is done through platforms like Smart City Safe City Facial Recognition Systems Smart Policing etc.,SAME,09/2019,1
787150986313801728,"Liveness Detection: The Missing Piece for Infinitely Scalable Facial Authentication.



 ",SAME,09/2019,0
790896666828234752," Technology May Destroy Police-Community Relations

Via @rights_info 
 
 ",SAME,09/2019,0
15221598,The city of Oakland votes to ban . (Futurism),SAME,09/2019,0
429521868,Facial recognition technology has been proven to be unreliable biased and a threat to personal liberty. Tell Congress to ban these dangerous surveillance technologies NOW.,SAME,09/2019,0
805741436465512448,California lawmakers passes ban on facial recognition tech in police body cams,SAME,09/2019,0
1155482238596911108,"Shenzhen has launched a facial recognition system for entry to its subway system


",SAME,09/2019,1
986346177414205440,India plans to adopt China-style facial recognition in policing despite having no data privacy laws. 🤦🏼‍♀️,SAME,09/2019,1
382376904,"Experts compareto nuclear and biological weapons. 

It's a uniquely dangerous form of surveillance technology. 

Dozens of organizations from across the political spectrum have called for it to be banned. ",SAME,09/2019,0
3282033720,Mass government surveillance doesn’t make us safer. It’s not about security; it’s about social control.enables the automation of oppression. We have to stop it:,SAME,09/2019,0
805741436465512448,"In case you missed it: ""California lawmakers passes ban on facial recognition tech in police body cams""",SAME,09/2019,0
437085205,"@nytimes WATCHING/
'Bad'&amp; 
MQ/
'~A Digital Art Project~Shine~Light On~Quirky unsound &amp; Offensive Behavior That Can Creep Into~Technologies~ Including~ Services~ Internet Companies Police~Government Agencies'",SAME,09/2019,0
364334331, technology has been proven to be unreliable biased and a threat to personal liberty. Tell Congress to ban these dangerous surveillance technologies NOW.by law enforcement.,SAME,09/2019,0
349256147,"The southern Chinese city ofhas launched a facial recognition system for entry to its subway system joining a number of other centers throughout the country embracing the technology.

 

",SAME,09/2019,1
255420945,"Discussing the future for facial recognition
Facial recognition took a hit recently with a case in Cardiff going to Court because Police captured the face of a member of the public without his consent...

 ",SAME,09/2019,0
5815882,Def. worth a quick read: The Global Expansion of AI Surveillance,SAME,09/2019,1
1104480552323899399,"Check out our @CahnLawNY in @CNET condemning @Amazon's push for federalregulations as "" a cynical ploy to undercut the growing list of state laws that ban facial recognition like its own Rekognition system.""
",SAME,09/2019,0
2517651396,Live facial recognition surveillance 'must stop':,SAME,09/2019,0
863113761808363520,"It was recently announced that facial recognition technology could be coming to an airport near you! The biometric tunnel sounds so futuristic and exciting! 

",SAME,09/2019,1
28165697,Anyone on here know the law on opting to refuse facial recognition at passport control at the UK border?,SAME,09/2019,0
556766452,"At least 75 out of 176 countries globally are actively using AI technologies for surveillance purposes including smart city/safe city platforms facial recognition systems and smart policing



 @Forbes",SAME,09/2019,1
790896666828234752,"Under right-wing mayor Christian Estrosi — Nice is a testing ground for high-tech surveillance tools that are testing the boundaries of EU privacy law.

Via @Politico

",SAME,09/2019,1
393226540,"Howis taking over a French city. Theis too vast too vague and is not enough."" The legal framework for facial recognition in public spaces is a bit outdated.” Shame @EU @EU_EDPB ! ",SAME,09/2019,0
14979635,"In the US a nation-wide campaign to ban   and its use to spy on the American public"". ",SAME,09/2019,0
84628167,A CA bill that would ban the use ofsoftware in police body cameras passed the state senate. Its drafting was spurred by privacy concerns as well as by concerns that the tech has a penchant for bias.,SAME,09/2019,0
4876948522,Poll Finds Americans Trust Police Use of Facial Recognition,SAME,09/2019,1
15250254,A CA bill that would ban the use ofsoftware in police body cameras passed the state senate. Its drafting was spurred by privacy concerns as well as by concerns that the tech has a penchant for bias.,SAME,10/2019,0
2990402052,Welcome to the dawn of peer-to-peer surveillance: New Android app AngelFace claims it can identify venture capitalists using facial recognition @ZoeSchiffer via @verge |,SAME,10/2019,1
22795466,Facial Recognition technology is flawed on so many levels and the last thing this country needs ismake the laws for thetechnology that they're trying to sell and make norm.,SAME,10/2019,0
787150986313801728,"Liveness Detection: The Missing Piece for Infinitely Scalable Facial Authentication.



",SAME,10/2019,0
78325147,"Check out a great blog written by my colleague @RoddM1 about the Detroit Police’s use oftechnology: 
Surveillance Isn’t Security No Matter How It’s Sold | ACLU of Michigan
 ",SAME,10/2019,1
78325147,Here’s a great study on the issues surroundingtechnology: Perpetual Line Up - Unregulated Police Face Recognition in America,SAME,10/2019,1
117780256,"British High Courtrules that police use of live facial recognition does not violate privacy or human rights.



@SpirosMargaris @DeepLearn007 @psb_dc @Ronald_vanLoon 

",SAME,10/2019,1
3362047366,"Curious to see the view of the Conseil d' Etat on this matter.

France is set to roll out a nationwide facial recognition ID programvia @technology",SAME,10/2019,1
382376904, is a uniquely dangerous form of surveillance. There has been significant reporting on the ways that current facial recognition algorithms exhibit systemic racial bias misidentifying people with darker skin at higher rates ,SAME,10/2019,0
1954706040,"[] Biometrics: Meeting the challenge of authentication and payments technology



",SAME,10/2019,1
561471270,"France will become the first country in Europe to deploy a compulsory nationwidesystem. 
The state will ""give"" citizens (and resident) a ""secure digital identity"" to access to government municipal and private services.

via @TelecomTV 
 ",SAME,10/2019,1
374558743,"Facial recognition is being leveraged in new casino surveillance systems to catch known cheaters and identify VIPs for special treatment. See how:

 ",SAME,10/2019,0
3228339754,"The MET Police are colluding with private companies to unlawfully spy on the public. This must end!

@SadiqKhanwill you follow example of San Francisco and ban this practice?It is already getting out of control.


",SAME,10/2019,0
282716700,"""'We are hurtling towards a surveillance state’: the rise of facial recognition technology""",SAME,10/2019,0
724611831785000960,"'We are hurtling towards a surveillance state’: the rise oftechnology.

",SAME,10/2019,0
2990402052,'We are hurtling towards a surveillance state’: the rise of facial recognition technology. Who’s watching the watchers? @hannahdev via @guardian |,SAME,10/2019,0
13584132,"'We are hurtling towards a surveillance state’: the rise of facial recognition technology 



@rvp @7GTech",SAME,10/2019,0
3362047366,"'We are hurtling towards a surveillance state’: the rise of facial recognition technology 


",SAME,10/2019,0
32658905,'We are hurtling towards a surveillance state’: the rise of facial recognition technology ,SAME,10/2019,0
17968281,"'’We are hurtling towards a surveillance state’: the rise oftechnology’

",SAME,10/2019,0
1882903920,"RT RivieraReporter: RT LivingFrance: France is set to become the first European country to use facial recognition technology to give citizens a digital identity – whether they want it or not&gt;

",SAME,10/2019,1
87158359,"France is set to become the first European country to use facial recognition technology to give citizens a digital identity – whether they want it or not&gt;

",SAME,10/2019,1
492677033,"'We are hurtling towards a surveillance state’: the rise of facial recognition technology 
 ",SAME,10/2019,0
310805588,'We are hurtling towards a surveillance state’: the rise of facial recognition technology @guardian,SAME,10/2019,0
1053008761898655744,'We are hurtling towards a surveillance state’: the rise of facial recognition technology@guardian,SAME,10/2019,0
787150986313801728,"Most Americans Trust Facial Recognition Technology – But Not At The Airport.

Via @Forbes



",SAME,10/2019,1
862046515,"'We are hurtling towards a surveillance state’: the rise of facial recognition technology



",SAME,10/2019,0
17442782,"We're hurtling towards a surveillance state: the rise of facial recognition technology. Interesting piece in the @guardian about the rise of

 

 ",SAME,10/2019,1
805741436465512448,"""The House Oversight Committee is exploring legislation that would place a moratorium on government funding for “any new use or expanded use” of facial recognition software by federal agencies according to the panel’s top Republican.""",SAME,10/2019,1
1104480552323899399,@cahnlaw @RitchieTorres @CahnLawNY Lastly @CahnLawNY discussed the threat that comes fromusingto target undocumented New Yorkers.He points out how ICE already uses information from firms likeandto aggregate local police data. ,SAME,10/2019,0
19119822,Privacy - France is rolling-out a nationwide facial recognition ID programme despite a lawsuit and the data regulator's protests about lack of consent,SAME,10/2019,0
1152304257997123585,'We are hurtling towards a surveillance state’: the rise of facial recognition technology,SAME,10/2019,0
3319810223,"Well done California. Extremely important decision to prevent Big Brother/Government agencies from unnecessary &amp; unwarranted surveillance of your every move. 
 ",SAME,10/2019,1
2425836948,"A side affect of artificial intelligence systems is the assuagement of guilt associated with 'mean' policy action.

It can remove the human face from the action of some government policies that cause discord in the community

",SAME,10/2019,0
262631927,Facial recognition tech in the U.K. could help police find missing persons and wanted criminals!,SAME,10/2019,0
248426344,A CA bill that would ban the use ofsoftware in police body cameras passed the state senate. Its drafting was spurred by privacy concerns as well as by concerns that the tech has a penchant for bias.,SAME,10/2019,0
705424458,"Our SecurOS FaceX solution transcends traditional facial recognition solutions for video surveillance by providing the high level of accuracy required for demanding access control ID authentication.

 

 ",SAME,10/2019,1
84628167,A CA bill that would ban the use ofsoftware in police body cameras passed the state senate. Its drafting was spurred by privacy concerns as well as by concerns that the tech has a penchant for bias.,SAME,10/2019,0
722773924124045313,In Chongqing the world’s most surveilled city residents are happy to trade privacy for security,SAME,10/2019,1
821811698,"Facial Recognition Authentication: Is It Good Enough to Fight Financial Fraud?

",SAME,10/2019,0
102966683,Facial recognition camera risks turning Britain into police state,SAME,10/2019,0
16155166,"Make-up techniques could be used as a weapon against unwanted facial recognition surveillance

",SAME,10/2019,0
262413057,"Make-up techniques could be used as a weapon against unwanted facial recognition surveillance 
",SAME,10/2019,0
1072508497,"It's important to note that the ban applies only to ""the use of facial recognition by its police department and other public agencies.""",SAME,10/2019,0
948416741972918272,"The facial recognition system can be used to trail political opponents monitor regime critics at any moment which is completely against the law.



 ",SAME,10/2019,0
22243973,"Yesterday the Berkeley City Council unanimously passed a ban on law enforcement use of . It is the 4th locality to do so this year.

@evan_greer of @fightfortheftr called the proliferation of facial recognition “a human rights crisis.”

",SAME,10/2019,0
760046461824409600,Some law enforcement groups suggest that theban will prevent them from using technology that could aid them in identifying crime suspects or missing persons. ,SAME,10/2019,0
23471698,Holyrood’s Justice Sub-Committee on Policing has launched an inquiry into the use of facial recognition technology by Police Scotland.,SAME,10/2019,1
787150986313801728,"Facial Recognition and Authentication training has never been that easy with Chooch.

IC2 is the free amazing demofor Chooch AI which usesto tag objects in live video and still images. 

",SAME,10/2019,1
39847415,AI and facial recognition tech needs regulation. Berkeley Becomes Fourth U.S. City to Ban Face Recognition in Unanimous Vote,SAME,10/2019,0
991566836,Berkeley CA becomes fourth U.S. city to ban use of facial recognition technology.,SAME,10/2019,0
768192170268434432,California Just Blocked Police Body Cam Use of Face Recognition,SAME,10/2019,0
171107805,The threat to liberty is just too great in my opinion. “Facial recognition technology has been proven to be unreliable biased and a threat to personal liberty. Tell Congress to ban these dangerous surveillance technologies NOW.”,SAME,10/2019,0
849737390, has officially been banned in 4 U.S. cities in unanimous voting reports @thetomzone from @Gizmodo. Berkeley CA passed a bill to ban all government facial recognition technology along with Oakland San Francisco &amp; Somerville MA,SAME,10/2019,0
760046461824409600,"Asoftware ban on police body cameras will take effect in California at the start of 2020.
",SAME,10/2019,0
953170077892751372," for smart crime-fighting


",SAME,10/2019,1
934749505," for smart crime-fighting


",SAME,10/2019,1
787150986313801728,"Liveness Detection: The Missing Piece for Infinitely Scalable Facial Authentication.



",SAME,10/2019,0
128494703,"Live facial recognition surveillance 'must stop' 

",SAME,10/2019,0
18921618,"The Automated Facial Recognition System aims to “modernise information gathering criminal identification verification and its dissemination” across the country.

",SAME,10/2019,0
22243973,"There is a growing movement to limit or ban the use oftechnology and the local and state level. San Francisco Oakland Berkeley and Somerville Mass. have all prohibited government use of facial recognition technology. 

",SAME,10/2019,0
23745663,"Bloomberg reports that HK police get facial-recognition tech from iOmniscient based in Sydney. 



not sure if has been reported on here? @arielbogle via @muzhunter",SAME,10/2019,0
1169793108487233536,"This is interesting! Face recognition AI will be very helpful in other countries as well..Hong Kong Police are already using it!

",SAME,10/2019,1
3412255439,Amazon's facial recognition technology misidentified 28 of 188 New England athletes matching them to mugshots in an arrest photo database.,SAME,10/2019,0
2887116026,"Please value privacy.

Do everything you can to opposetechnology in our police departments + corporations.
 ",SAME,10/2019,1
1373016955,We just joined 80 other groups around the world calling for a moratorium onfor mass surveillance. Rife with bias coercion &amp; fraud we need to stop the spread of this tech. Shout out to @EPICprivacy and The Public Voice coalition!,SAME,10/2019,0
775781157539614721, will shape the future of- that's why we have an entire theme dedicated to 'Surveillance Economy and Data Privacy' at . Insight into the unintended impacts oftech andvia @CNET:,SAME,10/2019,1
771488794478542848,NYC lawmakers are not advocating an outright ban oftechnology but say that regulation is necessary to know how police and business owners are using the software. What is your opinion on this? Let us know. Learn more:@RitchieTorres,SAME,10/2019,0
851410313580761090,With the lack of laws governing government use oftechnology citizens are being surveilled “just in case” they commit a crime.,SAME,10/2019,0
702824612095078400,"Some good news re the federal government's proposed national facial recognition database.
",SAME,10/2019,1
851410313580761090,French government mobile app to link biometric data and personal identity creates risk ofdata being stolen or hacked.,SAME,10/2019,0
35203319,Face surveillance tech unprecedented threat - CommonWealth Magazine@commonwealthmag,SAME,10/2019,0
2353469436,Download your complimentary copy of the latest @FederaNewsNet Executive Briefing Series: Biometrics and Government Transformation. Learn more:,SAME,10/2019,1
9192272,"Amazon Facial Recognition Misidentified Boston Athletes as Criminals

",SAME,10/2019,0
1096400847636959232,Are we sleepwalking into anpolice state? Police in the UK are beginning to use demographic data to prevent crime and predict risk - but will it reinforce existing biases?,SAME,10/2019,0
50636347,Are we sleepwalking into anpolice state? Police in the UK are beginning to use demographic data to prevent crime and predict risk - but will it reinforce existing biases?,SAME,10/2019,0
15319848,Artist Designs Face Jewelry to Block Facial Recognition Surveillance Cameras,SAME,10/2019,0
152370218, andare about to collide head on as NY seeks to ban Keyless entryand collection of otherdata with KEYS (Keep Entry to Your Home Surveillance Free) legislation. Read a syniosis@PropChallenge @REBNY,SAME,10/2019,0
776810253467942912,"Australia Proposesfor Watching Online Pornography -- The Australian government wants to useto verify porn site users are of legal age though there is no law prohibiting minors from watching porn 

",SAME,10/2019,0
3304694299,Australian govs should abandon plans for nationwide facial recognition systems &amp; other controversial tech expansions until there is a charter of human rights privacy &amp; digital rights experts have said.@efa_oz @rightsagenda ,SAME,10/2019,0
2155556012,California To Ease Mandatory Sentences Ban Facial Recognition On Police Body Cameras -,SAME,10/2019,0
972362321078169601,"French Data Protection Authority @CNIL just like its Swedish counterpart rejects the use of facial recognition on students in junior high school
",SAME,10/2019,0
31020455,".@ACLU sues FBI DOJ overtechnology criticizing ""unprecedented"" surveillance and secrecy.

 

",SAME,10/2019,0
131074139,"ACLU sues FBI DOJ over facial-recognition technology criticizing ‘unprecedented’ surveillance and secrecy

",SAME,10/2019,0
2353469436,Download your complimentary copy of the latest @FederaNewsNet Executive Briefing Series: Biometrics and Government Transformation. Learn more:,SAME,10/2019,1
1019916306160799745,"Facial Recognition Technology Will Soon Change The Way Police Identify Criminals
Read:V/ @automeme


@Julez_Norton @evan_greer @asokan_telecom @jblefevre60 @RichSimmondsZA",SAME,10/2019,0
84156655,"The Aussie government has come up with the fantastic idea of making porn sites use facial recognition as a form of age verification so put on your best cum face 

 ",SAME,10/2019,1
981606042034372608,Facial recognition could be most invasive policing technology ever warns watchdog,SAME,11/2019,0
787150986313801728,"Liveness Detection: The Missing Piece for Infinitely Scalable Facial Authentication.



 ",SAME,11/2019,0
256965214,"""The Government supports the police as they trial new technologies to protect the public includingwhich has helped them identify locate and arrest suspects that wouldn’t otherwise have been possible.""

@ukhomeoffice in the media: 

",SAME,11/2019,1
970815546,Participating in great roundtable on law enforcement’s use oftechnologiesorganised by @nyulaw @policingproject @barryfriedman1 Great discussions on potential uses (verification/identification/surveillance) target databases transparency accuracy &amp; bias ,SAME,11/2019,1
1436070643,UK Information Commissioner's Office argues that police use ofneeds regulation before it is deployedvia @newscientist,SAME,11/2019,0
1031597089808109568,"Facial Recognition Technology Will Soon Change The Way Police Identify Criminals 
V/ @automeme


@JimMarous
@BrettKing
@guzmand
@sallyeaves
@ahier
@FrankJSchwab
@bernardmoon
",SAME,11/2019,0
864704845847986177, could be most invasive policing technology ever warns watchdog |,SAME,11/2019,0
870213804302499840,Facial recognition could be most invasive policing technology ever warns watchdog,SAME,11/2019,0
985222158380040193,"Facial Recognition Technology Will Soon Change The Way Police Identify Criminals - Latest Trending Automation News 

",SAME,11/2019,0
1006851552429125633,Facial recognition could be most invasive policing technology ever warns watchdog,SAME,11/2019,0
4337144594," Technology Will Soon Change The Way Police Identify Criminals



@automeme @kkruse @nancyrubin @kuriharan @KirkDBorne @evankirstel @kashthefuturist @yuhelenyu @MHcommunicate @KenLittle",SAME,11/2019,0
139593662,So proud of @BrooklinePAX for being againsttechnology! Hope the @MassLegislature passes my bill toon Government’s use of this technology. ,SAME,11/2019,1
369107103,teamcymru:could be most invasive policing technology ever warns watchdog,SAME,11/2019,0
21232519, could be most invasive policing technology ever warns watchdog,SAME,11/2019,0
2412587300,Facial recognition technology may have been used unlawfully by police the Information Commissioner has warned. Each deployment must be “strictly necessary” for law enforcement purposes@lizziedearden @Independent @ICOnew,SAME,11/2019,0
629280862,"Be very alarmed. Creeping totalitarianism!
It doesn't protect you!
Just gives scammers more of your data to steal your ID.
Google search ""Australian Government data breach"" to start seeing a list of govt databases breached...


 ",SAME,11/2019,0
294932830,"Hmm.

If ""Police officers face a laborious &amp; often fruitless task when they try to match photos of crime suspects to mugshots of people who have already been arrested. Why not usetech to assist law enforcement in this effort?"" then...
 ",SAME,11/2019,0
124531391,"“Police Surveillance: Facial Recognition Use in Your Backyard”

A new project to help you learn more aboutin your neighborhood

",SAME,11/2019,1
2394498976,Modern surveillance technologies--and # social-media monitoring tools--threaten to exacerbate racial inequities in cities. They also create an unprecedented expansion of police surveillance and drive mass incarceration. [2/3],SAME,11/2019,1
15221598,The city of Oakland votes to ban . (Futurism),SAME,11/2019,0
29726352,Information Commissioner's opinion notice on police use ofsays there are well defined data protection rules that police forces need to follow in deploying the technology,SAME,11/2019,1
211122484, Technology Will Soon Change The Way Police Identify Criminals,SAME,11/2019,0
3070069311,Interesting reflections from Tony Porter Surveillance Camera Commissioner at &gt;&gt;&gt;,SAME,11/2019,1
710428477,Facial recognition could be most invasive policing technology ever warns watchdog,SAME,11/2019,0
1020215326875766784,"Facial Recognition Technology Will Soon Change The Way Police Identify Criminals
Read:V/ @automeme@SmartestNk @IBMDataScience @TopCyberNews @Thomas_Harrer @StevenDickens3",SAME,11/2019,0
2324650957," technology fails people (esp. women) of color. While those around me sprinted through airport security this weekend I was undetectable. 

",SAME,11/2019,0
189208138,UK police told by Information Commissioner that the use of Live facial recognition raises serious concerns -,SAME,11/2019,0
2861405290,Facial recognition could be most invasive policing technology ever warns watchdog,SAME,11/2019,0
460909682,"ACLU sues several US government agencies claiming they have refused to comply with FOI requests related to the transparency of law enforcement use of facial recognition technology.

",SAME,11/2019,0
2353469436,Download your complimentary copy of the latest @FederaNewsNet Executive Briefing Series: Biometrics and Government Transformation. Learn more:,SAME,11/2019,1
1020215326875766784,"Facial Recognition Technology Will Soon Change The Way Police Identify Criminals
Read:V/ 
@automeme@Fabriziobustama @enricomolinari @FrRonconi @jerome_joffr @ronald_vanloon",SAME,11/2019,0
128494703,Facial recognition camera risks turning Britain into police state,SAME,11/2019,0
864704845847986177,HowCould Reduce Organized Crime| ,SAME,11/2019,0
775781157539614721,🔊 The buzz aroundis growing louder. @Amazon @IBM and @Microsoft have called for regulations. Now - across the ocean - a law professor has raised a legal challenge to surveillance tech in :@ByShanLi @WSJ,SAME,11/2019,1
2801331116,Facial recognition could be most invasive policing technology ever warns watchdog,SAME,11/2019,0
111050337,"EXCLUSIVE: This Is How the U.S. Military’s Massive Facial Recognition System Works

",SAME,11/2019,1
19581044,"Mass surveillance fears as India readies facial recognition system @SightMagazine

",SAME,11/2019,0
22194854,"The Information Commissioner's Office (ICO) the UK's&amp; data protection agency tells police that live'raises serious concerns.""

I'd say they need legal restrictions not just a code of conduct.

",SAME,11/2019,1
1436070643,India has plans to deploy a National Facial Recognition System. The aim is to reduce crime and corruption. Critics worry about lack of transparency &amp; regulation in its usevia @EandTmagazine,SAME,11/2019,0
707081115010379780,"Mass surveillance fears as India readies facial recognition system

",SAME,11/2019,0
268201193,"As India prepares to install a nationwide facial recognition system human rights and technology experts warned of the risks to privacy. 

 

",SAME,11/2019,0
89785537,A Chinese law professor has raised a rare legal case against howtech is being used in the country.,SAME,11/2019,1
1072508497,"""The government keeps its use ofsecret. The ACLU is suing"":",SAME,11/2019,0
15868277,And in Macau...only for crime probes: police ,SAME,11/2019,0
1032363795832860677,.@Trueface wins @usafcontract as other government deployments court controversy ,SAME,11/2019,1
851410313580761090,Some advocacy groups are suggesting that a ban ontechnology should be applied nationwide rather than just law enforcement.,SAME,11/2019,0
77312459,"How do you feel about being watched and tracked by your government? A proposed system that's supposed to help an understaffed police force identify criminals and missing persons inwhich raisesconcerns.



",SAME,11/2019,0
1433306666,"Mass surveillance fears as India readies facial recognition system:

India is preparing to install a nationwide facial recognition system in an effort to catch criminals and find missing children...

",SAME,11/2019,0
714480767120838656,"Florida Police Want Access to Controversial Facial Recognition Network 

_1k @CioAmaro",SAME,11/2019,0
836919320567562240,"China has built a repressive surveillance apparatus with&amp; some U.S. cities are rolling it out for law enforcement. But tech companies worry that opponents will react to these developments by kiboshing the technology completely.
",SAME,11/2019,0
89785537,Critics warn of threats toand increased surveillance as the Indian government looks to roll out a nationwidesystem.,SAME,11/2019,0
771488794478542848,The Indian government has played down fears of mass surveillance in response to its proposedsystem. What are your thoughts on this system and theconcerns surrounding it? Learn more:@internetfreedom @EFF,SAME,11/2019,0
314764239,Facial recognition could be most invasive policing technology ever warns watchdog,SAME,11/2019,0
2826536509,"‘This is part of a wider trend of our right tobeing breached every day by tech firms.’ 

Police and Crime Commissioner boss blasts facial ID technology use at football matches

",SAME,11/2019,0
15235112,worth a read if you can access it&gt;How Photos of Your Kids Are Powering Surveillance Technology - shame on you @yahoo @flickr,SAME,11/2019,0
908230076,"The Railway Protection Force (RPF) aims to link the proposed facial recognition system with existing databases. This includes but is not limited to the Crime and Criminal Tracking Network and Systems (CCTNS).
",SAME,11/2019,0
149435635,"India’s facial recognition system matched 10k children in orphanages to missing persons reports 

 

Now an argument from the other side. ",SAME,11/2019,0
1110799079615782912,"AI with its continuous evolution will soon defeat facial authentication and security software. Here is how &gt;&gt; 
",SAME,11/2019,0
95723547,"""The Chileans aren’t the first protestors to disable police tech with lasers: the Hong Kong protests used lasers to shut down surveillance cameras equipped with facial recognition tech.""

 ",SAME,11/2019,0
2350932000,Police Miami India Macau expand . Technology drives today’s innovation and advancements in law enforcement... Foundation for day-to-day ops such as criminal bkg historycritical info share,SAME,11/2019,1
1020215326875766784,"Facial Recognition Technology Will Soon Change The Way Police Identify Criminals
Read:V/ @automeme@Dahl_Consult @archonsec @AdamRogers2030 @Xbond49 @mvollmer1 @fogle_shane",SAME,11/2019,0
1020215326875766784,"Facial Recognition Technology Will Soon Change The Way Police Identify Criminals
Read:V/ @automeme@julez_norton @Fabriziobustama @enricomolinari @ronald_vanloon",SAME,11/2019,0
716348353915686912,"""The Death of Privacy is An Abusive Government's Wet Dream""",SAME,11/2019,0
787150986313801728,"“Increasing Demand for Surveillance systems to enhance safety and security are increasing the adoption of Facial Recognition Systems” – Mordor Intelligence

",SAME,11/2019,1
928395814208180224,"""Federal agents would have to get a judge's approval before using facial recognition to conduct surveillance of a criminal suspect under a bill introduced Thursday in the Senate.""



",SAME,11/2019,0
851410313580761090,With the lack of laws governing government use oftechnology citizens are being surveilled “just in case” they commit a crime.,SAME,11/2019,0
1191290711867457536,"A Complete Facial Identity Authentication Solution
.",SAME,11/2019,1
1011754766,New federal bill would restrict police use ofvia @nbcnews,SAME,11/2019,0
771488794478542848,Portland Maine is looking to join Berkeley San Francisco and Oakland California in banningtechnology. The ban seeks to prohibit the use of all facial recognition technology by city officials and employees. Learn more:,SAME,11/2019,0
1001122775124381696,"@lisamwitter @apoliticalco The state of Facial Recognition

- Unregulated
- Controversial
- No playbook
 -Secretive

@lisamwitter 

_SCEWC19",SAME,11/2019,0
1195971046534287360,"Facial recognition attendance and access control solution for school. Keep the school and children safe.
_time",SAME,11/2019,1
45744578,Mass government surveillance doesn’t make us safer. It’s not about security; it’s about social control.enables the automation of oppression. We have to stop it tell Congress to : ,SAME,11/2019,0
166202252,Our legal challenge againstcontinues - permission to appeal granted on all grounds. This oppressive mass surveillance tool isn't about safety - it's about control. Read more and sign our petition here:,SAME,11/2019,0
45744578,Mass government surveillance doesn’t make us safer. It’s not about security; it’s about social control.enables the automation of oppression. We have to stop it tell Congress to : ,SAME,11/2019,0
2974409321,Academics kicking offinquiry - telling Members that tech in England and Wales deployed on Common Law basis (police preventing and detecting crime). Poss issue with Human Rights Laws working against this and a need to justify actions. ,SAME,11/2019,0
851410313580761090,French government mobile app to link biometric data and personal identity creates risk ofdata being stolen or hacked.,SAME,11/2019,0
900300126312333312, has unveiled a draft ordinance prohibiting city government agencies from acquiring or employingtechnology. A companion ban on privately owned use of the technology in public spaces also is in the works,SAME,11/2019,0
1195971046534287360,"How to keep the school and children safe?Our Facial recognition time attendance and access control system will help. 
_time",SAME,11/2019,1
15634664,Facial recognition surveillance technology is unreliable biased and a threat to basic rights and safety. Tell your lawmakers to ban the government from using this dangerous technology,SAME,11/2019,0
716348353915686912,"""The Death of Privacy is An Abusive Government's Wet Dream""",SAME,11/2019,0
909069089095766017,"“We must halt research development procurement and deployment of facial recognition technologies because of their abhorrent uses and their disproportionate use by state actors for surveillance and subjugation”


Rt @fabiochiusi ",SAME,11/2019,0
20526166,Facial recognition tech a national biometric ID system and weak data privacy laws are creating a surveillance state in a country ruled by a populist right-wing government.@MetricLife ,SAME,11/2019,0
