author_id,created_at,text
15664534,2019-03-05T14:35:51.000Z,tactics for decades utilizeto divertanddestroyingspirit of women and creativity!
803698899085127680,2019-03-05T14:35:16.000Z,"Top 10 Strategic Predictions for 2019 and Beyond



"
318466050,2019-03-05T14:33:32.000Z,Made a tool in @p5xjs to manually generate facial landmarks for use inandapplications where a human face cannot be detected. Code atdemo atFaceMorph by
15664534,2019-03-05T14:30:43.000Z, !takes decades of . Whiletactics “”* utilize. Yeppers folks this isso they steal that’s the deal!*@iTunes 
1409726425,2019-03-05T14:24:44.000Z,"From theoftoas a human right - here are some takeaways frominterview with @satyanadella
 v/ @wef


@chboursin @psb_dc @mvollmer1 @JolaBurnett @robvank @JoannMoretti @MHiesboeck @vg_fco "
23634044,2019-03-05T14:22:24.000Z,".@Apple acquire AI home security patents from failed company Lighthouse

 "
91109381,2019-03-05T14:15:07.000Z,The latest Aureus 3D (CyberExtruder's facial recognition software) product release is suited for facial identification in real time video surveillance applications &amp; more. Download a data set or contact us here:
516034301,2019-03-05T14:09:56.000Z,grocery stores equipped with cameras that scan shoppers' faces and make inferences on their age and gender
781436153228566528,2019-03-05T14:09:11.000Z,"""@SydneyAirport recently launched one of the world’s most ambitioustrials at its T1 International ."" 

"
781436153228566528,2019-03-05T14:08:05.000Z,"“The government has approved a plan to expand use ofcameras at @PragueAirport and agreed to deploy theacrosshaving previously approved their installation for the transit areas.” 
"
2251577246,2019-03-05T13:59:15.000Z,"Now that facial recognition is everywhere balaclava is a VPN for IRL. Unlike online we can't recommend offline banking with it.

""China Facial Recognition Database Leak Sparks Fears Over Mass Data Collection"""
2480315653,2019-03-05T13:56:09.000Z,In collaboration with @edenspiekermann@Schiphol launches pilot for boarding by means of :
16476783,2019-03-05T13:28:21.000Z,Facing the Future of Surveillance by ⁦@JakeLaperruque⁩ ⁦@ConPro⁩ ⁦@POGOBlog⁩ cc ⁦@Vlahos_at_TAC⁩
21303710,2019-03-05T13:22:12.000Z,Willleasing agents useto improveofferings? Smile while you read this tweet. 
774707355359391745,2019-03-05T13:19:57.000Z, Coming to anear you
16476783,2019-03-05T13:19:20.000Z,Facing the Future of Surveillance by ⁦@JakeLaperruque⁩ ⁦@ConPro⁩ ⁦@POGOBlog⁩ cc ⁦@pye⁩
16476783,2019-03-05T13:12:56.000Z,Facing the Future of Surveillance by ⁦@JakeLaperruque⁩ ⁦@ConPro⁩ ⁦@POGOBlog⁩cc ⁦@PGEddington⁩
16476783,2019-03-05T13:10:47.000Z,Facing the Future of Surveillance by ⁦@JakeLaperruque⁩ via ⁦@POGOBlog⁩ ⁦cc @jasplummer⁩
749362605739745284,2019-03-05T12:40:18.000Z,"Image Recognition: Can an Image Recognition App Become the Quality Boost Your Business Needs?

@SYTOSS1
"
33893402,2019-03-05T12:30:43.000Z,"Facial Recognition in Finance – Current Applications



"
15221598,2019-03-05T12:10:00.000Z,Amazonsoftware used by law enforcement has racial bias per report.(Newsweek)
122427435,2019-03-05T12:07:10.000Z,The latest Biometrics Technology Watch!
1444799468,2019-03-05T10:55:17.000Z,"1. ""At theproduct testing labsoftware gauges travelers’ feelings as they go through the process of booking hotel rooms online. The Swiss cruise companyis starting to use ato answer passengers’ questions."""
568128477,2019-03-05T10:24:08.000Z,We are here! NEC andare exhibiting at the Home Office Security &amp; Policing at Farnborough International Exhibition &amp; Conference centre! Visit is to find our more about ourRecognition CONNECT and many more of oursolutions! 
1008259824247713792,2019-03-05T10:13:46.000Z,"Your most trusted partner for camera module solutions



 "
11733122,2019-03-05T09:21:15.000Z,"Great leadership from @volvocars in developingby restricting top speed on its cars &amp; exploring deployingcameras to monitor attentiveness and prevent people from driving while distracted.
"
897030836,2019-03-05T08:48:59.000Z, fail @SamsungFR 
23484619,2019-03-05T07:41:52.000Z,"👁 Creepy newplans to combine this tech with customer purchase history...sets our privacy antenna tingling. 
👁 It's part of a wider trend of adoption of this tech that has disturbing privacy issues"
1008259824247713792,2019-03-05T07:35:07.000Z,"5MP USB camera module with Micron MI5100 sensor

"
1008259824247713792,2019-03-05T07:31:43.000Z,"5MP USB camera module with Micron MI5100 sensor

"
1008259824247713792,2019-03-05T07:31:16.000Z,"5MP USB camera module with Micron MI5100 sensor

"
884022229,2019-03-05T06:54:52.000Z,-infusedcamera w/&gt;&gt;&gt; @MikeQuindazzi &gt;&gt;&gt;
2711212681,2019-03-05T06:27:01.000Z,"WhyAre 'More Likely' 

To Hit And Kill Non-White

@UKZak"
20283282,2019-03-05T05:50:01.000Z, is a multi-billion dollar business in China. From surveillance to retail learn howand facial recognitionon both side of the Pacific is changing the world &amp; shaping the future @
4148271,2019-03-05T03:53:27.000Z,gives face to its customers -that is. It's testing outin its regulatory sandbox which is pretty exciting!
292118649,2019-03-05T02:27:50.000Z,GorillaIVAR 1.7 is deployable NOW. Transition your reactive systems to be proactive!
47893228,2019-03-06T22:00:17.000Z,"dataanalytics or datascience via NodeXL 
@machinelearnflx
@analyticsindiam
@kirkdborne
@mikequindazzi
@thecuriousluke
@arkangelscrap
@machinelearn_d
@haroldsinnott
@alvinfoo
@ipfconline1

Top hashtags:



"
1301260087,2019-03-06T21:55:04.000Z,"Why Chinese Companies Plug a US Test for Facial Recognition 
"
737634458954792960,2019-03-06T21:32:37.000Z,Read @PBSNova @JackieSnow's report featuring our @childrenshealth researchers who are usingandto help developing countries diagnose
108466851,2019-03-06T21:07:37.000Z,A new trial usingcan track the arrival and departure of students and send the data to teachers &amp; parents. Without a single teacher lifting a pen!@NZTechIA @nzherald @
864974905607045120,2019-03-06T21:04:59.000Z,A new trial usingcan track the arrival and departure of students and send the data to teachers &amp; parents. Without a single teacher lifting a pen!@NZTechIA @nzherald @EdTech_NZ 
89513532,2019-03-06T20:50:01.000Z,Want to learn more about our vision for sensible tech policy regarding ? Check out our roadmap:
77312459,2019-03-06T20:30:23.000Z,". @bioconnect latestsecurity specialist to join the @ForgeRockplatform.

"
220087854,2019-03-06T20:17:02.000Z,Prisons are using face recognition on visitors to prevent drug smuggling@techreview
908286611649187841,2019-03-06T20:12:02.000Z,Shareholders are pressuringto stop sellingto the
52998189,2019-03-06T19:52:35.000Z,Can machines read ouror only reproduce human ?@JKleijssen 
1735172144,2019-03-06T19:15:12.000Z,".@Ipsidy's new biometric security app combineswith government IDs. 



"
4126617261,2019-03-06T19:06:17.000Z,"""Several studies have also recently shown that facial recognition technologies reproduce biases that are more likely to harm minority communities.""


"
2992037103,2019-03-06T19:01:46.000Z,"IEEEUSA: Asrecord customers’ reactions totailored to them just who is safeguarding Australians’ ? via guardian 



"
102168505,2019-03-06T19:00:01.000Z,"are usingto track citizens.

"
29206490,2019-03-06T18:59:00.000Z,"Asrecord customers’ reactions totailored to them just who is safeguarding Australians’ ? via @guardian 



"
152348706,2019-03-06T18:58:53.000Z,Watch the BBC interview with Facewatch about the HMP successful trial at Humber Prison.Contact us for further information. 
57757188,2019-03-06T18:39:26.000Z," -presents&amp;risks. Will meaningful legislation be adopted to address the risks?

@orameil"
2251577246,2019-03-06T18:25:35.000Z,"

There's a software that recognizes emotions from expressions. We Finns are so privacy-oriented that our facial expressions give nothing away. We've got a poker face – or more appropriately ""a Finnish face"".äki"
15664534,2019-03-06T17:36:48.000Z,tactics divertandviais real that’s the deal so they steal!@sagaftranews @sagaftra
908286611649187841,2019-03-06T17:35:03.000Z,I wrote a facial rekognition app in under two hours
300889779,2019-03-06T17:19:35.000Z,Sparks Fears Over MassCollection via @forbes 
745415412838457344,2019-03-06T17:19:00.000Z,In this short video @thoughtworksdeveloper Angelica Perez overviews how they createdfor @RIOTAIfilm 's emotionally responsive
250069039,2019-03-06T17:13:24.000Z,Last two days have been busy at the Security &amp; Policing 2019 conference. If you haven't visited us yet do come by and say hello to our team at stand A1. @NEC_EMEA. 
139593662,2019-03-06T17:11:15.000Z,We as a society need to be having a conversation about what impactand otherhave on ourand . My bill S.1385 can start that conversation @ACLU_Mass
234878161,2019-03-06T17:03:31.000Z,"Italian company Volta is developing a pet-feeder that uses a smartphone app with facial recognition software to ensure that only specific pets have access to their intended treats. 

... "
234878161,2019-03-06T17:03:19.000Z,"Italian company Volta is developing a pet-feeder that uses a smartphone app with facial recognition software to ensure that only specific pets have access to their intended treats. 

"
1016774532802043904,2019-03-06T17:00:20.000Z,How @IntelliVision_ is making facial recognition technology more reliable &amp; secure:
1229815196,2019-03-06T17:00:13.000Z,The use ofto prevent crimes and aid in sentencing criminals may seem like a scene from a scifi movie. However police in the UK are already usingand behavioural software to prevent a crime before it occurs
43352507,2019-03-06T17:00:00.000Z,The @MoJGovUK is set to deploy newequipment includingin UK jails to catch visitors smuggling in contraband as part of the government’s £7m investment inand . @charleshymas reports for @telegraph 
2875152886,2019-03-06T16:49:07.000Z,Should be worth a listen...
42604774,2019-03-06T16:28:00.000Z,"Police cars may soon havetech 


 
@julez_norton @c4trends @kashthefuturist @FrRonconi @Paula_Piccard @ronald_vanloon @jerome_joffre @mvollmer1 @HeinzvHoenen @robvank 
 "
4447920627,2019-03-06T16:22:44.000Z,"Police cars may soon have facial recognition capabilities.

"
168701756,2019-03-06T16:18:05.000Z,"Hate to keep harping on it but regulation of facial recognition is already a non-starter. NIST is standardizing the testing of global programs. Smile and say cheese.
 "
3018841323,2019-03-06T16:10:35.000Z,Kairos raises $4 million for facial recognition technology@LoveKairos 
2353469436,2019-03-06T15:44:00.000Z,[BLOG] Whiletechnology has come a long way many argue it still has a way to go before it can be used widely in areas as critical as criminal justice and security. &gt;&gt;
900300126312333312,2019-03-06T15:30:25.000Z,Many people inwhether they know it or not have had their faces scanned and compared in real time to a criminal database by @swpcardiff over the last two years
904546172,2019-03-06T15:04:05.000Z,"Privacy and consent are concerns at the forefront of thediscussion. In this video @ARTEde dives into the darker side ofusing iProov as the only positive case study. 
"
193208808,2019-03-06T14:53:23.000Z,Over halfway through day two at theHome Office event. Some high-profile visitors from Mexico are admiring our fast and accuratesystem! Find out more today at stand E31 or get in touch online.
862702317912686592,2019-03-06T14:43:04.000Z,Check out what @mycredas CEO @Credas_Rhys has to say about the use ofin this article by @Telegraph
847110935324086272,2019-03-06T14:33:01.000Z,Seeking Ground Rules for A.I.
747429873442947072,2019-03-06T14:30:59.000Z,VLP Attorneys Michael Whitener and Raquel Aragón conclude their 3 part blog series with a look at the future of facial-recognition technology regulation.
2990402052,2019-03-06T14:24:28.000Z,“Amazon Microsoft and IBM now advertise ‘emotion analysis’ as one of their facial recognition products” @scarschwartz via @guardian |
171517197,2019-03-06T14:05:01.000Z,State legislation to curtailtechnology (get SIA's analysis):
288456272,2019-03-06T14:00:45.000Z,Why @Sephorawas named the Top SpecialtyinforDigital IQ Index@L2_Digital @Gartner_inc 
836919320567562240,2019-03-06T13:37:50.000Z,This is so consummately uncool.
862702317912686592,2019-03-06T13:32:34.000Z,"Prisons usingin drug crackdown
"
632081490,2019-03-06T13:30:01.000Z,Prisons have introducedin an effort to combat the amount ofbeing smuggled in
774707355359391745,2019-03-06T13:30:00.000Z, Coming to anear you
904779336426942465,2019-03-06T13:00:19.000Z,Fivetrends to watch in
4437229695,2019-03-06T12:45:42.000Z,@TelegraphTech For the Crime and Security Research Institute's full evaluation into automated facial recognition follow
1454601906,2019-03-06T12:33:35.000Z,"What do Taylor Swift Atlanta US airport and London police have in common?

Sure Atlanta Airport has little ‘Blank Space’ in its busy air traffic schedule but there’s more to it than that.



"
