author_id,tweet,nltk_outcome,bert_outcome
17662020,Please take a moment to say NO tosoftware onin . @PhilTing 'sis up for a State Senate vote shortly in . ,0,0
897031697878978561,“as well as future plans for expandingprograms”,1,0
1214139013,"willleaders applyandin US healthcare management? 
-
“Ping An uses facial-recognition on potential customers as part of its efforts to assess risk when it sells them financial products”

",0,0
205117304,The goverment ofnow leveraging social scores to reward and punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;,1,0
975154585261301760,@JayCStanley @joejerome For all the talk aboutthere is not enough talk aboutwhich in a number of ooperating domains can be performed from greater distance work with a broader set of angles and lighting and be as accurate in identifying people...,1,0
1573612315,MikeQuindazzi: The goverment ofnow leveraging social scores to reward and punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;freshsalis,1,0
468245445,The goverment ofnow leveraging social scores to reward and punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;,1,0
747040693,The goverment ofnow leveraging social scores to reward and punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;,1,0
2344530218,The goverment ofnow leveraging social scores to reward and punish citizens &gt;&gt;&gt; @MikeQuindazzi &gt;&gt;&gt;,1,0
35203319,Great use of,1,1
862702317912686592,"Be sure to tune in to @SkyNews @skygillian show tomorrow where our CEO @Credas_Rhys will be discussing Heathrow biometrics and facial recognition.

",1,1
390284285,HowIs Fighting Child Sex Trafficking ,0,0
3239652703,I wonder if data was collected on the demographic/geographic composition of respondents.As this was based on an online platform I am also curious to see if the results would differ for people who make phone reservations.,1,0
197553087,"Dear @Delta

If I decide to usescan atcan you tell me what third party uses you will use it for.Share it with government? Or others? What is your policy?Do you have a link for it.",1,0
1130170795181903874,Access to the Internet ~~&gt;The more effective censorship. ‘The fight to control Africa’s digital revolution’,1,0
28170108,WIRED: Inside the urgent battle to stop UK police using facial recognition,0,1
2884010290,As a society we're a long way from resolving design challenges forin public spaces. But what does this mean for ? ,1,0
1021681715348090882,If you're searching for the perfect facial to look staggeringly beautiful. Get it done @EnergieSalon,1,1
1091393611734962176,"@DailyMirror @marionste How are @asda going to prevent her from entering their stores? 

Do they havetech to identify every shopper?? 

Will an alarm sound as she crosses the threshold??

I sympathise Beth I have problems getting past security myself 🙄😆😊

",1,0
96089691, usescameras to spot thieves,0,1
399985113, and human convenience ... once you are used to it you never want something else. Things don’t change we humans change.,0,1
79393214,"Facial recognition is the plutonium of Artificial Intelligence 





 ",1,0
124531391,With federalregulation stalled local legislators have started to step in,0,0
4854464315,Leverage the power ofto instantly identify suspicious behavior with Connected Solutions:,0,1
755496163655024640,The goverment ofnow leveraging social scores to reward and punish citizens &gt;&gt;&gt; &gt;&gt;&gt;,1,0
592123102,"Welcome to my Twitterverse 
@STOPSpyingNY ! Thanks for the follow! I'm glad to see you taking on theissue.
",1,1
492677033,"Walmart uses AI cameras to spot thieves 
@Walmart",0,0
17932796,And more in the world ofsince I have not talked about this in quite a while does not mean that it has gone away.Has a Blind Spot – ZORA ,0,0
44501428,Unintended consequence: these truckers worried about their job may now - due to automated facial recognition algorithms - also be labeled as militia members in some government databases.,0,0
35991485,"Top story: @Ronald_vanLoon: 'Deep Fake videos are now coming
by @Seeker |

…see more ",0,0
124531391,With federalregulation stalled local legislators have started to step in,0,0
851410313580761090,Even with the increase of authorities regulatingtechnology profit made from it may be too great for companies to stop.,1,0
101067053,@Heidi_Eraser @amazon As withandor anysystems beware ofclaims that the *original raw images or data*are only held temporarily or are never shared without knowing exactly what happens to the *processed* data logfiles transcripts databases etc.,1,0
925447373899423745,"Just had thetrial for myand now theon my phone doesn't work.

Clearly Dani has magical powers.

If you're nearcheck out ",0,0
1055020896992280576,Facial recognition smart glasses could make public surveillance discreet and ubiquitous. When will these appear as a policing technology? What will the public’s response be?,1,0
42100960,Leverage the power ofto instantly identify suspicious behavior with Connected Solutions:,0,1
294214122,"A huge thank you to @SkyNews and the lovely @skygillian for having me on theshow this morning. 

What an amazing experience made to feel very welcome - and of course - it was great to discussand its use ofandtechnology. ",1,1
19397439," tech is discriminatory.
It breaches everyone's privacy rights.
It has no place on our streets.

@DavidDavisMP joins calls to 
 ",0,0
1536562052,"RT Ronald_vanLoon ""Deep Fake videos are now coming
by Seeker |



Cc: kashthefuturist … ",0,0
3166958767,Travelers don’t want the technology being foisted on them @IATA @Transport_gc @MarcGarneau,1,0
205117304,"Deep Fake videos are now coming
by Seeker |



Cc: kashthefuturist…",0,0
555031989,"Deep Fake videos are now coming
by @Seeker |



Cc: @kashthefuturist",0,0
301491557,The United Kingdom needs a moratorium on the use oftechnology until we decide (1) if we want to use it and (2) if so with what safeguards@DavidDavisMP @normanlamb @darrenpjones @susanbaroness @surcamcom @doteveryone @cognition_x,1,0
3345194367,"Why YouCan No Longer Get Lost in the Crowd &gt; Once it was easy to be obscure.has ended that &gt;via @NYtimes

",0,1
862702317912686592,"All ready for the @skygillianshow on @SkyNews in 20 minutes!?

Our CEO @Credas_Rhys will be discussing Heathrow &amp; facial recognition as passengers travelling from the airport will be able to use the technology at the start of their journey.

 ",1,1
17380002," giveswithso one can't steal it. I 🤔

What else you want to do withadd in comments.😎

Video via Mashable
",1,0
21648717,"Paying for coffee by using the facial recognition out here in 
Works like a charm no friction - the amount is charged momentarily from your bank account.",1,1
3195847568,Microsoft refused to selltech to law enforcementvia @mashable,0,0
22011557,A recent ACLU ofpoll of residents showed that nine in 10 voters support government regulation oftechnology.,1,0
15785718,HowIs Fighting Child Sex Traffickingvia @WIRED,0,0
15803272,@elonmusk Dude make athat can protect your house.software using oldput in aand a app. Have a indoor and outdoor model. There’s ashowing this in action. Name the company . Your house knows who comes and goes.🥴,1,0
605752036,Loving havingon my laptop as well as my iPhone. Had to advance the feature so that it recognises me with and without glasses but now it works a treat 💕 ,1,1
308593039,Toggle between projects + clock in and clock out with+to show who is working and where (from any device with automatic syncing and saving even when offline) = easy workforce management TRY IT FREE!,1,0
91109381,"CyberExtruder approaches the problem of matching faces from a unique 3D perspective.

Find out more about CyberExtruder here:

",0,1
124531391,With federalregulation stalled local legislators have started to step in,0,0
1031902957061726208,"At least they agree on something! 🤓😜

",1,1
17732518,"LOL 22:45tvHAHAHAuses
 to DISPENSEpaper inin
NASTY FCKNGBig Brother WATCHING
how
YOU POOP
 key.1685 NO CHIT NO protest NOsquare massacre 1989
@klustout @tepingchen",0,0
17732518,"22:45tv surfLOLuses

to
DISPENSEpaper inin
NASTY FCKNGBig Brother iWATCHING
how
YOU POOP
 key.1685 NO CHIT NO protest NOsquare massacre 1989
comrade @BaldingsWorld",0,0
17732518,"LOL 22:45tv surfHAHAHAHAuses
 to DISPENSEpaper inin
NASTY FCKNGBig Brother is WATCHING
how
YOU POOP
 key.1685 NO CHIT NO protest NOsquare massacre 1989",0,0
1114543350684766209,"Incredibly comprehensive and thoughtful piece from @IdemiaNss and @BiometricUpdate on the importance ofto National Security efforts.
",1,1
171517197,Want to learn more abouttechnology? This @nytimes piece by the New York police commissioner highlights how the software can effectively identify crime suspects and the safeguards in place to protect . ,1,1
790896666828234752,"Experts warn that the risk posed by artificial intelligence goes beyond being abused by governments to spy on their citizens

Via @Politico

",0,1
75999351,"Do you have the Marmite Gene?

Learn how design agency @AnalogFolk created 'TasteFace' - the application using Microsoft's Emotion API to visualise your love or lack that there of for @marmite 

",1,0
16170601,Travel convenience or privacy trap? Iskeeping you safe or putting your data at risk?,0,0
130878979,"""Cubic Motion is a company that has computer vision at its core but there are many applications of computer vision other than facial animation."" Cubic Motion's Head of research Jane Haslam breaks down theof tomorrow:

",1,0
974419921,How Facial Recognition Is Fighting Child Sex Traffickingvia @WIRED,0,0
2471581002,"What are your thoughts on adding facial recognition technology tobody worn video cameras?
",0,0
966263603576889345,@atg_abhishek @dmonett Another q (NOT a defense of bias) : is it always true that not being ‚recognized‘ by AI is bad (e.g. refor non-white people)? and wouldn’t the logical conclusion from this be: ‚just feed the AI more diverse data‘ instead of ‚forbid this AI categorically‘?,0,0
787786634,Since the release of the iPhone X many consumers have come to accept and understandtechnology. The security-conscious financial industry is adopting the tool en masse:,1,1
3365366266,Great piece about @EvidentID and how we usetechnology for fast accurate and secure. CC @Peerspace ,1,1
1007337419534827520,@Vuzix $VUZI Financial report with $7.75 PT issued by AI.news catalysttriggers . Above $5.00 full margin doubles purchasing power at the same time millions of shares shorted are squeezing. ,1,0
1004368508514439168,"There's something special about Windows hello wishing you ""Good morning"" with a smiley face when you open your laptop in the morning.💓 Small seemingly trivial things makes my morning...",1,1
883144772738744321,There's a certain satisfaction I get from failing the facial recognition at the border. Jai 1 AI 0. Now I wonder what database they use for the images.,1,0
2356982959,.Facetec blows away top NIST FRVTalgorithm in 3D self-testing ,1,0
518238327,.@Facetec blows away top NIST FRVTalgorithm in 3D self-testing ,1,0
1081580271298842627,Great article by @RealSteveCook about the future of face biometrics.://ow.ly/o6Jr50uK0fo,1,1
301491557,Thanks @sallywf for the nice write-up of my keynote onatand our excellent panel @marthaspurrier @g__ferris @HetanShah @Trueface_ai @cognition_x ,1,1
246220733, meetsThank you @RobMcCargow for this. I have to admit this kind of use case scares me. Maybe loos should be designated as a(T.A.Z from The Temporary Autonomous Zone a book by writer and poetin 1991) ,0,0
256965214,"We agree: inclusive open &amp; honest debate is required for a collective decision re: proportional use of 

This is not assisted by bandying about inaccuracies such as ""error rate of 93.33%"" 

What the stats really mean: 

@Telegraph ",1,1
256965214,"Police trials oftechnology should be banned immediately -

Agree?",0,0
146536061,"""can not only reproduce inequalities within countries but also between them [because] any system created using [not only object but also ] algorithms is going to perform worse for people from lower-income and non-Western countries.""

 ",0,0
19663365,"Facial Recognition: The Ugly Truth
AI is making automated facial recognition for mass surveillance a reality - but at what cost? @eetimes

",0,0
146536061,"""Ban AI-enabled mass-scale scoring of individuals"" - 1 of 33 recommendations from European Union’s topexperts who warn against an EU version of the China-style high-tech surveillance state.

 

",0,0
1362513498,"I let theshine let it cleanse myI feel free now.
",1,1
1105076086348701696,From catchingto findingis already making its positive presence felt worldwide... ,1,1
1066234766838648832,"""Detecting occlusions removing them and filling the missing parts of the face are very critical steps toward more secure biometric systems""


",0,0
114587828,Leverage the power ofto instantly identify suspicious behavior with Connected Solutions:,0,1
1087286019014021120, started to pilot🙂paymentand has already achieved great success🎉. This innovative payment style aims at opening upand digital . Moretech:,1,1
567614234,"@hare_brain Reality suggests that its not actually harder to pass legislation but acquiescence to the adoption of unchallenged technology invariably leads to complacency and disinterest from our lord &amp; masters
Appropriate effective regulation of&amp;is still do-able",1,0
115563859,Rep. Elijah Cummings (D-MD) and chair of the Freedom Caucus Mark Meadows (R-NC) have finally found something they agree on:technology needs to be brought under stricter control to protect everyone's civil liberties. ,1,1
2375673252,Leverage the power ofto instantly identify suspicious behavior with Connected Solutions:,0,1
20865847,"It's time for journos to start reporting more precisely about . Different tech has different implications. i.e.

* My laptop logs me in
* Police match old-school surveillance footage to a people database after a crime
* Police scan a mall looking for someone",0,0
705424458,"Securing critical infrastructure requires a layered security approach with a video management system access control facial recognition and much more. Visit here to learn more:


 ",1,0
111050337,"Detecting deepfakes by looking closely reveals a way to protect against them

",1,1
111050337,"Microsoft Scraps 10 Million Facial Recognition Photos On The Low

",0,0
1084825825449521152,"Looks like dystopian novel. Welcome to the future you don't like...
",1,1
3141472779,The real challenges of facial recognition technology,1,1
1054569055749791744,"US:E NewUSE-005B
 with built-in Wi-Fi wireless doorbell smart door lock The smallest size integrated smart door lock in USE series.",1,0
18695891,Transparency and constant improvement is key totech but we can’t delay its roll out. My thoughts in @sfchronicle: ,0,1
567614234,"Sentiments may be eminently reasonable and well intentioned but unfortunately appropriate &amp; properly considered regulation ofis unlikely anytime soon
Worth considering that 25yrs+ UK is still awaiting effective regulation of.... breath hold not 😉 ",1,0
15785718,Via @AtlBizChronat Hartsfield-Jackson wins over most international @Delta customers,1,1
16195748," 🎓
 can make it much easier for your customers to find and view their photos at many events! ",1,1
588465347,Are you interested inandwith Digital Marketing? Check out this whitepaper! ,1,0
2617645478,"Aggression Detectors:The Unproven Invasive Surveillance Technology Schools And Hospitals Are Using to Monitor Students/Patients



",0,0
395674143,GOOD NEWS! Somerville MA is poised to become the second city in the country to ban dangerous and racistsurveillance. A key city council committee advanced the ordinance last night. It heads for a final vote on Thursday! Take action: ,0,1
29702361,As an outspoken proponent to properly regulatetechnologyhas quietly deleted its MS Celeb database which contains 10 million+ images- get the full scoop on @Forbes from @korihale,1,0
15664534, ?! Guessin’just can’t stop divertingandviaTacticsnomBasinet... ,0,0
461222928,"The technology has advanced tremendously and is harder to detect with the naked eye. Along with fake news forged videos have become asecurity concern.

",0,0
295906021,San Francisco banned the use of . Has the technology become too invasive? ,0,0
753664316209893376,Our Station utilizes advancedincluding thermal imaging andto provide patients with a safe private and secure consultation with a licensed . This isin 2019 👋 ,1,0
22052871,Despite many cities banning facial recognition public acceptance ofis growing - especially in airports.,1,0
4166755647,"""Their wilful blindness to the risk of racism and the risk to Brits' rights as a whole reflects the dangerously irresponsible way in which facial recognition has crept on to our streets.""

",0,0
47608043,@ComelitUK ’s Gold Partner @DoorEntryDirect has seen record attendance and received significant on-the-day sales at its most recent installer open day showcasing the latest app based door entry andtechnology.,1,1
16556796,"Excellent article. 
FYI @jovialjoy same type of proposal for a moratorium on face surveillance in the UK was suggested by @HetanShah 
Also Step @hare_brain is the fiercest advocate forregulation here in UK. Here is herpanel",1,1
16556796,"We need your help to shapein the right way! @IEEEorg is launching a new project join them and share forward cc @marthaspurrier @shaunpmoore 
@parmy @hare_brain @g__ferris @bbw1984 @HetanShah @carlykind_ 
@BenedictDel ",1,1
1074737849906446338,"Facial Recognition Is Already Here!!! Learn more about our Digital signature solutions based on
👉👉👉
",1,0
926123636926373890, Skylar Rego recently presented at the annual Canadian Society for Brain Behaviour and Cognitive Science Conference. Rego worked as a research assistant on a project led by @DrASanfordGH which focused on . Learn more:,1,1
156582793,"How china is setting up the stage for introduction of Social Scoring mechanism that might change the way humans interact. This will be used for rewarding or punishing a citizen based on his/her social scores.
",0,0
2889115336,Worth the attack on? Proportionate to the goal? One can doubt itwhat about the numerous mistakes ?,0,0
26989309,"4 days to go until our annual ! 

Check out last year's winning project that utilisedtechnology

",1,1
1131462398936780800,"Facial recognition tools work with personal data that must be kept secure. Onlycan provide the required level of security. Study ourconsulting services at 

",1,0
1052440229989240832,Very interesting initiative here - Alibaba's project A100 integrates years of consumer shoppinginto a merchant's other services. An example is linkingdata to A100 and instantly know a customer's preferen… ,1,1
56012260,Leverage the power ofto instantly identify suspicious behavior with Connected Solutions:,0,1
1054478129023143937,Adobe trained AI to detect facial manipulation in Photoshop.Click here to know more:,0,0
33893402,"Artificial Intelligence Is Coming for Our Faces 

 via @WIRED

",1,0
1536562052,"RT Ronald_vanLoon ""RT Ronald_vanLoon: Deep Fake videos are now coming
by Seeker |

… ",0,0
205117304,"RT Ronald_vanLoon: Deep Fake videos are now coming
by Seeker |



Cc: kashthefuturist…",0,0
156568938,"Freeasystem &amp; aexperience area... Welcome aboard the 1st# 5G experiencein SW China's Guiyang city

@Ronald_vanLoon @roxannevarza @LouisSerge @chboursin @jerome_joffre @sebbourguignon 
",1,1
619050408, not very good in many high risk circumstances so someone needs to do a serious cost-benefit analysis of how much time and money from 5% errors = waste &amp; cost of investment. Liberty arguments to be applauded but police and spooks only answer to Treasury ££ boys ,0,0
599249074,"Fulmar measures multiple parameters such as waiting times occupancy entry and exit flows and ratios in security filters and arrival and departure immigration.

 ",1,0
755332,Brazilian pet store chain Petz has introduced a feature that combinesandto understand which products a dog is interested in. -,1,1
755332,China's largestcompany is reportedly usingsoftware to analyse its customers’ micro-expressions to make determinations on their trustworthiness - ,1,0
839972604, technology gaining acceptance ,1,1
1141270821828255744,"Interesting day atconference listening to 's talk on . Follow us if you're interested in howusesforand .

",1,1
301491557,"THIS: ""Once a technology is already in the field it’s much harder to pass rules that restrict how it’s used which is why it’s so important for communities concerned about over broad surveillance technologies to demand transparency + accountability now.""",0,0
3169916217,The goverment ofnow leveraging social scores to reward and punish citizens &gt;&gt;&gt; @MikeQuindazzi &gt;&gt;&gt;cc @jerome_joffre @alvinfoo @ImMBM @ipfconline1 @FrRonconi @HaroldSinnott @helene_wpli @psb_dc ,1,0
9616512,Today's 5 TopTrendsby @TaariniDang @ForbesThe use of AI is increasing dramatically with integration with IoT and machine learning and as the tech giants boost AI research efforts.,1,1
18471635,"‘…the cat is already out of the bag…probably already use the technology to unlock iPhones.’ 

 isn’t new. But concerns around racial bias and privacy are growing.@cloudy_",0,0
26833196,"RT KirkDBorne:is Fun! — Modern Face Recognition with :
————
",1,1
408898240,"HT KirkDBorne :

 is Fun! — Modern Face Recognition with : 
————

— Kirk Borne (KirkDBorne) June 25 2019",1,1
534563976," is Fun! — Modern Face Recognition with :
————
",1,1
16628790,Would You Kill A Ted Talker to Save A Nobel Prize Winner? AI Trolley Problem &amp; Facial Recognition,1,0
31742031,A new system co-developed byresearcher Dawn Neumann PhD that helps patients with brain injury overcome emotion recognition deficits has been designated a practice standard.,0,1
31020455,China's casinos useandto identify which customers are most likely to lose big.,0,0
111050337,"How facial recognition technology threatens basic privacy rights 

",0,0
16228337,"""[Societal / ethical implications of ] a hot topic ...as researchers advocates &amp; experts have talked about how built-in biases in AI-poweredtech can disproportionately affect minorities &amp; communities of color:""

",1,0
8504452,@LillyChapa Thank you for so perfectly summarizing all the key points of our panel discussion on ,1,1
1072492901815476225,"IDEMIA NSS President &amp; CEO Scott Swann recently sat down with @FederalNewsNet to discuss the ongoing challenges in .

",1,0
70365309,Joan Villariaza grew up in a family who sorted trash for a living in the . Thanks to an innovativeorganization she is now creatingapps.,1,1
44162515,SAFR is proud to announce that we’re the 2019 AI Breakthrough Award Winner for Best Facial Recognition System!,1,1
124531391,With federalregulation stalled local legislators have started to step in,0,0
7095342,: 1 of our teachers showed me her @bunk1campsapp on her iPhone. Her son is at a summer camp. The app usesto show her every photo from her camp that her son is in. Simultaneously cool &amp; creepy.,1,0
294932830,..as well as the development of clear robust legal &amp; operational&amp; appropriatefor the deployment of still-developing tech on human populations. As yethas none of these. Which begs the question why some would press ahead without 'em,1,0
2575461, is the AI Breakthrough Award Winner for Best Facial Recognition System! We're proud to be among the top solutions in the globalmarket. Learn about our high accuracy exceptional speed and TCO-friendly compact size at,1,1
48664671,In brainstorming mode on the use cases of facial recognition. Undoubtedly few economic sectors will escape it! Let's be vigilant,1,0
77312459,"The joint solution will blend VSBLTY’sandservices with Energetika’s “intelligent lighting” capabilities.



 ",1,1
2890957701,@andrea_arhagba Hate to burst your bubble but they are bothutilize=,0,0
2356982959,Competing safety and rights concerns motivatedeployments and pushback ,1,0
518238327,Competing safety and rights concerns motivatedeployments and pushback ,1,0
1048598771066687493,Great workshop on Responsible limits on! That latter raises big questions about privacy. Stay tuned for more studies on Legal and regulatory implications of@AI_Regulation @grenobledata @skopai_tech @TC_IntLaw ,1,1
259293432,Delve inside the urgent battle to stop thepolice using facial recognition:@WIRED,0,0
3614330609,The Threats and Benefits of Facial Recognition: What Should we Know?,0,0
2575461,We’re excited to be @NBA Security Conference Vendor Summit tomorrow and Friday at the Bellagio in Vegas! Meet theteam in Booth 301 to get a demo of the fastest most accurate most compactsolution for live video.,1,1
19895837,Spread the word to help support thetech ban pass in‘s Thurs night Council Meeting 👍🏻👍🏻 @SomervilleCity @311Somerville @SomervillePatch @SvilleSchools @GWSomerville @SomervilleYIMBY @VilleJournal ,1,0
1856019810,"More Californian Cities to Ban Facial Recognition

 ",0,0
1344055111,Thanks for an excellent example on limits of@patoslav ,1,1
1044318249779957762,@GivexCorp @McDonalds We'd love to seebuilt into theat some point and of course @McDonaldsworking some magic behind the screens to give us exactly what we didn't know we wanted! I'm lovin' it!,1,1
322920398,"@GaryShapiro @sfchronicle While I don't disagree with the overall point this is a bit of a glossy look at . It's the definition of a slippery slope - especially when giving access to law enforcement.

I covered the same issue here for @santaclaralaw's The Advocate ",1,1
1735172144,". @Technavio reports increasing number of fake passports combined with “surge” in international travel driving demand for -passports in thesector.



",0,0
18695891,Like any toolhas both helpful and harmful uses. My take in @sfchronicle: ,1,0
857861496,Violence againstingetting serious and out of hand esp among the non-majority nations and newlike( and,0,0
970815546,Honored to have represented today the French National Digital Council @CNNum &amp; @AI_Regulation during kickoff workshop of ambitious project wth @wef on Responsible Limits onGreat work ahead - keep tuned!,1,1
952260790345785344," technology is becoming more and more accurate and facial recognition AI is on the cutting edge: 
",0,1
2533270370,"Some of the world’s biggestoperators inare starting to deploy-enabledchips andtables to track which of their millions of customers are likely to lose the most money.
 ",0,0
797488485053693956,"Some of the world’s biggestoperators inare starting to deploy-enabledchips andtables to track which of their millions of customers are likely to lose the most money.
 ",0,0
32197626, the world of Expense management has never been this fast. @coupa innovation rocks.@rajahammoud,1,1
171517197,Agencies (@usnistgov @dhsscitech @FBI @CBP) working together can help ensurealgorithms are up to date and accurate and ensure agencies are all up to speed/not lagging behind.,1,1
171517197,Gary Stroupe @FBI: One of the biggest myths regardingis the idea of misidentification. We need to more effectively teach people how law enforcement uses this tech (to provide a gallery of leads not a positive identification).,1,0
984536788596379649,"securitymag:andto ban police facial recognition use... Do you agree?Or should police be allowed to useto help solve crimes? 
",0,0
33622690," andto ban police facial recognition use... Do you agree?Or should police be allowed to useto help solve crimes? 
",0,0
113039257,"Cool-looking concept car that 100% wins buzzword bingo:

The Outlandish BMW Vision M Next Concept Is a Driver-Focused Hybrid Supercar ",1,1
21812410,"Fromto instant profiles learn how Webex makes every new meeting feel like old friends 👭 

➡️",1,0
171517197,Now up: LeveragingTechnology for Public Safety &amp; Homeland Security Missions featuring Jeni Best of @CBP Mei Lee Ngan of @usnistgov Gary Stroupe of @FBI Arun Vemury of @dhsscitech &amp; Teresa Wu of @IdemiaGroup,1,1
356124680,"Does Facial Recognition violate our privacy?

 ",0,0
301491557,My report onandtechnology in the UK for @BBCTechTent first broadcast in September 2018 and alas still relevant today is here:cc: @davidakaye @KayFButterfield @bbw1984 @libertyhq @darrenpjones @normanlamb @Pippa_King,0,1
567614234,"Surveillance can indeed interfere with human rights if used inappropriately
Whilst theres now growing interest in(sadly not) an assumption that all is potentially bad overlooks circumstances where tech can benefitFreedoms
 ",1,0
479618575,This is quite an interesting read. Apparently the UK’s intelligence agency GCHQ collected images from millions of internet users’ webcams between 2008 and 2012 and used them to create and testtechnology. ,1,1
1629799226,"""The worry is that many data sets were collected without explicit permission from the individuals involved. Some cases have allegedly seen face data scraped from photo apps for example.""

",0,0
1566012720,NYC transit official calls forwithto deter criminals,0,0
152348706,"Crime falls at Budgens store after installing Facewatch technology

A family-run Budgens store in Buckinghamshire has seen a 25% reduction in crime since installing new Facewatch facial recognition...



",0,0
23328291,"From rags to not-rags story.
She grew up in a family who sorted trash for a living in the . But thanks to an innovative Technologyorganization she is now creatingapps.",1,1
717717854800494592,EU should ban AI-powered citizen scoring and mass surveillance say expertsvia @Verge,0,0
54353031,Scientists usetech to monitor ICU patients for risky behaviours,0,0
154130317,So here's digital surveillance news not as 'China ' but in the Western flavor:usespowered cameras in more than 1K US stores in the (self) checkout areas for 'Missed Scan Detection' reducing theft fraud &amp; scanning errors.,0,0
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1658312030,SenseTime Group Ltd. is the world's most valuable AI startup &gt;&gt; With a valuation of $4.5B SenseTime wants to power the synthetic intelligence of our future,1,1
33893402,"Facial and emotional recognition; how one man is advancing



 ",1,1
27642069,"Hey now! Make sure you're dialed in to our security webinar today at 5pm CET! 
 
Topics to be discussed:
-
-Global 
-using 

There are a handful of spots left!
 ",1,0
1871786930,"5G Smart Office : South Korea is leading the way 

 via @cxociety

",1,1
877212114456326144,"This is how China Is Using “Social Credit Scores” to Reward and Punish Its Citizens

",1,0
526758937,"Join the campaign.....
@bbw1984 
 
 ",1,1
579957377,@bbw1984 Usingis a political decision not a natural outworking of technological development. Political decisions can and -in the case of FRT-must be challenged.,0,0
1270312236,"can helptake customers onboard much faster without compromising security.
Read more:
  …
.twitter.com/7FxsV7ootR#…",0,0
1270025862,"can helptake customers onboard much faster without compromising security.
Read more:
  …
.twitter.com/7FxsV7ootR - ",0,0
1105076086348701696,And don't forget -poweredoptical tech designed to make everyone in store feel ! ,1,1
1269440827,"can helptake customers onboard much faster without compromising security.
Read more:
  …
.twitter.com/7FxsV7ootR - ",0,0
15440121,$RNWKMore and more businesses are usingtechnology to improve situational awareness. =&gt;,1,0
1573612315,MikeQuindazzi: RT MikeQuindazzi: The goverment ofnow leveraging social scores to reward and punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;freshsalis,1,1
468245445,RT MikeQuindazzi: The goverment ofnow leveraging social scores to reward and punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;,1,0
82662508,"Today's Poke | Bark Bark Bark

No need to hand over your @amazon password to your pooch. Petz’s combination ofandwill help your dog do their own shopping online.

Read more: 
Via: @TrendWatching ",1,0
205117304,RT MikeQuindazzi: The goverment ofnow leveraging social scores to reward and punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;#…,1,0
747040693,RT MikeQuindazzi: The goverment ofnow leveraging social scores to reward and punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;,1,0
1009775807068241920,"@voiceofchinatv This is not the fault of sensor. It is the fault of humans why they are using it in this intese situation.are dependent. We can use machines for good. Here is a great use of .
",1,0
828471835406786560,"can helptake customers onboard much faster without compromising security.
Read more:

",0,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
1008259824247713792,"Your most trusted partner for camera module solutions

",1,1
40028364,"""The creeping threat of"" by me @FastCompany",0,0
73841645,China's Big Brother Casinos Can Spot Who's Most Likely to Lose Big,0,0
1040355474602950656,Amsterdam municipality to install smart cameras on city canalsvia @techqoon,1,1
632104194,Customerboard @JD_Corporate thinks I’m (only) 30 () and recommends I buy a humidifier - guess moisture will help keep my youth in tact?! 😆🙀 ,1,0
215369273,Congrats on moving legislation forward to bansurveillance tech in Oakland. Thank you @Kaplan4Oakland and the broad coalition of Bay Area advocates for taking this on.,1,1
954582564,China's Big Brother Casinos Can Spot Who's Most Likely to Lose Big,0,0
2507407429,@bencasnocha @liu_da_cheng @ATabarrok Innovation requires individualism. When group think is being encouraged on a national scale throughdrivenpolicy then there will be a hive mentality that won't allow for out-of-the-square free thinking that innovation requires.,1,0
2160416125,"@taiyonoibiki I would suggested youyouronin my opinion billion dollardon’t waste their money frivolously 

 ",0,0
608431030, on steroids? @FutureTenseNow talks to @JayCStanley about surveillance cameras + AI = emotion recognition a scary new possibility that will be just as error-prone as facial recognition. ,0,0
35991485,"Top story: @Ronald_vanLoon: 'This is Yape -driving deliverythat usesto unlock
via @futurism |

…see more ",1,0
132286222,Happy! Here’s a cool way to try them on virtually with augmented reality. 😎,1,1
274756415,"SN Software Matches Gun Detection to Facial Recognition

",0,0
274756415,"Companies Fight Over Facial Recognition at School District

",0,0
138526255,"@TechGeekRebel Iran: Police UsingCameras Against Illegal Currency Dealers
 via eurasiareview ",0,0
1132795518,Police body-cam maker Axon says no to facial recognition for nowvia @TechCrunch,0,0
1124659172870696961,Police body-cam maker Axon says no to facial recognition for now,0,0
111050337,"The Present And Future Of Computer Vision

",1,1
1445148942,Interesting news about : a @nytimes article on how @axon_us has banned thesoftware from its products. The company is a major vendor of police body cameras. ,0,0
22243973,"Local efforts to ban government use ofare picking up steam. San Francisco has already banned. Upcoming votes in Somerville MA Berkeley and Oakland. Plus statewide efforts in Michigan and California. 

",0,1
