author_id,created_at,text,model,YM,comp_sentiment
913128578081947649,2019-07-05T14:30:18.000Z,"""The firstsoftware company in the U.S. to offertechnology Nuvola partnered with Kairos a leading facial recognition company to create a unique AI-backed solution that expedites and personalizes… ",BERT,07/2019,1
4166755647,2019-07-05T14:27:15.000Z,"""Retail companies are increasingly turning to facial detection and facial recognition software to attract and engage a distracted audience.""

",BERT,07/2019,0
33893402,2019-07-05T09:53:09.000Z,"Revealed Facebook Photo Tags Has People Creeped Out About Artificial Intelligence 



",BERT,07/2019,0
20748873,2019-07-05T09:30:26.000Z,"Local Government Is Left to Fend for Itself WithRegulation 
 

@amazon ",BERT,07/2019,0
271518289,2019-07-06T17:20:11.000Z,Due to weak oversight we don’t really know how tech companies are using facial recognition data,BERT,07/2019,0
1954706040,2019-07-07T13:10:00.000Z,"[] How Biometrics And AI Are Improving Banks’ Customer Experiences



",BERT,07/2019,1
2367320131,2019-07-08T17:18:02.000Z,"Due to weak oversight we don’t really know how tech companies are using facial recognition data
",BERT,07/2019,0
18676458,2019-07-08T16:31:55.000Z,A good step although perhaps they were attempting to turns lemons into lemonade? Microsoft Deletes Massive Facial Recognition Database,BERT,07/2019,0
3391720966,2019-07-08T14:48:02.000Z,"() Data is used by tech companies to develop their products and provide more services and by government to develop tools likeused by the police. That's why biased datasets are a massive issue 😱 

v/ @thenextweb -",BERT,07/2019,0
844615687528235012,2019-07-09T20:55:00.000Z,Due to weak oversight we don’t really know how tech companies are using facial recognition datavia @cybersecboardrm,BERT,07/2019,0
578198979,2019-07-10T22:30:47.000Z,Facial Recognition Defense Workshop: A Make-Up Tutorial,BERT,07/2019,1
382376904,2019-07-10T15:28:54.000Z,"Pro-surveillance lawmakers at this hearing are very fond of pointing out how ""convenient""technology is. Woudn't be surprised if they were handed a list of talking points from tech industry lobbyists. ",BERT,07/2019,0
200296764,2019-07-11T16:23:27.000Z,Gen Z Adults Encourage Each Other To Sign Up For Facial Recognition At Music Festivals,BERT,07/2019,1
48096388,2019-07-11T13:38:30.000Z,"Axon the company that supplies 47/69 largest police agencies in the US with body cameras and software announced it would ban use ofsystems on its devices as the tech ""is not currently reliable enough to ethically justify its use”",BERT,07/2019,0
126724232,2019-07-12T20:03:54.000Z,SPOTCRIME WEEKLY READS:use by police agencies debatedsoftware ineffective more cities want camera andnetworksin St Louis Kansas City teens fed up with crime and more... ,BERT,07/2019,0
382376904,2019-07-12T18:28:22.000Z,Corporate surveillance and government surveillance goes hand in hand. While we're currently calling for a ban on law enforcement use ofsurveillance we should absolutely be scrutinizing private uses as well. ,BERT,07/2019,0
1137201708491255808,2019-07-13T17:09:13.000Z, denies usingcameras on its customers inamid privacy concerns ,BERT,07/2019,0
2887116026,2019-07-14T15:53:03.000Z,"Thisexpansion by corporations and police is UNACCEPTABLE.

We need citizens to rise up and demand their privacy...and politicians willing to protect it. ",BERT,07/2019,0
2906580072,2019-07-14T12:56:01.000Z,Is Apple’s Face ID Strong Enough for ?(@Jumio),BERT,07/2019,1
36685995,2019-07-14T10:40:49.000Z,"Check out my latest article: YITU - An Introduction to one of the world&amp;;s best Facial Recognition tech companies

 via @LinkedIn",BERT,07/2019,1
8637902,2019-07-14T05:54:33.000Z,But diff facial recognition technologies use different methods eg Apple’s Face ID uses True Depth method that's around measuring depth and features of the face. So here make-up won't help.,BERT,07/2019,0
1113133818519543808,2019-07-15T19:53:57.000Z,"MEGVII - Chinese AI Startup Helps In Tracking Lost Dogs!



 ",BERT,07/2019,0
143142203,2019-07-15T18:30:59.000Z,"Before Being Hacked Border Surveillance Firm Lobbied to Downplay Security and Privacy Concerns About Its Technology



 ",BERT,07/2019,0
1550350116,2019-07-16T14:16:47.000Z,"One of our best reads for June 2019 ""Facial Recognition is already here: These are the 30+ U.S. companies testing the technology"":



",BERT,07/2019,1
15497622,2019-07-16T09:29:16.000Z, Do you feel comfortable with companies or researchers using your personal images in order to improve theirsoftware or technology?,BERT,07/2019,0
170635236,2019-07-16T07:46:36.000Z,"I don't want it. You don't want it. None of us wants it. 

So why does every government law enforcement agency and private business still violate yourwith ?

My latest for @MakeUseOf 
",BERT,07/2019,0
1135359145903661058,2019-07-16T05:59:17.000Z,"Japan deploy ""OneID"" facial recognition system in Narita airport to speed up boarding and the government is aiming to increase the number of foreign visitors per year to 40 million by 2020 and 60 million by 2030.
 
",BERT,07/2019,1
997389830995693570,2019-07-17T21:30:21.000Z,"Tune in for our next webinar “Facial Recognition opportunities for Business” brought to you by @NHAustraliaand AI Australia.
Live on Wednesday July 24th at 12:30 pm.
Clickto register now!
",BERT,07/2019,1
2494371283,2019-07-17T17:15:27.000Z, tech is helping big cities get smarter. They are usingfor deliveriesfor security high-tech cameras to police vehicle payments. These rollouts are drivingand M&amp;A. Read more in our latest Client Focus:,BERT,07/2019,0
997389830995693570,2019-07-18T21:30:23.000Z,"Tune in for our next webinar “Facial Recognition opportunities for Business” brought to you by @NHAustraliaand AI Australia.
Live on Wednesday July 24th at 12:30 pm.
Clickto register now!
",BERT,07/2019,1
382376904,2019-07-18T18:46:20.000Z,More good news! Facing backlash from the public police in Orlando have abandoned an Amazon-poweredsurveillance pilot there: ,BERT,07/2019,0
997389830995693570,2019-07-19T21:30:28.000Z,"Tune in for our next webinar “Facial Recognition opportunities for Business” brought to you by @NHAustraliaand AI Australia.
Live on Wednesday July 24th at 12:30 pm.
Clickto register now!
",BERT,07/2019,1
997389830995693570,2019-07-20T21:30:08.000Z,"Tune in for our next webinar “Facial Recognition opportunities for Business” brought to you by @NHAustraliaand AI Australia.
Live on Wednesday July 24th at 12:30 pm.
Clickto register now!
",BERT,07/2019,1
291831562,2019-07-20T17:30:05.000Z,Police Aren’t Ready for Amazon’s Facial Recognition System but They’re Using Its Doorbell Cameras@Slate,BERT,07/2019,0
2990402052,2019-07-20T13:21:19.000Z,“From measuring shopper satisfaction to detecting signs of depression companies are employing emotion-sensing facial recognition technology that is based on flawed science” @Baronatrix via @Forbes @PsychScience |,BERT,07/2019,0
997389830995693570,2019-07-20T06:15:03.000Z,"Tune in for our next webinar “Facial Recognition opportunities for Business” brought to you by @NHAustralia and AI Australia.
Live on Wednesday July 24th at 12:30 pm.
Clickto register now!
",BERT,07/2019,1
161054725,2019-07-20T04:34:06.000Z,"US Senator calls for FBI to investigate: ”In the age oftechnology as both a surveillance and security use it is essential users have the information they need to ensure their personal and biometric data remains secure"". ",BERT,07/2019,0
997389830995693570,2019-07-21T21:30:08.000Z,"Tune in for our next webinar “Facial Recognition opportunities for Business” brought to you by @NHAustraliaand AI Australia.
Live on Wednesday July 24th at 12:30 pm.
Clickto register now!
",BERT,07/2019,1
997389830995693570,2019-07-21T08:25:04.000Z,"Tune in for our next webinar “Facial Recognition opportunities for Business” brought to you by @NHAustralia and AI Australia.
Live on Wednesday July 24th at 12:30 pm.
Clickto register now!
",BERT,07/2019,1
1080180722965639169,2019-07-21T08:09:19.000Z,"With IoT they know more about you then you know about yourself. 
Privacy and security concerns keep coming up. 

",BERT,07/2019,1
997389830995693570,2019-07-21T06:15:09.000Z,"Tune in for our next webinar “Facial Recognition opportunities for Business” brought to you by @NHAustralia and AI Australia.
Live on Wednesday July 24th at 12:30 pm.
Clickto register now!
",BERT,07/2019,1
30235998,2019-07-21T06:12:10.000Z,Facial recognition datasets created by American universities found their way into the hands of foreign companies. 'sIllustrate TheOf Today's,BERT,07/2019,0
997389830995693570,2019-07-22T21:30:07.000Z,"Tune in for our next webinar “Facial Recognition opportunities for Business” brought to you by @NHAustraliaand AI Australia.
Live on Wednesday July 24th at 12:30 pm.
Clickto register now!
",BERT,07/2019,1
539811329,2019-07-22T17:11:34.000Z,"As facial recognition technologies have found a place in retail banking and the commercial tech industry Northern Trust is now looking to apply it to the investor KYC process.
",BERT,07/2019,1
992020618068492288,2019-07-22T10:18:58.000Z,"@cambridgecqc Image recognition technology plays a crucial role in information technology () and online visual revolution owing to growth in digitization
Read More :
",BERT,07/2019,1
992020618068492288,2019-07-22T10:18:36.000Z,"@motionscloud Image recognition technology plays a crucial role in information technology () and online visual revolution owing to growth in digitization
Read More :
",BERT,07/2019,1
992020618068492288,2019-07-22T10:18:17.000Z,"@wikitude Image recognition technology plays a crucial role in information technology () and online visual revolution owing to growth in digitization
Read More :
",BERT,07/2019,1
997389830995693570,2019-07-22T06:15:04.000Z,"Tune in for our next webinar “Facial Recognition opportunities for Business” brought to you by @NHAustralia and AI Australia.
Live on Wednesday July 24th at 12:30 pm.
Clickto register now!
",BERT,07/2019,1
948162843798659073,2019-07-22T05:54:08.000Z,"mt: @antgrasso

Artificial Intelligence is pervading the Business. Howcan be used in the enterprise. @SASsoftware via @antgrasso",BERT,07/2019,1
382376904,2019-07-23T22:21:50.000Z,NEW: @birnbaum_e at @thehill reports that legislation to ban the use ofsurveillance in public housing has picked up the support of the @NAACP and others: ,BERT,07/2019,0
3081529131,2019-07-23T19:47:03.000Z,"Facebook deceived users about the way it used phone numbers facial recognition FTC to allege in complaint - 
",BERT,07/2019,0
31398326,2019-07-23T13:27:01.000Z,Citing limited resources Orlando (the only city in the US to openly test Amazon's real-time facial recognition technology) decides it will not be moving ahead with Amazon Rekognition pilot program.,BERT,07/2019,0
953228106772500481,2019-07-23T08:12:31.000Z,"Cities in the US start banning facial recognition technologies. Do you agree or should we use this tech?



 ",BERT,07/2019,0
997389830995693570,2019-07-23T06:15:02.000Z,"Tune in for our next webinar “Facial Recognition opportunities for Business” brought to you by @NHAustralia and AI Australia.
Live on Wednesday July 24th at 12:30 pm.
Clickto register now!
",BERT,07/2019,1
1308209671,2019-07-24T18:00:39.000Z,With advancements incomes public concern notably in recent data breaches. With security as a priority David Harding @IWSINC CTO shares with @SecurityMag about how companies must store and protect data to ensure consumer safety ,BERT,07/2019,0
47361215,2019-07-24T17:21:55.000Z,"Governments don't spy on poor people to protect them. They spy on poor people to control them.

Facial Recognition surveillance should be banned (almost) everywhere. Banning it to spy on public housing is a damn good start! 👌 |",BERT,07/2019,1
47361215,2019-07-24T16:11:21.000Z,"Orlando is scrapping its use of Amazon’s face recognition technology 

Experts: "" It doesn’t work and is a threat to our privacy and civil liberties.”",BERT,07/2019,0
478502804,2019-07-24T16:01:03.000Z,The Smart Indoor Camera is equipped with facial recognition technology. Did you know that it can recognize up to 32 faces? 🧑👩 ➡️,BERT,07/2019,1
1141270821828255744,2019-07-24T13:04:12.000Z,"Presentation attack detection: Dissolving the myth of easy-to-fake face recognition

New blog article online!
👉

",BERT,07/2019,0
1141750046452359168,2019-07-24T12:20:39.000Z,Hides your screen when you are not looking.Pauses your videos/games with Facial Recognition.This app can participate in any activities that the user is doing on a smartphone.,BERT,07/2019,0
1735172144,2019-07-25T22:04:38.000Z,". @FTC slaps @facebook with fine for misleading its users and sharing personal information with third party apps - but is the hefty cost enough of a deterrent? 



",BERT,07/2019,0
944459744479207424,2019-07-25T13:27:47.000Z,Smartphone Industry Contributing to Growing Facial Recognition Market,BERT,07/2019,1
225830549,2019-07-25T13:05:34.000Z,"Is a good start to ban facial recognition or switch off while protesting 😀
 
 ",BERT,07/2019,0
1107760940,2019-07-25T11:05:05.000Z,"Prevalence of surveillance increases in government deployment &amp; an increase of applications in numerous industry sectors are behind strong growth forecasts for facial recognition. Courtesy of @SecWorldMarket 

",BERT,07/2019,1
2284237477,2019-07-27T12:12:23.000Z,Why AI/ML is top of mind with corporate executivesvia @CIOonline,BERT,07/2019,0
2990402052,2019-07-28T14:11:13.000Z,When even Microsoft starts to argue for regulation of facial recognition technology “then you know we have really got a problem” @jjn1 via @guardian |,BERT,07/2019,0
525745028,2019-07-29T21:05:04.000Z,Daniel Woislaw Staff Attorney @PacificLegal: bans ontech are the right step to protect privacy.,BERT,07/2019,1
21787407,2019-07-29T18:14:00.000Z,"A recent survey shows that employees at top tech companies producingandare fearful of the misuse of technologies in law enforcement use. Learn more about the findings here:
Via @FedScoop @BillyMitchell89

",BERT,07/2019,0
128963486,2019-07-29T15:29:05.000Z,"4 Ways to avoid facial recognition online and in public.

""Many people are concerned about facial recognition software being used to track their movements and the threat to civil liberties that this software poses""",BERT,07/2019,0
123623380,2019-07-29T13:51:39.000Z,CIOonline: RT jose_garde: Why AI/ML is top of mind with corporate executivesvia CIOonline…,BERT,07/2019,0
2356982959,2019-07-29T10:02:28.000Z,Agency criticized for blocking Indian firms from national biometric facial recognition system tender,BERT,07/2019,0
518238327,2019-07-29T10:00:29.000Z,Agency criticized for blocking Indian firms from national biometric facial recognition system tender,BERT,07/2019,0
2584423076,2019-07-30T17:34:00.000Z,"Relying on justis a mistake and broad surveillance of customers or civilians will likely make consumers distrustful of all facial recognition technology even the solutions used to unlock a phone.
 ",BERT,07/2019,0
904007123696328704,2019-07-30T16:46:41.000Z,Amazon Told Police It Has Partnered With 200 Law Enforcement Agenciesvia @vice,BERT,07/2019,1
775781157539614721,2019-07-30T13:00:05.000Z,The apprehension aroundtechnology is growing. @VICE reports that @Amazon has partnered with 200+ law enforcement agencies:🎥,BERT,07/2019,1
161286631,2019-07-30T11:42:35.000Z,Your face is worth five-bucks? Google crowd sources facial recognition promising to keep data for a limited time.,BERT,07/2019,0
749362605739745284,2019-07-30T09:40:25.000Z,"No Rekognition: Police ditch Amazon’s controversial facial recognitionvia @AI_TechNews
",BERT,07/2019,0
1132795518,2019-07-31T22:04:44.000Z,Push to allow government agencies banks and phone companies to use facial recognition in,BERT,07/2019,0
4859232854,2019-08-01T22:42:23.000Z,London bar uses facial recognition to help staff know who to serve first,BERT,08/2019,1
374035084,2019-08-02T11:18:01.000Z,Take a read of some of the challenges William Richmond-Coggan thinks facial recognition will encounter with both the public and within business.,BERT,08/2019,1
1490201472,2019-08-02T08:45:20.000Z,"🍻 ""London bar uses facial recognition to help staff know who to serve first"" via @Masonboyowen &amp; @Telegraph ➡️ 

",BERT,08/2019,0
2801703431,2019-08-04T17:55:06.000Z," technology is fast becoming a dominant form of biometric authentication. 

Early commercial applications in facial recognition have flourished in security retail payments and consumer electronics.

See more in ourM&amp;A report ⬇️
 ",BERT,08/2019,1
154144818,2019-08-05T14:34:20.000Z,"The “London AI-Bar” story has got a lot of attention - despite no bars having set up the system!

Facial Recognition is clearly a very emotivetopic with its own unique challenges is there any public use that feels comfortable?

",BERT,08/2019,1
758645578972614656,2019-08-05T12:23:23.000Z,"Global Facial Recognition Technology Market Report 2019 - Market Size Share Price Trend and Forecast is a professional and in-depth study on the current state of the globalTechnology. 

",BERT,08/2019,1
19397439,2019-08-05T11:56:44.000Z," destroys our privacy and undermines our free expression.
The tech is designed by private companies so there is no transparency as to how a mass surveillance tool is being used on the British public. It has no place on our streets ",BERT,08/2019,0
1000979497376563200,2019-08-05T06:16:02.000Z,London-based AI firm announced plans to launch AI Bar a software package that uses facial recognition technology to ensure that pub patrons get served in the order they approach the bar.,BERT,08/2019,0
1154398223080890368,2019-08-06T06:16:41.000Z," really needs to reconsider its stand on the use oftechnology. More and more instances of proposed bills to ban the technology for government and police use are cropping up and for good reason. 

",BERT,08/2019,0
106944928,2019-08-08T12:35:53.000Z,Will California'slaw have enough teeth to truly protect our online data? @EFF's @htsuka discusses chances forfuture of&amp; other moer on the latest 'Privacy Now' episode on @YouTube. Don't miss it! ,BERT,08/2019,0
19203268,2019-08-08T10:33:25.000Z,Strong input needed! Stanford's Global Digital Policy Incubator &amp; International Center for Not-for-Profit Law has an open call for participants on how&amp;technology &amp; big data will transform society.,BERT,08/2019,1
1159958577999597569,2019-08-09T22:54:35.000Z,Security company’s do you have facial recognition that rivals apple yet?,BERT,08/2019,0
351525375,2019-08-09T21:03:56.000Z,US: Facebook faces legal fight over facial recognition,BERT,08/2019,0
1131581731335622657,2019-08-09T20:31:54.000Z,"Augmented reality and artificial intelligence are advancing to such an extent customers can now shop cosmetic products online after facial analysis.
Read more 

",BERT,08/2019,1
834464822729256961,2019-08-09T19:00:46.000Z,"Facebook could face billions in potential damages as court rules facial recognition lawsuit can proceed


via

",BERT,08/2019,0
1693990502,2019-08-09T18:58:20.000Z,Facebook faces legal fight over facial recognition - BBC News,BERT,08/2019,0
3081529131,2019-08-09T18:17:06.000Z,"Facebook Could Be Fined Billions as It Loses Facial Recognition Lawsuit - 
",BERT,08/2019,0
3305615771,2019-08-09T13:01:09.000Z,Facebook Loses Facial Recognition Appeal,BERT,08/2019,0
89785537,2019-08-09T09:14:45.000Z,US court rules that Facebook violated the Biometric Information Privacy Act of people in Illinois by the use of itstech.,BERT,08/2019,0
947495822,2019-08-09T08:56:23.000Z,"Facebook is facing a class action lawsuit that could cost it billions over facial recognition technology



",BERT,08/2019,0
1635038190,2019-08-09T06:16:20.000Z,A federal appeals court rejected Facebook’s effort to undo a class action lawsuit about Facebook’s facial recognition technology,BERT,08/2019,0
47976058,2019-08-09T02:49:40.000Z,"Facebook loses facial recognition appeal must face privacy class action.

",BERT,08/2019,0
960993497913241600,2019-08-09T02:41:39.000Z," Court Decision Allows Users to SueOver Abuse of Face Recognition Technology: 
 via @SputnikInt

",BERT,08/2019,0
937806764774277120,2019-08-10T21:30:11.000Z,"In a disturbing new trend summer camps now use facial recognition to alert parents of what their kids are getting up to each time a photo is taken of the kids. The risk of data breaches also factors in



",BERT,08/2019,0
19203268,2019-08-10T20:22:26.000Z,Strong input needed! Stanford's Global Digital Policy Incubator &amp; International Center for Not-for-Profit Law has an open call for participants on how&amp;technology &amp; big data will transform society.,BERT,08/2019,1
77312459,2019-08-10T15:16:45.000Z,". @FaceTecInc's ZoOm provides extreme level of user ID certainty needed for@ZenGo keyless crypto wallet. 



 ",BERT,08/2019,1
788057632535896064,2019-08-11T18:50:51.000Z,Facebook faces legal fight over,BERT,08/2019,0
31131277,2019-08-11T16:03:36.000Z,This is good - Facebook must face privacy class action lawsuit loses facial recognition appeal U.S. Court of Appeals rules,BERT,08/2019,1
310805588,2019-08-11T13:00:33.000Z,Facebook faces multibillion damages payout after losing face-recognition appeal @EandTmagazine,BERT,08/2019,0
90038906,2019-08-11T10:22:09.000Z,"Facial recognition is not where it needs to be and the potential risk to the consumer is unacceptably high.

Facebook faces legal fight over facial recognition

 ",BERT,08/2019,0
724611831785000960,2019-08-11T07:11:54.000Z,"Facebook faces legal fight over.
",BERT,08/2019,0
54670132,2019-08-12T19:30:09.000Z,"Interesting Read: AI Startup Develops Facial Recognition Software For Dogs






 ",BERT,08/2019,1
752176391311982593,2019-08-12T17:05:04.000Z,"Interesting Read: AI Startup Develops Facial Recognition Software For Dogs






 ",BERT,08/2019,1
1090582007669817345,2019-08-12T15:56:22.000Z,"In episode two of Inside AI we take a closer look at how AI and Deep Learning is accelerating text to speech and facial recognition to enhance content creation and marketing - 

",BERT,08/2019,1
106944928,2019-08-12T15:01:09.000Z,"Can California'slaw help protect the online data of all Americans? I discuss&amp; more on latest 'Privacy Now' @YouTube episode w/ 
@EFF's @htsuka. Don't miss it! @Figleaf_App @facebook @Google @Apple @amazon ",BERT,08/2019,0
3357140091,2019-08-13T21:33:48.000Z,"Over half of all Americans are in a facial recognition database powered by software from @amazon @Microsoft and other big tech companies
",BERT,08/2019,0
2659894350,2019-08-13T19:57:27.000Z,"Amazon's facial recognition technology wrongly IDs 26 CA lawmakers as suspected criminals-- and more than half of those IDs are people of color.

SF's @PhilTing raises serious questionstechnology use in law enforcement--
",BERT,08/2019,0
717717854800494592,2019-08-13T16:07:16.000Z,Facebook loses appeal faces costly privacy class action,BERT,08/2019,0
870221240929140736,2019-08-13T13:59:00.000Z,"How safe is Apple’s FaceID?
",BERT,08/2019,0
14296273,2019-08-14T20:05:48.000Z,.@fightfortheftr Warns Against @Amazon Marketing to Law Enforcement 'Dangerous and Invasive'System It Claims Can Detect People's Fear ,BERT,08/2019,0
15663428,2019-08-14T19:02:31.000Z,😱 &gt;&gt;&gt; Amazon says its facial recognition tech can now detect fear | v @thenextweb |,BERT,08/2019,0
291831562,2019-08-14T19:00:18.000Z,Amazon's facial recognition mistakenly labels 26 California lawmakers as criminals@thenextweb,BERT,08/2019,0
194184771,2019-08-14T18:08:01.000Z,Playing “catch up” is very common with all new forms of technology. The innovation comes first then theviolation then the fix. Facial recognition is no exception…,BERT,08/2019,1
282716700,2019-08-14T17:56:29.000Z,"""Amazon’s Creepy Surveillance Tech Can Now Detect Fear""",BERT,08/2019,0
64652564,2019-08-14T17:10:02.000Z,This deals within tag suggestions that come up for your photos and the possible outreach to a third party to harveston users.loses facial recognition appeal must face privacy class:,BERT,08/2019,0
1072508497,2019-08-14T16:47:31.000Z,"Researchers got ""access to over 27.8m records ... including ... fingerprint datadata ... logs of facility access security levels and clearance and personal details of staff"":",BERT,08/2019,0
80574160,2019-08-14T16:12:39.000Z,Facebook Facing Lawsuit After Facial Recognition Scandal ~ Digital Information World,BERT,08/2019,0
89785537,2019-08-14T15:41:27.000Z,The use oftech by governments law enforcement and private companies is on the rise. Can we and should we stop it?,BERT,08/2019,0
14242283,2019-08-14T15:38:00.000Z,We urgently need policies and governance for facial recognition -&gt; @Amazon says its facial recognition can now identify fear,BERT,08/2019,0
282716700,2019-08-14T15:26:26.000Z,"""Amazon says its facial recognition can now identify fear""",BERT,08/2019,0
131074139,2019-08-14T14:44:49.000Z,"Amazon adds fear detection and age ranges to its facial-recognition tech as the Border Patrol looks to award a $950 million contract

",BERT,08/2019,0
131074139,2019-08-14T14:35:05.000Z,"Amazon’s Facial recognition software mistook 1 in 5 California lawmakers for criminals says ACLU

",BERT,08/2019,0
131074139,2019-08-14T14:33:27.000Z,"Major breach found in biometrics system used by banks UK police and defence firms

Fingerprints facial recognition and other personal information from Biostar 2 discovered on publicly accessible database

",BERT,08/2019,0
158318180,2019-08-14T13:50:49.000Z,Amazon says its facial recognition can now identify fear- via @CNBC@AmazonUK,BERT,08/2019,0
3730779976,2019-08-14T13:03:00.000Z,Mark your calendars: We're hosting @Microsoft President @BradSmi for a critical conversation onwith special emphasis on AI privacy legislation and the need for regulation on . Friday September 13 @nyulaw ,BERT,08/2019,0
192560941,2019-08-14T13:02:21.000Z,"Major breach found in biometrics system used by banks UK police and defence firms




 ",BERT,08/2019,0
14543855,2019-08-14T13:01:17.000Z,@Amazon claims its Rekognition software can now detect fear,BERT,08/2019,0
3055290779,2019-08-14T11:46:21.000Z," : 

Why wouldneed to detect fear?
 
 @Amazon @awscloud @JeffBezos 

 ",BERT,08/2019,0
561471270,2019-08-14T10:08:48.000Z,"Major breach found in biometrics system used by banks UK police and defence firms. Fingerprints of over 1m peopleand other personal information discovered on a publicly accessible database.

more ➡️ 
|| ",BERT,08/2019,0
51276630,2019-08-15T21:55:23.000Z,Is Amazon’s facial recognition technology becoming too powerful?,BERT,08/2019,0
1007670268569976833,2019-08-15T21:34:09.000Z,Facial Recognition Software has been becoming increasingly popular in schools with its ability to alert staff of any unwanted individuals on school property. To learn more contact us at,BERT,08/2019,1
51276630,2019-08-15T18:37:02.000Z,"Amazon says its facial recognition technology can detect 'fear'

Read more:",BERT,08/2019,0
131074139,2019-08-15T15:05:43.000Z,"Amazon’s Facial recognition software mistakenly identified 26 California legislators as criminals

",BERT,08/2019,0
248726341,2019-08-15T14:30:00.000Z,"Major breach found insystem used by banks UK police and defence firms

""The fingerprints of over 1 million people...information unencrypted usernames and passwords... personal information of employees""

 via @guardiannews",BERT,08/2019,0
15135567,2019-08-15T14:20:00.000Z,"Amazon says itstechnology can detect 'fear'
",BERT,08/2019,0
1007223589618274304,2019-08-15T14:18:22.000Z,As privacy campaigners worry about Amazon’sbeing able to detect fear we learn about fingerprint and facial recognition data held by Biostar 2 being on a publicly accessible database...,BERT,08/2019,0
3191021513,2019-08-15T13:32:08.000Z,"Data Breach of Biometric Security Platform affecting Millions of Users in 5.700 organisations across 83 countries! 
",BERT,08/2019,0
321603690,2019-08-15T09:36:33.000Z,Motherboard The Facial Recognition System Amazon Sells to Cops Can Now Detect 'Fear': Activists fear more family separations and round-ups as Amazon expands its face surveillance offerings.Via @motherboard ,BERT,08/2019,1
6312372,2019-08-15T08:37:14.000Z,Major breach found in biometrics system used by banks UK police and defence firms,BERT,08/2019,0
1032990068464607232,2019-08-15T07:15:09.000Z,Wise words &amp; sage advice from the team @telecoms on both the ongoing debate and controversy surrounding the many potential uses of facial recognition software@amazon ,BERT,08/2019,1
3391720966,2019-08-15T06:20:01.000Z,"() Amazon’s facial recognition mistakenly labels 26 California lawmakers as criminals 🤔

v/ @thenextweb -",BERT,08/2019,0
8071902,2019-08-16T15:26:33.000Z,Amazon's Face Recognition Tech Once Again Pegs Politicians as Criminals,BERT,08/2019,0
33893402,2019-08-16T14:14:39.000Z,"Amazon says its facial recognition tech can identify fear in people's faces 

 via @engadget

",BERT,08/2019,0
900300126312333312,2019-08-16T14:01:07.000Z,@ICOnews said it is studying the use of controversial facial recognition technology by property companies amid concerns that its use in CCTV systems at the King's Cross development in central London may not be legal,BERT,08/2019,0
248726341,2019-08-16T13:30:00.000Z,"Major breach found insystem used by banks UK police and defence firms

""The fingerprints of over 1 million people...information unencrypted usernames and passwords... personal information of employees""

 via @guardiannews",BERT,08/2019,0
767839623066312704,2019-08-16T12:39:05.000Z,"Amazon's facial recognition 'Rekognition' now able to identify fear

",BERT,08/2019,0
1077322427691077634,2019-08-16T12:37:32.000Z,"Amazon's facial recognition 'Rekognition' now able to identify fear

",BERT,08/2019,0
20526166,2019-08-16T12:11:48.000Z,'Collusion between police and private companies in building thesesurveillance nets around popular spaces is deeply disturbing.' House of Commons ST cttee: stop FR trials until legal framework. GDPR anyone?@MetricLife ,BERT,08/2019,0
3323359858,2019-08-16T12:02:01.000Z,"""Traces AI is a new computer vision startup in Y Combinator’s latest batch of bets that’s focused on helping cameras track people without relying on facial recognition data""via @TechCrunch",BERT,08/2019,1
71518993,2019-08-16T08:37:35.000Z,"In response to @bbw1984 warning of a""epidemic""Fieldfisher's John Brunning says: ""Enforcement agencies and tech companies need to consider the substantial legal reputational and potentially financial issues for getting this wrong.""",BERT,08/2019,0
819861340294524928,2019-08-16T08:00:00.000Z,".@amazon said this week its facial recognition softwarecan detect a person’s fear. via @CNBC
",BERT,08/2019,0
264688425,2019-08-16T07:27:25.000Z,"Serious question and very interested in opinions.

Why do real-estate companies need facial recognition?

",BERT,08/2019,1
1067222170429005824,2019-08-17T23:42:06.000Z,Amazon claims its Rekognition software can now detect fearvia,BERT,08/2019,0
1066790545119502337,2019-08-17T23:03:02.000Z,Amazon claims its Rekognition software can now detect fearvia,BERT,08/2019,0
1013232376758128643,2019-08-17T22:35:04.000Z,Amazon claims its Rekognition software can now detect fearvia,BERT,08/2019,0
1108209231147094017,2019-08-17T22:21:35.000Z,Ninth Circuit Allows Class Action Challenging Facebook's Facial Recognition Technology Under Illinois BIPA,BERT,08/2019,1
304429929,2019-08-17T14:47:04.000Z,'The collusion between police and private companies in building these surveillance nets around popular spaces is deeply disturbing.is the perfect tool of oppression; (...) we’re facing aemergency' ,BERT,08/2019,0
20986013,2019-08-18T23:29:28.000Z,"In the race to providefeature many companies likeand the likes rely only on the front camera and some facial recognition algorithms for authentication 

",BERT,08/2019,0
567614234,2019-08-18T23:24:50.000Z,"@darrenpjones Irrespective of whether Government has a desire to 'roll out' public organisation use offact remains that there is inadequate provision for regulation of private users
Tech that presumes potential guilt until innocence is determined must be properly regulated",BERT,08/2019,0
1735172144,2019-08-18T15:00:16.000Z,"Beyond Facial Recognition: new start-uplooks at computer vision identity alternatives. 



",BERT,08/2019,1
1156636195729883141,2019-08-18T14:19:50.000Z,Facial recognition's 'dirty little secret': Millions of online photos scraped without consent,BERT,08/2019,0
57288936,2019-08-18T11:35:05.000Z,Amazon claims its Rekognition software can now detect fear,BERT,08/2019,0
20072403,2019-08-18T01:35:49.000Z,"@amazon Amazon claims itssoftware can now detect fear
",BERT,08/2019,0
