author_id,sentiment,YM
77312459,1,02/2019
139593662,1,02/2019
327866105,1,02/2019
328318014,1,02/2019
15221598,1,02/2019
15785718,1,02/2019
448531992,1,02/2019
95489684,0,02/2019
998050001912643585,0,02/2019
944547326,0,02/2019
20757469,0,02/2019
567614234,1,02/2019
3240397048,1,02/2019
807880205331300352,0,02/2019
1011980601182773248,1,02/2019
224657541,1,02/2019
19397439,0,02/2019
50636347,0,02/2019
250069039,1,02/2019
2253116190,1,02/2019
50636347,1,02/2019
50636347,1,02/2019
2253116190,1,02/2019
74477377,1,02/2019
2186998752,1,02/2019
50636347,1,02/2019
102966683,1,02/2019
328318014,1,02/2019
2331002378,0,02/2019
333140123,1,02/2019
60489490,1,02/2019
265237191,1,02/2019
516890141,0,02/2019
3127375655,1,03/2019
15715367,0,03/2019
953170077892751372,1,03/2019
816273673162289152,1,03/2019
934749505,1,03/2019
511001249,1,03/2019
321428655,1,03/2019
1903560060,0,03/2019
998650603516710913,1,03/2019
76688477,1,03/2019
868645594327379968,1,03/2019
90896381,1,03/2019
328318014,1,03/2019
15664534,1,03/2019
718804592973053952,1,03/2019
1016774532802043904,1,03/2019
1021581527707275269,0,03/2019
27076384,0,03/2019
49873900,1,03/2019
114984112,1,03/2019
210220381,1,03/2019
91194975,0,03/2019
93509250,1,03/2019
775781157539614721,1,03/2019
4437229695,1,03/2019
30985855,0,03/2019
1032934411761672192,0,03/2019
718804592973053952,1,03/2019
571684132,1,03/2019
4635816740,1,03/2019
738374720,1,03/2019
1585399543,1,03/2019
50636347,1,03/2019
15248759,0,03/2019
1088137406816157697,0,03/2019
1008934902639702018,1,03/2019
40008914,1,03/2019
3169916217,1,03/2019
328318014,1,03/2019
739265954996060161,0,03/2019
407850830,1,03/2019
70135213,0,03/2019
187606108,0,03/2019
104159142,1,03/2019
2400383455,1,03/2019
32332637,1,03/2019
924736145291972608,1,03/2019
19397439,0,03/2019
1058654833526243328,0,03/2019
16854832,0,03/2019
328318014,1,03/2019
976678309789495296,1,03/2019
1103152116,1,03/2019
1573612315,1,03/2019
17662020,0,03/2019
606961922,1,03/2019
87071775,1,03/2019
1101308764559421441,0,03/2019
72665057,1,03/2019
1096724430087208960,0,03/2019
1444799468,0,03/2019
102980613,1,03/2019
1004796290457366530,1,03/2019
2862367135,1,03/2019
50636347,0,03/2019
790390705239629824,0,03/2019
36991951,0,03/2019
2356982959,1,03/2019
518238327,1,03/2019
19367331,1,03/2019
269869344,1,03/2019
15938579,0,03/2019
50636347,1,03/2019
15664534,0,03/2019
22070243,1,03/2019
77312459,1,03/2019
4166755647,0,03/2019
853260252548026368,1,03/2019
1536562052,1,03/2019
205117304,1,03/2019
555031989,1,03/2019
193208808,1,03/2019
998050001912643585,1,03/2019
77312459,1,03/2019
256965214,0,03/2019
329355355,1,03/2019
2582922301,1,03/2019
193208808,1,03/2019
232848438,1,03/2019
374966809,1,03/2019
847110935324086272,1,03/2019
739446938769207296,1,03/2019
887293058722693120,1,03/2019
568128477,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
314684314,0,03/2019
2711212681,0,03/2019
1008259824247713792,1,03/2019
4951981,1,03/2019
3972546521,0,03/2019
4951981,1,03/2019
77312459,1,03/2019
89709482,0,03/2019
293501709,1,03/2019
1093481581065523200,0,03/2019
985932735633088512,1,03/2019
111646696,1,03/2019
82844334,1,03/2019
77312459,1,03/2019
72665057,1,03/2019
718804592973053952,0,03/2019
957967846247673856,0,03/2019
193208808,1,03/2019
15756475,0,03/2019
15664534,1,03/2019
803698899085127680,1,03/2019
15664534,0,03/2019
23634044,0,03/2019
781436153228566528,1,03/2019
781436153228566528,1,03/2019
2251577246,0,03/2019
21303710,1,03/2019
749362605739745284,1,03/2019
15221598,0,03/2019
568128477,1,03/2019
1008259824247713792,1,03/2019
11733122,1,03/2019
897030836,0,03/2019
23484619,0,03/2019
2711212681,0,03/2019
4148271,1,03/2019
292118649,1,03/2019
47893228,1,03/2019
737634458954792960,1,03/2019
89513532,1,03/2019
77312459,1,03/2019
908286611649187841,0,03/2019
1735172144,1,03/2019
4126617261,0,03/2019
2992037103,1,03/2019
29206490,1,03/2019
152348706,1,03/2019
57757188,1,03/2019
300889779,0,03/2019
745415412838457344,1,03/2019
250069039,1,03/2019
234878161,1,03/2019
234878161,1,03/2019
1016774532802043904,1,03/2019
1229815196,0,03/2019
43352507,0,03/2019
2875152886,1,03/2019
168701756,1,03/2019
2353469436,0,03/2019
900300126312333312,0,03/2019
904546172,1,03/2019
193208808,1,03/2019
288456272,1,03/2019
632081490,0,03/2019
4437229695,0,03/2019
1454601906,1,03/2019
256965214,1,03/2019
790896666828234752,0,03/2019
408688404,0,03/2019
15221598,1,03/2019
21766949,0,03/2019
2835431208,1,03/2019
2352741901,1,03/2019
328318014,1,03/2019
4833596074,1,03/2019
1059819644159225856,0,03/2019
314605066,0,03/2019
296728882,1,03/2019
296728882,1,03/2019
950624350427783168,1,03/2019
91608548,1,03/2019
2253116190,1,03/2019
151736750,1,03/2019
832479909532405761,1,03/2019
101067053,0,03/2019
1100885660720754690,1,03/2019
1908515251,1,03/2019
2860443213,0,03/2019
139593662,1,03/2019
18760406,0,03/2019
16958077,1,03/2019
31398326,1,03/2019
1035551956423659523,1,03/2019
1735172144,1,03/2019
266090037,1,03/2019
25738505,1,03/2019
959209101715632128,0,03/2019
1314345240,1,03/2019
3527715379,0,03/2019
989966590404898817,1,03/2019
77312459,1,03/2019
973740983602024453,1,03/2019
525405403,1,03/2019
1080861183450722304,1,03/2019
2164634096,0,03/2019
2439995143,1,03/2019
118802300,1,03/2019
1530733627,1,03/2019
2342133434,1,03/2019
16116519,0,03/2019
1122502634,1,03/2019
1019916306160799745,1,03/2019
296728882,1,03/2019
31398326,0,03/2019
1118765467,0,03/2019
22438378,0,03/2019
22438378,0,03/2019
22438378,1,03/2019
22438378,0,03/2019
16116519,0,03/2019
156640604,0,03/2019
15664534,1,03/2019
1051222879348641792,1,03/2019
16116519,1,03/2019
16116519,1,03/2019
296728882,1,03/2019
16116519,0,03/2019
15664534,0,03/2019
16116519,0,03/2019
16116519,0,03/2019
22438378,1,03/2019
913128578081947649,0,03/2019
16476783,1,03/2019
16476783,1,03/2019
16476783,1,03/2019
16476783,1,03/2019
16476783,1,03/2019
16476783,1,03/2019
16476783,1,03/2019
16476783,1,03/2019
16476783,1,03/2019
22438378,1,03/2019
77312459,1,03/2019
91109381,1,03/2019
1211825024,1,03/2019
2895535734,0,03/2019
990899576734453760,1,03/2019
118334382,1,03/2019
15863220,1,03/2019
862702317912686592,1,03/2019
1095361721605214208,0,03/2019
42862548,0,03/2019
92937340,1,03/2019
778176821921771520,1,03/2019
374155739,1,03/2019
998050001912643585,1,03/2019
1008259824247713792,1,03/2019
951770392779218944,1,03/2019
214817902,1,03/2019
19642373,1,03/2019
1081743221988847616,0,03/2019
668563,0,03/2019
289570721,1,03/2019
1206557256,1,03/2019
16116519,0,03/2019
8221412,0,03/2019
732429464,1,03/2019
3309200134,1,03/2019
1067142716323057666,1,03/2019
50636347,1,03/2019
115763683,0,03/2019
749362605739745284,0,03/2019
808051518242979841,1,03/2019
1409726425,1,03/2019
296728882,1,03/2019
328318014,1,03/2019
329728697,0,03/2019
21573897,0,03/2019
1350363212,0,03/2019
37706360,1,03/2019
345148894,1,03/2019
14065217,1,03/2019
2356982959,1,03/2019
518238327,1,03/2019
50636347,1,03/2019
4745400314,0,03/2019
14304930,1,03/2019
1096400847636959232,0,03/2019
50636347,0,03/2019
382633455,0,03/2019
50636347,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
26478168,1,03/2019
2373472589,1,03/2019
808051518242979841,0,03/2019
3060539594,0,03/2019
3815139737,1,03/2019
111050337,1,03/2019
2155614090,0,03/2019
2218647636,1,03/2019
741337202,1,03/2019
101067053,0,03/2019
21043730,1,03/2019
27326436,1,03/2019
928395814208180224,0,03/2019
41527770,1,03/2019
16974619,1,03/2019
463659150,1,03/2019
2548372826,1,03/2019
709378253010501633,1,03/2019
2548372826,1,03/2019
3479464456,1,03/2019
24449694,1,03/2019
870206823793659905,1,03/2019
3063629509,0,03/2019
15221598,1,03/2019
14536847,0,03/2019
15664534,0,03/2019
816273673162289152,1,03/2019
15664534,0,03/2019
4305822554,0,03/2019
4208517853,0,03/2019
130933506,0,03/2019
442583715,0,03/2019
15664534,0,03/2019
246911431,0,03/2019
20334774,1,03/2019
15664534,0,03/2019
249299626,0,03/2019
16116519,1,03/2019
16116519,1,03/2019
77312459,0,03/2019
802649176299466752,0,03/2019
41527770,1,03/2019
27326436,1,03/2019
463659150,1,03/2019
205117304,0,03/2019
1536562052,0,03/2019
31407412,0,03/2019
294932830,0,03/2019
913128578081947649,1,03/2019
15664534,1,03/2019
15664534,0,03/2019
15664534,0,03/2019
862702317912686592,0,03/2019
252681721,1,03/2019
14053295,1,03/2019
1049455078074019841,1,03/2019
928395814208180224,1,03/2019
1566012720,0,03/2019
91109381,1,03/2019
42190512,0,03/2019
844921040245547010,0,03/2019
46899643,1,03/2019
33893402,0,03/2019
265049463,1,03/2019
33893402,0,03/2019
549074708,1,03/2019
19478383,1,03/2019
748444728828530689,1,03/2019
31526915,1,03/2019
98687810,1,03/2019
1008259824247713792,0,03/2019
1008259824247713792,0,03/2019
1008259824247713792,0,03/2019
27326436,1,03/2019
41527770,1,03/2019
463659150,1,03/2019
1008934902639702018,1,03/2019
1047515824163049472,1,03/2019
3059227315,1,03/2019
2435404556,1,03/2019
1362513498,1,03/2019
303590108,0,03/2019
832479909532405761,1,03/2019
15221598,1,03/2019
294932830,0,03/2019
22721641,1,03/2019
1014429078026219520,0,03/2019
111050337,1,03/2019
31020455,1,03/2019
16974619,0,03/2019
15664534,1,03/2019
55373985,0,03/2019
241835536,1,03/2019
165113012,1,03/2019
521543921,1,03/2019
139593662,1,03/2019
38283093,0,03/2019
1090816146188554241,0,03/2019
2889115336,0,03/2019
2356982959,0,03/2019
518238327,0,03/2019
18950544,0,03/2019
220087854,1,03/2019
304572237,0,03/2019
466154849,0,03/2019
8176352,1,03/2019
77312459,1,03/2019
296728882,1,03/2019
839338759330152453,1,03/2019
156568938,0,03/2019
830184831803731969,1,03/2019
20961296,1,03/2019
144367359,1,03/2019
43352507,1,03/2019
483096073,1,03/2019
2356982959,0,03/2019
518238327,0,03/2019
131074139,0,03/2019
198027308,0,03/2019
826829632385196035,1,03/2019
396914008,0,03/2019
4876948522,1,03/2019
4876948522,1,03/2019
91109381,1,03/2019
2224401,1,03/2019
21227794,1,03/2019
3244504141,0,03/2019
900300126312333312,0,03/2019
2937718101,1,03/2019
2990402052,0,03/2019
2370187478,0,03/2019
16703345,0,03/2019
30985855,1,03/2019
1430824584,1,03/2019
105082810,0,03/2019
231785268,1,03/2019
15169751,0,03/2019
2904481677,1,03/2019
864855702896082945,1,03/2019
1065127402467205121,1,03/2019
2259106711,0,03/2019
30985855,1,03/2019
890495882,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
261997975,1,03/2019
949257814077267968,1,03/2019
949257814077267968,1,03/2019
841901016320737281,1,03/2019
36119223,0,03/2019
890495882,1,03/2019
2711212681,1,03/2019
1105076086348701696,1,03/2019
436763738,0,03/2019
376109302,1,03/2019
326229600,1,03/2019
820845151,1,03/2019
2253116190,1,03/2019
954962813415542784,1,03/2019
15940845,1,03/2019
35203319,1,03/2019
2447641092,0,03/2019
832479909532405761,0,03/2019
26478168,1,03/2019
2393238258,0,03/2019
3903744505,1,03/2019
23484619,0,03/2019
517198867,1,03/2019
887422567346126848,1,03/2019
752908399805890560,0,03/2019
95412081,0,03/2019
946698641602961409,0,03/2019
304572237,1,03/2019
733108825,0,03/2019
16974619,1,03/2019
140902204,1,03/2019
999372377036292097,1,03/2019
436851822,1,03/2019
1084641339893964800,0,03/2019
717421569031602176,1,03/2019
21227794,1,03/2019
1536103471,1,03/2019
726823336114835456,0,03/2019
1536103471,1,03/2019
118788479,0,03/2019
2608531789,1,03/2019
16228337,0,03/2019
1064351487877414915,1,03/2019
1072508497,1,03/2019
1002873649567678464,1,03/2019
199390759,0,03/2019
252817699,1,03/2019
77312459,1,03/2019
1323630708,0,03/2019
997131179160518657,1,03/2019
205117304,1,03/2019
2341748924,1,03/2019
1536562052,1,03/2019
396914008,1,03/2019
986019714034995202,1,03/2019
555031989,1,03/2019
325460307,0,03/2019
18463559,1,03/2019
3303713149,0,03/2019
1096400847636959232,0,03/2019
50636347,0,03/2019
114776751,1,03/2019
249299626,1,03/2019
1357334300,1,03/2019
270896923,1,03/2019
608431030,0,03/2019
22438378,1,03/2019
1341463592,1,03/2019
16228337,1,03/2019
32823557,0,03/2019
26478168,1,03/2019
30985855,1,03/2019
436851822,1,03/2019
420809309,0,03/2019
34423941,0,03/2019
739446938769207296,1,03/2019
847110935324086272,0,03/2019
234516181,0,03/2019
790896666828234752,1,03/2019
2990402052,1,03/2019
979917670886838272,1,03/2019
921092023569936384,1,03/2019
2353469436,0,03/2019
320946636,0,03/2019
4918839579,1,03/2019
75999351,1,03/2019
89785537,0,03/2019
847110935324086272,0,03/2019
290690356,1,03/2019
1095144989061836801,0,03/2019
246291063,0,03/2019
25868334,1,03/2019
436851822,1,03/2019
193208808,1,03/2019
897031697878978561,0,03/2019
717029858698772480,1,03/2019
250591855,1,03/2019
301535296,1,03/2019
63727123,1,03/2019
928395814208180224,1,03/2019
1001543292436254720,1,03/2019
235153539,0,03/2019
1006595013533491200,0,03/2019
382519433,1,03/2019
17155437,0,03/2019
245788011,0,03/2019
21271900,0,03/2019
820843135819354112,0,03/2019
14569478,1,03/2019
1396708604,1,03/2019
289570721,0,03/2019
123893152,1,03/2019
16228337,1,03/2019
824681883866951682,0,03/2019
25471555,1,03/2019
25471555,1,03/2019
25471555,1,03/2019
897031697878978561,1,03/2019
825898445730873345,0,03/2019
248426344,1,03/2019
16228337,1,03/2019
839956064,1,03/2019
216172921,1,03/2019
149517248,1,03/2019
22438378,1,03/2019
303145109,1,03/2019
54290504,1,03/2019
77312459,1,03/2019
40094447,0,03/2019
22438378,1,03/2019
15221598,1,03/2019
320765126,1,03/2019
833332064,0,03/2019
132646294,1,03/2019
22184031,1,03/2019
77312459,1,03/2019
234516181,0,03/2019
425021073,1,03/2019
93880386,1,03/2019
3307025176,1,03/2019
516642056,1,03/2019
50636347,1,03/2019
301897117,1,03/2019
436851822,1,03/2019
182101428,1,03/2019
155090409,1,03/2019
17005978,1,03/2019
895372030677315584,1,03/2019
1024621677597081600,0,03/2019
77312459,1,03/2019
126367331,1,03/2019
500895276,0,03/2019
296728882,1,03/2019
802623861158281221,1,03/2019
426832071,1,03/2019
36322817,1,03/2019
1041628317827256320,1,03/2019
790959644671868929,0,03/2019
524317212,1,03/2019
3059457425,1,03/2019
33400255,1,03/2019
4795074561,1,03/2019
41527770,1,03/2019
27326436,1,03/2019
463659150,1,03/2019
291785111,0,03/2019
106287256,1,03/2019
220648074,1,03/2019
2471405006,1,03/2019
922488455111892993,1,03/2019
784055028248182785,1,03/2019
291785111,0,03/2019
39801655,1,03/2019
4636138093,1,03/2019
50636347,1,03/2019
40909365,0,03/2019
1629848196,0,03/2019
205109688,1,03/2019
1132795518,0,03/2019
18552767,0,03/2019
1105076086348701696,0,03/2019
2582114018,1,03/2019
2253116190,1,03/2019
784412401705820160,0,03/2019
990693691860901893,1,03/2019
24571345,1,03/2019
775781157539614721,0,03/2019
1435691,1,03/2019
1730499980,0,03/2019
205117304,1,03/2019
2400892524,1,03/2019
3244504141,1,03/2019
16974619,0,03/2019
133429786,1,03/2019
967253316320178176,0,03/2019
83112614,1,03/2019
907425850034937856,1,03/2019
820845151,0,03/2019
55373985,0,03/2019
892400398778216448,1,03/2019
25146307,1,03/2019
105082810,1,03/2019
285289780,0,03/2019
131074139,1,03/2019
7562372,1,03/2019
22438378,1,03/2019
22438378,1,03/2019
22438378,1,03/2019
15221598,1,03/2019
22438378,1,03/2019
131820370,1,03/2019
2270712410,0,03/2019
22438378,1,03/2019
2356982959,1,03/2019
518238327,1,03/2019
516034301,0,03/2019
4141511834,0,03/2019
22438378,1,03/2019
22438378,1,03/2019
22438378,1,03/2019
22438378,1,03/2019
1122502634,1,03/2019
386723934,1,03/2019
12210412,1,03/2019
60881003,1,03/2019
996785311286898688,0,03/2019
16228337,0,03/2019
245953506,0,03/2019
17509045,1,03/2019
168701756,0,03/2019
717029858698772480,1,03/2019
35991485,1,03/2019
72665057,0,03/2019
18068926,1,03/2019
36712770,0,03/2019
1060851254,0,03/2019
214441761,1,03/2019
77312459,1,03/2019
166780755,0,03/2019
592321472,1,03/2019
32332637,1,03/2019
1008259824247713792,1,03/2019
436851822,1,03/2019
1008259824247713792,0,03/2019
135904937,1,03/2019
1008259824247713792,0,03/2019
14965677,1,03/2019
916481162,1,03/2019
16116519,0,03/2019
1081580271298842627,1,03/2019
85588718,1,03/2019
1946302388,0,03/2019
301897117,1,03/2019
1784151,0,03/2019
4830114910,0,03/2019
2353469436,1,03/2019
29031844,0,03/2019
2946171664,1,03/2019
2862367135,1,03/2019
2986101977,0,03/2019
29702361,0,03/2019
21899812,1,03/2019
14141556,1,03/2019
95901503,0,03/2019
928395814208180224,1,03/2019
15221598,1,03/2019
826106393820278784,0,03/2019
15221598,1,03/2019
283215907,0,03/2019
612134273,0,03/2019
795913618604728320,1,03/2019
784383263414640640,1,03/2019
1134319440,1,03/2019
1089949594589380608,1,03/2019
741220141602594816,1,03/2019
242970612,1,03/2019
436851822,0,03/2019
749362605739745284,1,03/2019
156568938,1,03/2019
18068926,0,03/2019
2272083925,1,03/2019
326229600,1,03/2019
166780755,0,03/2019
135558137,0,03/2019
19831976,0,03/2019
1004251652,1,03/2019
290690356,1,03/2019
2169666894,1,03/2019
885088352386637824,1,03/2019
15221598,1,03/2019
15221598,0,03/2019
12210412,1,03/2019
15221598,1,03/2019
928395814208180224,1,03/2019
1536562052,1,03/2019
205117304,1,03/2019
555031989,1,03/2019
1091301674457722880,0,03/2019
968642814786465792,1,03/2019
62952341,1,03/2019
1536562052,1,03/2019
205117304,1,03/2019
555031989,1,03/2019
583658052,1,03/2019
1163684858,1,03/2019
546789394,1,03/2019
122271857,1,03/2019
3060539594,1,03/2019
757753483852451840,0,03/2019
832780549488046080,0,03/2019
22243973,1,03/2019
328318014,1,03/2019
2356982959,0,03/2019
518238327,0,03/2019
328318014,1,03/2019
768418570938093568,1,03/2019
2166193445,0,03/2019
8176352,1,03/2019
2348518500,0,03/2019
164086097,0,03/2019
2906419549,1,03/2019
4543487849,1,03/2019
14186181,0,03/2019
68204430,0,03/2019
986019714034995202,0,03/2019
747040693,1,03/2019
205117304,1,03/2019
928395814208180224,1,03/2019
2566880976,1,03/2019
1573612315,1,03/2019
2344530218,1,03/2019
914943158760476672,0,03/2019
15664534,1,03/2019
77312459,1,03/2019
208374181,0,03/2019
14669189,1,03/2019
98400477,1,03/2019
41193845,1,03/2019
386278866,0,03/2019
2906419549,1,03/2019
146375796,1,03/2019
1092547922888077312,1,03/2019
885088352386637824,1,03/2019
563827127,0,03/2019
885088352386637824,0,03/2019
885088352386637824,0,03/2019
1087160794737852417,0,03/2019
55373985,0,03/2019
15785718,0,03/2019
46315572,1,03/2019
264340308,1,03/2019
1055020896992280576,1,03/2019
897031697878978561,0,03/2019
328318014,1,03/2019
831695554836959232,1,03/2019
16974619,1,03/2019
295906021,1,03/2019
629634643,1,03/2019
1735172144,1,03/2019
158356803,1,03/2019
43887121,1,03/2019
768192170268434432,1,03/2019
156568938,0,03/2019
1088297646807121921,0,03/2019
17662020,0,03/2019
338345036,0,03/2019
784055028248182785,1,03/2019
922488455111892993,1,03/2019
2528297105,1,03/2019
24909266,1,03/2019
20435347,1,03/2019
849737390,0,03/2019
2316923504,1,03/2019
2819658863,0,03/2019
436851822,1,03/2019
901524406584967170,0,03/2019
15785718,1,03/2019
1039188840412536832,1,03/2019
1735172144,1,03/2019
2470761883,1,03/2019
846389816,1,03/2019
885088352386637824,1,03/2019
1260094872,0,03/2019
42604774,1,03/2019
77312459,1,03/2019
18595682,0,03/2019
32621460,1,03/2019
913128578081947649,1,03/2019
7833122,0,03/2019
146375796,1,03/2019
516642056,0,03/2019
895230639737319425,1,03/2019
4784640996,1,03/2019
328318014,1,03/2019
1066392391987412995,0,03/2019
2692812625,0,03/2019
91109381,1,03/2019
3415655637,1,03/2019
240110521,0,03/2019
15223369,0,03/2019
16116519,0,03/2019
328318014,1,03/2019
246623740,1,03/2019
211625013,1,03/2019
3055290779,1,03/2019
928395814208180224,0,03/2019
14931126,1,03/2019
437028577,0,03/2019
328318014,1,03/2019
52673057,1,03/2019
801439910892863488,1,03/2019
18974329,0,03/2019
992552080639430656,1,03/2019
557829038,1,03/2019
298704683,1,03/2019
1024274060597850113,0,03/2019
328318014,1,03/2019
832479909532405761,1,03/2019
467062762,1,03/2019
783524471210729472,1,03/2019
1014429078026219520,1,03/2019
111050337,0,03/2019
18676458,1,03/2019
1042172427193802752,1,03/2019
15785718,1,03/2019
306126928,0,03/2019
16974619,0,03/2019
205117304,1,03/2019
747040693,1,03/2019
1573612315,1,03/2019
2344530218,1,03/2019
407850830,0,03/2019
328318014,1,03/2019
2341748924,1,03/2019
376915504,1,03/2019
77312459,1,03/2019
15017531,1,03/2019
1072508497,0,03/2019
16228337,0,03/2019
77312459,1,03/2019
2678248351,1,03/2019
2692812625,1,03/2019
320881201,0,03/2019
7888762,0,03/2019
1105076086348701696,1,03/2019
2832209179,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
15734962,0,03/2019
143562492,0,03/2019
295906021,1,03/2019
1915249820,1,03/2019
2912776145,1,03/2019
19103912,0,03/2019
30985855,1,03/2019
885484034075353088,1,03/2019
77312459,1,03/2019
2867697950,1,03/2019
2867697950,1,03/2019
26478168,1,03/2019
718804592973053952,0,03/2019
328318014,1,03/2019
91109381,1,03/2019
1022610664785932288,1,03/2019
54353031,0,03/2019
148696764,1,03/2019
290690356,1,03/2019
3127375655,1,03/2019
1027948241445421056,1,03/2019
2898909643,1,03/2019
328318014,1,03/2019
1929334645,1,03/2019
36024889,1,03/2019
923797284,1,03/2019
109066179,0,03/2019
328318014,1,03/2019
14822021,1,03/2019
15664534,1,03/2019
15664534,0,03/2019
328318014,0,03/2019
2381416507,0,03/2019
1060144454831689734,1,03/2019
410219569,1,03/2019
950624350427783168,0,03/2019
832479909532405761,1,03/2019
711312535048347648,1,03/2019
111050337,1,03/2019
328318014,1,03/2019
608431030,1,03/2019
809476434645368834,0,03/2019
2353469436,0,03/2019
328318014,1,03/2019
775781157539614721,1,03/2019
28786504,0,03/2019
20462410,0,03/2019
122187817,0,03/2019
863972409942188034,1,03/2019
795369458898378752,1,03/2019
480771906,1,03/2019
15785718,1,03/2019
3341313183,0,03/2019
1072520450335522818,1,03/2019
854042755328339968,1,03/2019
64386354,0,03/2019
996785311286898688,0,03/2019
245953506,0,03/2019
128333509,1,03/2019
150935219,0,03/2019
14304930,0,03/2019
17056335,0,03/2019
1190701380,1,03/2019
2400383455,1,03/2019
1072512429542793216,0,03/2019
245296816,1,03/2019
50636347,0,03/2019
17155437,0,03/2019
2251577246,1,03/2019
2251577246,0,03/2019
2990402052,0,03/2019
4337144594,0,03/2019
89785537,0,03/2019
735468845209620481,0,03/2019
328318014,1,03/2019
1051222879348641792,0,03/2019
923797284,1,03/2019
998050001912643585,1,03/2019
2159851994,1,03/2019
294932830,0,03/2019
304429929,0,03/2019
803544808946077696,1,03/2019
374966809,1,03/2019
328318014,1,03/2019
8427182,1,03/2019
1207949762,1,03/2019
992552080639430656,1,03/2019
328318014,1,03/2019
94182833,1,03/2019
64607492,1,03/2019
55373985,0,03/2019
991716422089752576,1,03/2019
49616273,1,03/2019
2270404548,0,03/2019
1257598033,1,03/2019
697522301642919936,1,03/2019
769216867474866176,1,03/2019
93639729,1,03/2019
274685785,1,03/2019
15664534,0,03/2019
969621924585267200,0,03/2019
999584713579941888,1,03/2019
77312459,0,03/2019
407850830,0,03/2019
355656994,1,03/2019
897031697878978561,0,03/2019
21496166,0,03/2019
1067142716323057666,1,03/2019
1072508497,0,03/2019
902438742,1,03/2019
35203319,1,03/2019
338345036,0,03/2019
205758443,1,03/2019
14229632,1,03/2019
516642056,0,03/2019
64386354,1,03/2019
516642056,1,03/2019
185893940,1,03/2019
516642056,0,03/2019
721738102461636609,1,03/2019
1076212792045330433,1,03/2019
998050001912643585,1,03/2019
2599444560,0,03/2019
168701756,0,03/2019
46256081,1,03/2019
101541749,0,03/2019
15664534,0,03/2019
328318014,1,03/2019
1080667003,0,03/2019
16974619,0,03/2019
783002000,1,03/2019
807880205331300352,1,03/2019
20982910,1,03/2019
1081580271298842627,1,03/2019
1106174388628537347,0,03/2019
3235404753,1,03/2019
328318014,1,03/2019
97587616,1,03/2019
175722238,0,03/2019
3166958767,0,03/2019
3417651219,1,03/2019
884022229,1,03/2019
707936239568166913,0,03/2019
380800182,0,03/2019
1409726425,0,03/2019
50636347,1,03/2019
1008259824247713792,0,03/2019
1008259824247713792,0,03/2019
1008259824247713792,0,03/2019
13957182,0,03/2019
215795742,0,03/2019
992552080639430656,1,03/2019
2889115336,0,03/2019
20361718,0,03/2019
59697591,1,03/2019
795913618604728320,1,03/2019
328318014,1,03/2019
59697591,1,03/2019
34319817,1,03/2019
747040693,1,03/2019
205117304,1,03/2019
1573612315,1,03/2019
15151172,0,03/2019
328318014,1,03/2019
14555996,1,03/2019
128342455,1,03/2019
63743833,1,03/2019
1735172144,1,03/2019
328318014,1,03/2019
2595482646,1,03/2019
298669227,1,03/2019
15785718,0,03/2019
1091106911603253248,1,03/2019
37721626,1,03/2019
884821196222509058,1,03/2019
102542107,0,03/2019
18460854,1,03/2019
16897792,0,03/2019
1074737849906446338,1,03/2019
1331494998,0,03/2019
164734262,1,03/2019
124531391,0,03/2019
816273673162289152,0,03/2019
263376539,1,03/2019
813824108177850369,1,03/2019
1105949498361217024,1,03/2019
843921016212652037,1,03/2019
816273673162289152,0,03/2019
15664534,0,03/2019
15664534,0,03/2019
291785111,0,03/2019
290690356,1,03/2019
77312459,1,03/2019
516642056,1,03/2019
1001929386,0,03/2019
913128578081947649,1,03/2019
704928456514129920,1,03/2019
46256081,1,03/2019
516642056,0,03/2019
816273673162289152,0,03/2019
847110935324086272,0,03/2019
2353469436,1,03/2019
328318014,1,03/2019
35203319,1,03/2019
257682085,1,03/2019
816273673162289152,0,03/2019
291831562,1,03/2019
2799599374,1,03/2019
3064266184,0,03/2019
120675100,0,03/2019
120675100,1,03/2019
17103069,1,03/2019
861277840020471808,0,03/2019
930158883095506944,1,03/2019
328318014,1,03/2019
923797284,1,03/2019
41193845,1,03/2019
2253116190,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
1008259824247713792,1,03/2019
762489362332340226,0,03/2019
743404653744914432,1,03/2019
62952341,1,03/2019
2906419549,1,03/2019
569062771,0,03/2019
