author_id,text,model,YM,gov_sentiment
2253116190,"How can border security be maintained? The use of Intelligent Vehicle Occupant Detection powered withhelps to identify the passengers! Here’s what you’ll see at Open Innovation Centre soon. 

Drop us an email at safety@gsd.jp.nec.com to find out more! ",ALL,04/2019,0
898159628600651776,"The Department of Homeland Security (DHS) says it expects to use facial recognition technology on 97% of departing passenger flights within the next four years.

For the full story: 

",ALL,04/2019,0
33893402,"Microsoft didn't want to sell its facial recognition tech to California police 

The company cites human rights concerns.

 via @engadget

",ALL,04/2019,0
492677033,"Chinese government starts using racist AI systems - 
",ALL,04/2019,0
1336231,Microsoft won’t share facial recognition technology with police citing human rights concernsvia @SiliconANGLE,ALL,04/2019,0
411809425,The ACLU Used Amazon’s Facial Recognition And It Labelled Congress Members As Criminals,ALL,04/2019,0
288638912,Microsoft Refutes Idea of Selling Facial Recognition Solution for Blanket Surveillance,ALL,04/2019,0
3527715379,"Microsoft won’t share facial recognition technology with police citing human rights concerns
 ",ALL,04/2019,0
64096281,👀👀👀 surveillance geebuzzfuck this shit... ,ALL,04/2019,0
50636347,'@FBI'sPrograms Under Fire OverAccuracy Concerns. The bureau has largely ignored the Government Accountability Office’s concerns about its use of facial recognition in criminal investigations@Nextgov CC @archonsec,ALL,04/2019,0
1085900442889084928,"NYC subway denies using ‘real-time face recognition screens’ in
",ALL,04/2019,0
17093031,"Technologies of Control 
likeDigital-ID and data surveillance more broadly cannot be reformed &amp; made good. Reformism increases their efficiency lends it legitimacy &amp; accelerates violence on human freedom &amp; agency. via @FrankPasquale
",ALL,04/2019,1
301794522,@tdietterich @mackenzief @JetBlue @EPICprivacy Taking photos submitted to the State Dept. to obtain a passport and then using them to create a digital ID through the use oftechnology is an issue. FRT is powerful surveillance tech that lacks regulation and creates newrisks.,ALL,04/2019,0
7343352,Departing a US Airport? Your Face Will Be Scanned -- US Customs and Border Protection (CBP) is set to expand the use of facial recognition tech to identify just about every person leaving the United States on a commercial flight.,ALL,04/2019,1
47361215,So United States Department of Homeland Security is handing out facial recognition to commercial airline companies.. 🤨,ALL,04/2019,0
16022855,Regulation ofsoftware and overall enforcement create two stumbling blocks to Washington State'slegislation. @WashingtonCOG ,ALL,04/2019,0
45756881,@EinsteinsAttic For sure data protection laws need stronger enforcement. I just want to stress that the law has not been left behind by technology. Many egregious examples of(and indeed Surveillance Capitalism) are expressly outlawed by existing privacy rules.,ALL,04/2019,1
763357147321274368," denied police facial recognition tech overconcerns.
"" has become a controversial topic forpartly because of itsbut also its potential forsurveillance""
 via @Verge",ALL,04/2019,0
886374620,I did a double take when I saw this picture. No its not in China but in Singapore. Facial recognition sunglasses are being tested out by police here as well.,ALL,04/2019,0
74945157,Student SlapsWith $1 Billion Suit Blames Facial Recognition Software For False Arrest,ALL,04/2019,0
3128474378,"An 18-year-old is suing Apple for $1 billion following a ""traumatic"" wrongful arrest which he claims was a result of misidentification by Apple's facial recognition software.
Apple",ALL,04/2019,0
853038129984536576,The Government sells and/or provide our data to companies like ⁦@JetBlue⁩ so they can do shit like “facial recognition”! 👀🤔 ,ALL,04/2019,0
812201607945457664,"Is it 2019 or 1984? According to this billion dollar lawsuit against Apple their facial recognition technology led to the false arrest of a teen: 

",ALL,04/2019,0
1430805421,Teenager sues Apple for $1bn claiming facial recognition led to false arrest (updated),ALL,04/2019,0
923631695223541761,"An 18-year-old is suing Apple for $1 billion following a ""traumatic"" wrongful arrest which he claims was a result of misidentification by Apple's facial recognition software.",ALL,04/2019,0
943070764454072325,"A teen in America is suing Apple for $1 billion for claims its facial recognition led to his false arrest. 

",ALL,04/2019,0
1103749943636967424,"Teenager sues Apple for $1bn claiming facial recognition led to false arrest (updated)



 

 

 ",ALL,04/2019,0
105150346,San Francisco Wants to Ban Government Face Recognitionvia @TheAtlantic,ALL,04/2019,0
444400033,"Teenager suesfor $1bn claiming facial recognition led to false arrest (updated) 

",ALL,04/2019,0
262495194,"When boarding a domestic flight would you rather show your passport or have your identity cross-checked using facial recognition? ✈️
JetBlue is verifying ID with info provided by the US Dept. of Homeland Security:👇
",ALL,04/2019,0
250898757,"So now confirmed thatis using theirfor tracking 👉 Teen’s $1B suit claims Apple’s facial recognition software led to false arrest

",ALL,04/2019,0
947495822,"A teen is suing Apple for $1 billion and claims its facial recognition led to his false arrest



",ALL,04/2019,0
2161651062,Apple Face-Recognition Blamed by New York Teen for False Arrest@business,ALL,04/2019,0
14133534,An 18-year-old student is suing Apple for $1 billion claiming its in-store facial-recognition systems led to his false arrest.,ALL,04/2019,0
169849065,"Teen sues Apple for $1B over facial recognition &amp; alleged false arrest


",ALL,04/2019,0
37867958,"Teenager sues Apple for $1bn after facial recognition led to false arrest 
",ALL,04/2019,0
1857985849,"Teen sues Apple for $1B after its facial recognition software led to his false arrest
 ",ALL,04/2019,0
13645682,San Francisco could be the first US city to ban facial recognition tech ||,ALL,04/2019,0
2817285212,“The Department of Homeland Security is plowing ahead with its program to scan travelers’ faces and doing so in absence of adequate safeguards against privacy invasions data breaches &amp; racial bias” Sen. Ed Markey (D) said.,ALL,04/2019,0
74945157,Student SlapsWith $1 Billion Suit Blames Facial Recognition Software For False Arrest,ALL,04/2019,0
74945157,Student SlapsWith $1 Billion Suit Blames Facial Recognition Software For False Arrest,ALL,04/2019,0
68939904,New York teenager sues Apple for $US1BN claiming store facial recognition led to wrongful arrest,ALL,04/2019,0
759232045679779840,San Francisco could be the first US city to ban facial recognition tech,ALL,04/2019,0
18739385,"Teen Sues Apple For $1 Billion Over Facial-Recognition Arrest



",ALL,04/2019,0
700398433702703105,Teen SuesFor $1 Billion Over Facial-Recognition Arrest,ALL,04/2019,0
15785718,Going to ? Stop by @NEC Boothto see how our world-renowned advanced recognition systems are addressing today’s national defense homeland security and federal law enforcement challenges.,ALL,04/2019,1
17569853,"“Made in China Exported to the World: The Surveillance State
In Ecuador cameras capture footage to be examined by police and domestic intelligence. The surveillance system’s origin: China.”",ALL,04/2019,0
789117342370279424,"
San Francisco considers banning facial recognition systems

The continued debate on .The Stop Secret Surveillance ordinance introduced in January has caused a stir in the city receiving significant support fr…",ALL,04/2019,1
74945157,Student SlapsWith $1 Billion Suit Blames Facial Recognition Software For False Arrest,ALL,04/2019,0
74945157,Student SlapsWith $1 Billion Suit Blames Facial Recognition Software For False Arrest,ALL,04/2019,0
74945157,Student SlapsWith $1 Billion Suit Blames Facial Recognition Software For False Arrest,ALL,04/2019,0
50636347,'@FBI'sPrograms Under Fire OverAccuracy Concerns. The bureau has largely ignored the Government Accountability Office’s concerns about its use of facial recognition in criminal investigations - Nextgov,ALL,04/2019,0
74945157,Student SlapsWith $1 Billion Suit Blames Facial Recognition Software For False Arrest,ALL,04/2019,0
127173268,@ABC Like how the Brit robbed Standard Chartered at Holland Village Singapore? No Robin Hood but still classic daylight robbery. Security 😴 Police 😴 as unresolved petty crime ⬆️ in 🇸🇬. Why surveillance cameras are everywhere now.CNA ,ALL,04/2019,0
74945157,Student SlapsWith $1 Billion Suit Blames Facial Recognition Software For False Arrest,ALL,04/2019,0
1004047139062755328,"
"". . . policy efforts to rein in the use of artificial intelligence in surveillance move much slower than the technology itself.""
",ALL,04/2019,0
403357595, facial recognition tech prompts student to sue for $1 billion after false arrest |@ZDNet &amp; @SecurityCharlie,ALL,04/2019,0
3436764131,"A U.S. Customs and Border Protection officer instructs an international traveler to look into a camera as he uses facial recognition technology to screen a traveler entering the United States.
",ALL,04/2019,1
705424458,"Facial recognition is being used at border patrol checkpoints security checkpoints at airports and with law enforcement officials. Learn how our new and innovative FaceX analytics solution sets new benchmarks intechnology.

 ",ALL,04/2019,1
959467655483789312,".@NYTimes employees created a legal facial recognition tracking system for roughly $60. Is this the infrastructure for mass surveillance?

 |",ALL,04/2019,0
97043520,San Francisco could be the first US city to ban facial recognition techvia @engadget,ALL,04/2019,0
91109381,"The Department of Homeland Security says it expects to use facial recognition technology on 97 percent of departing passengers within the next four years.
Read the full story here:
",ALL,04/2019,0
32485965,"China...Oh wait""information provided by US dep Homeland Security from existing holdings"" ",ALL,04/2019,0
15103213, could be the first US city to ban facial recognition tech,ALL,04/2019,0
1022610664785932288, Academics hide humans from surveillance cameras with 2D prints,ALL,04/2019,0
91109381,With Aureus 3D we generate face templates quickly and can scale to handle those ever increasing and varied populations. For more about law enforcement &amp; safe city applications click here:,ALL,04/2019,1
78884300,The U.S. Customs and Border Protection is set to expand their use of facial recognition technology to scan pretty much everyone leaving the country:,ALL,04/2019,1
1102958836795744257,ZKTeco Protecting Colombia National Security. Facial Recognition.Quick Access and Large Zones @RyanZkteco egyptzkteco… ,ALL,04/2019,1
76004287,"This debate ontakes place *tomorrow*.

Comment on the Facebook post linked below or tweet/email your MP to let them know facial recognition surveillance has no place on our streets! ",ALL,04/2019,0
2817285212,"""Public dissatisfaction has reached such a fever pitch that San Francisco is considering an all-out ban on facial recognition tech ... Stillis being put to use at an astounding rate on both the national &amp; city level.""",ALL,04/2019,0
732637071647596544,Thank you to those who participated in the poll. Very interesting result which clearly demonstrates support for advancements in police use of facial recognition.,ALL,04/2019,1
895224520981786626,Can surveillance technology respect our human rights? @PeteFussey @essexsociology @UoECrim talks to @BBCEssex about his work on the National Surevillance Camera Strategy @surcamcom(36.30in) ,ALL,04/2019,0
1116626643127193600,"@Hannah_Couchman @darrenpjones Liberty's @Hannah_Couchman reacting to discussion in Parliament now onwhere @darrenpjones notes bias is inherent in use of the technology. 

Hannah expressed similar concern abt use of AI in policing in our Law &amp; Tech symposium here:",ALL,05/2019,0
14304930,But this is incorrect. The proposal is to ban it by “government” but to let private companies do whatever they want. Not even sure that’s an improvement.,ALL,05/2019,0
1024351906653777920,"Facial Recognition Database. check. National DNA database...coming soon. Shit is getting real. 

",ALL,05/2019,0
14502537,JetBlue expands use of facial recognition software at airports via Homeland Security database.,ALL,05/2019,1
233427213,Man I’d love to see a good talk onand public safety. (E.g. threats caused by tech misidentifying persons (incl. PoC)). Especially with the whole police submitting sketches for matches article. ,ALL,05/2019,1
211899262,Startup using AI data facial recognition tech to help find missing children in IndiaThis is ananduse most of us can get behind. But how else will law enforcement use this type of ? @Engineering_360,ALL,05/2019,0
50636347,Police testin Oregon. Butadvocates have serious concerns. - Washington Post,ALL,05/2019,0
722773924124045313,Shenzhen AI start-up Intellifusion helps city police identify jaywalkers and banned drivers,ALL,05/2019,1
105082810,": perhaps the first city to ban !
“Facial recognition endangers civil rights and civil liberties” the ordinance reads.

@GlobalCenterfo1 @AaronPeskin @b_haddy
@Matt_Cagle @DStevensonSF @StephaneNappo
By @levisu@mercnews

 ",ALL,05/2019,0
6411542,"The facial recognition security issue Queensland Police tried to keep secret

QPS initially told @abcnews there ""were no problems experienced with its use"".

Thisrequest shows otherwise.


 ",ALL,05/2019,0
205109688, lapse exposes: Thousands ofscans matched against police records,ALL,05/2019,0
951707624,"Facial recognition wrongly identifies public as potential criminals 96% of time in London 
",ALL,05/2019,0
722773924124045313,DeepGlint: the Chinese AI firm that helped police catch a criminal who had been on the run for 20 years,ALL,05/2019,0
979917670886838272,"Facial recognition technology has misidentified members of the public as potential criminals in 96% of scans so far new figures reveal. 

",ALL,05/2019,0
3342899873,"Facial recognition wrongly identifies the public as potential criminals 96% of the time figures reveal
Get more details:

",ALL,05/2019,0
44358731,San Francisco Oakland could be first cities in nation to ban facial recognitionvia @mercnews,ALL,05/2019,0
877441709256445953,San Francisco Is About to Be the First U.S. City to Ban Police From UsingTech,ALL,05/2019,1
1017201926486626304,San Francisco is about to be the first U.S. city to ban police from using facial recognition tech -via @Slate,ALL,05/2019,0
897031697878978561,San Francisco could ban government agencies from usingtechnology | San Francisco | The Guardian ,ALL,05/2019,0
66381016,"A new proposal would ban the city offrom using controversial facial recognition software at a time whenadvocates say some Bay Area law enforcement agencies are already starting to use it. am
",ALL,05/2019,0
576679602,NewswireToday / NEC to Deploy Advanced Surveillance and Traffic Management System in Gurugram and Manesar _Corp- ,ALL,05/2019,0
17569853, Is About to Be the First U.S. City to Ban Police From Using Facial Recognition Tech,ALL,05/2019,1
25582069,"San Francisco Rules Committee votes to advance the ""Stop Secret Surveillance Ordinance"" to prohibit local government use of facial recognition technology ..",ALL,05/2019,1
2326820828,Eight Metropolitan Police trials oftechnology in London have misidentified members of the public as potential criminals in 96% of scans,ALL,05/2019,0
832479909532405761,The NT govt has announced it's implementing support for the national biometrics system and upgrading its telecommunications infrastructure to open up more digital tech opportunities for the state. Good move!,ALL,05/2019,1
1683133992, could become the 1st city in the nation to ban any city department from using facial recognition under a proposal saying thebenefits do not outweigh its impact on .,ALL,05/2019,0
134889176,@NBCNews reports the photo storage app Ever used pictures shared to the service to train itssystem without informing its users. Ever sold its facial-recognitionto private companies law enforcement and the military. Total violation of people’s !,ALL,05/2019,0
118788479,The photos people share are used to train the company’ssystem and thatthen offers to sell that technology to private companies law enforcement and the military.,ALL,05/2019,0
40847455,"San Francisco Oakland Weigh FirstBans
In order to prevent potential mass surveillance &amp; civil rights abuses the 2 California cities both considering ordinances to stop police &amp; other agencies from using facial recognition # technology. ",ALL,05/2019,0
25471555,Which is why advocates have shifted toward face surveillance. Localized FaceID not so bad. Cameras tracking the public real problematic . ,ALL,05/2019,0
22243973," Assembly Passes Bill from @PhilTing to Ban Police from usingandscanners in Body Cameras



",ALL,05/2019,0
915933945560207361,Facial recognition might sound great really convenient. @FastCompany on why it could be a dangerous development in technological surveillance.,ALL,05/2019,0
811624082600914944,The law is on the govt's side that facial recognition tech does not violate reasonable expectations of privacy and it seems inevitable that cameras - like police body cams - will increasingly havetechnology -@cfarivar,ALL,05/2019,0
278163869,"

China’s Algorithms of Repression | Reverse Engineering a Xinjiang Police Mass Surveillance App

",ALL,05/2019,0
771932239278010373,"3D image analysis technology helped the police capture of 100 suspects.
",ALL,05/2019,1
325982413,San Francisco may just become the first city in the United States to ban government agencies from usingTechnology.,ALL,05/2019,1
722773924124045313,Border officials don't have data to address racial bias in facialrecognition tech,ALL,05/2019,0
1055020896992280576,San Francisco Wants to Ban Government Face Recognition,ALL,05/2019,0
36063034,Watchingprog. Police triallingkit. Man passing by obscured his face. Ended up being fined £90! Looks like a great way to gain public faith in use of technology which currently lacks legal definition constraints. Worrying.,ALL,05/2019,0
915933945560207361,A San Francisco government committee is pushing for a ban on government uses of facial recognition tech. An interesting look at why we should think carefully about the impact these technologies can have. From @FastCompany,ALL,05/2019,1
34596267,The landlord of a rent-stabilized apartment in Brooklyn wants to install a facial recognition security system sparking a debate about privacy and surveillance.,ALL,05/2019,0
1001929386,"Facial Recognition Tech Tested By UK Police Was Wrong 96% Of The Time According To Big Brother Watch

 ",ALL,05/2019,0
806047050517401600,Pay attention facial recognition tech is spreading at a rapid rate what the military-industrial Intelligence complex (MIIC) &amp; its sub-companies have planned for the coming police state would make George Orwell cringe in absolute fucking horror..,ALL,05/2019,0
2356982959, deploys smart city system withfrom,ALL,05/2019,1
518238327, deploys smart city system withfrom,ALL,05/2019,1
15663428,San Francisco is on track to become the first U.S. city to ban the use of facial recognition by police and other city agencies. | v @ABC |,ALL,05/2019,1
185893940,"@washingtonpost reports SF is on the verge of prohibiting police from usingsoftware. The ban is part of the ""Stop Secret Surveillance Ordinance""designed to curtail agency surveillance in the city. Doesn't apply to people that want to use the technology.",ALL,05/2019,0
786579859464003588,New Data On London Metro Police Facial Recognition Tech Shows It's Still Wrong 96 Percent Of The Time,ALL,05/2019,0
257821440,Tomorrow SF may become the first US city to ban use oftech by police and city agencies. ,ALL,05/2019,1
3977486715,"""The exposed data contains enough information to pinpoint where peoplewent when and for how long allowing anyone with access to the data —including police — to build up a picture of a person’s day-to-day life.""",ALL,05/2019,0
164121361,"@AnnCavoukianbased public surveillance usingis a really bad idea. I know because I've been there before and learned better. 
",ALL,05/2019,0
1051222879348641792,"""Big Brother Watch is currently taking legal action against the Metropolitan Police over its use of automated facial recognition systems.""",ALL,05/2019,0
19397439,"Our case against South Wales Police - the first legal challenge totech in the UK - will be heard NEXT WEEK
This technology is discriminatory and makes a mockery of our privacy rights. It has no place on our streets",ALL,05/2019,0
2478688363,San Francisco may ban police city use of,ALL,05/2019,0
19216635, may be first U.S. city to ban the use oftechnology ,ALL,05/2019,1
248726341,"UK: Is police use of facial recognition technology lawless and racist?

 ",ALL,05/2019,0
20513550, may ban police city use of,ALL,05/2019,0
75055396,"In one form or another facial recognition is already being used in many U.S. airports and big stadiums and by a number of other police departments. 

",ALL,05/2019,0
407850830,Thrilled to see that San Francisco listened to public opinion onand voted to ban its use by police on grounds ofissues and potential(the tech has been shown to haveagainst persons af color).,ALL,05/2019,1
2814306918, is first US city to ban,ALL,05/2019,0
28565521,"San Francisco faces up to the realities of a healthy democracy becomes the first US city to ban facial recognition.

",ALL,05/2019,0
1104480552323899399,Breaking: S.T.O.P. Welcomes San FranciscoBan Urges NY to Enact Same. Today S.T.O.P. welcomed theBoard of Supervisors’ decision to ban city agencies from using facial recognition...,ALL,05/2019,1
133681256,Breaking: San Francisco becomes 1st US state to ban Facial Recognition technology.,ALL,05/2019,1
1132795518,San Francisco has just become the first city in the US to ban facial recognition use by police and city agenciesvia @vicenews,ALL,05/2019,1
2903980267,Tech-heavy city San Francisco becomes the first city to ban facial recognition technology.Will your city be next?,ALL,05/2019,0
3166958767,San Francisco just banned public agencies including police from usingtechnology.,ALL,05/2019,0
985531272180260864,"I'm ok with this. It should be for any employer (including government) or for business related transactions.

Technology ",ALL,05/2019,1
781233472991920128, supervisors will vote on surveillance oversight legislation Tuesday that includes a ban on the use oftechnology byand other city departments. |,ALL,05/2019,1
2394498976,An important victory for racial justice privacy and democracy. Governments should not be deploying face surveillance technology.,ALL,05/2019,1
14615761,"This is huge.

“San Francisco BansUse by Police and the Government” - VICE ",ALL,05/2019,0
15715367,(1) Ecstatic to seebecome the first city in the US to ban ! This technology is biased it's broken and should be blocked. We know that facial recognition is more likely to make mistakes for women and people of color. ,ALL,05/2019,0
13645682,San Francisco has banned facial recognition by city agencies ||,ALL,05/2019,0
130704747,San Francisco has banned facial recognition by city agencies.,ALL,05/2019,0
65144656,San Francisco Considers Ban On Government's Use Of Facial Recognition Technology,ALL,05/2019,0
16974619,"Why are privacy rights still at risk when users opt in toprograms? 

Our @JakeLaperruque tells @sidneyfussell that users are “effectively being conscripted to help build military &amp; law enforcement weapons &amp; surveillance systems."" ",ALL,05/2019,0
14683187,San Francisco Considers Ban On Government's Use Of Facial Recognition@npr,ALL,05/2019,0
841829095017082880,"San Francisco Considers Ban On Government's Use Of Facial Recognition Technology

",ALL,05/2019,0
2350932000,Yonsei (Korea) health system establishtechhospital. Workers access facility without a separate authentication procedure thrusystem… mobile devices monitor patients' vital signs,ALL,05/2019,0
894318375488241665,"Do you think law enforcement should useto fight crime?

 supervisors aim to ban agencies including police from using facial recognition on the city's denizens. Via @axios: ",ALL,05/2019,0
925734820612857856,"A Chinese Subway is Experimenting with Facial Recognition to Pay Fares.

 ",ALL,05/2019,0
291785111,Yes Americans can opt-out of airport facial recognition. Here’s how,ALL,05/2019,0
877534477211369472,"San Francisco Poised to Ban Facial-Recognition Surveillance 
",ALL,05/2019,0
836545729850191872,Police 'miss' chances to improve face tech,ALL,05/2019,0
396914008,"San Francisco could be first US city to ban government use of facial-recognition technology... 😎😊🙂🙃😏😒🤔😠😬 
Why? 




 
 
@CNN ",ALL,05/2019,0
847110935324086272,Yes Americans can opt-out of airport facial recognition. Here’s how,ALL,05/2019,0
21227794,"The use of facial recognition by police might cease to exist in San Francisco if the city adopts a ban on the technology.
",ALL,05/2019,0
111046668,"Flaws with Facial Recognition technologies are hindering accuracy when it comes to supporting police investigations. 

",ALL,05/2019,0
152348706,@Facewatch New introduction video for retail crime prevention,ALL,05/2019,0
68668492, is on track to become the firstcity to ban the use ofby police and other city agencies reflecting a growing backlash against a technology that's creeping into airports motor vehicle departments stores stadiums and home security cameras,ALL,05/2019,1
587045384,"San Francisco has banned the use offor local law enforcement. This conversation comes with real implications regarding police states.
",ALL,05/2019,1
3018375669,"Tech Hub San Francisco First US City to Ban Facial Recognition


",ALL,05/2019,0
111050337,"San Francisco is first US city to ban facial recognition

",ALL,05/2019,0
545259258,San Francisco to ban its government from usingtechnology. Supporters of the ban say it will protect against police bias and excessive surveillance while opponents say the technology can catch criminals and locate missing people. ,ALL,05/2019,0
74945157,San Francisco Bans Police From Using Facial Recognition AI To Help Identify Suspects,ALL,05/2019,0
1095694821958799360,"Enterprise Talk | San Francisco first ever city to ban facial recognition for law enforcement - what are the alternatives?

For more trending stories 

",ALL,05/2019,1
2328273998,San Francisco’s Facial Recognition Ban Is New but the Controversies Aren’t. On Tuesday San Francisco became the first major American city to block police and other law enforcement agencies from using the software.,ALL,05/2019,0
31151790,«Legislators inhave voted to ban the use ofthe first US city to do so. The technology will not be allowed to be used by local agencies such as the city’s transport authority or law enforcement»,ALL,05/2019,0
156568938,"San Francisco has become the 1st U.S. city to ban police use of. 
""It's psychologically unhealthy"" says Supervisor @AaronPeskin 
",ALL,05/2019,0
53498980,San Francisco is the first US city to ban Facial Recognition!,ALL,05/2019,1
87434953,TheBoard of Supervisors voted Tuesday to ban the use ofby government agencies@GlobalDebout @occupy,ALL,05/2019,0
291831562,San Francisco becomes first US city to ban facial-recognition technology,ALL,05/2019,1
25167160,"@ncilla Was the 'burka ban' a pretense - preparation for implementation of a facial-recognition surveillance state? Likely.technology has been under development for many years.

Only way forward is to push back and ban the tech. Some good news:
",ALL,05/2019,1
1097886970762719232,"San Francisco becomes first city to ban police use of facial recognition technology 15.5.2019 

@AlsupTheWriter @NYDailyNews",ALL,05/2019,0
729500744085180416,"San Francisco passes city government ban on facial recognition tech
",ALL,05/2019,0
179177010,San Francisco is the first U.S. city to ban its government from using facial recognition technology.,ALL,05/2019,1
816964739045670913,"Ban on Facial Recognition by San Francisco is it a good decision by authorities? Read more here:

",ALL,05/2019,0
74945157,San Francisco Bans Police From Using Facial Recognition AI To Help Identify Suspects,ALL,05/2019,0
1110950064434921472,"Mass homelessness criminal activity out of control and illegal immigrant havendoesn't want 
 crimes reported

BBC News - San Francisco is first US city to ban facial recognition ",ALL,05/2019,0
21227794,"San Francisco is the first U.S. city to ban the use of facial recognition by government agencies
",ALL,05/2019,1
38515532, votes to ban city use oftechnology ,ALL,05/2019,1
362413914,"San Francisco passes city government ban ontech
 ",ALL,05/2019,0
11230502," passes city government ban ontech
",ALL,05/2019,0
28590743,"San Francisco passes city government ban on facial recognition techvia @techcrunch
",ALL,05/2019,0
1366802004,"San Francisco is first US city to ban facial recognition 
because it's what's on the inside that counts. ",ALL,05/2019,1
2842667829,"San Francisco is first US city to ban facial recognition
Legislators in San Francisco have voted to ban the use of facial recognition the first US city to do so. 

",ALL,05/2019,0
937806764774277120,"San Francisco becomes the first major US city to ban the use of facial recognition software by police and other agencies. Do you think this is a good or bad idea?



 ",ALL,05/2019,0
1113468711225004032,"Interesting 
San Francisco Approves Ban On Government's Use Of Facial Recognition Technology ",ALL,05/2019,1
33893402,"San Francisco passes city government ban ontech 

 via @techcrunch

",ALL,05/2019,0
3191025717,"San Francisco becomes first US city to ban police from using facial recognition technology
",ALL,05/2019,1
34761502, becomes first city in U.S. to ban,ALL,05/2019,1
216172921,ICYMI: San Francisco Becomes First U.S. City to Ban Facial Recognition Software,ALL,05/2019,0
1075862777112223744,"Silicon Valley bans facial recognition software

Good or bad?

I stand with the former!

San Francisco has banned facial recognition software by police and other law enforcement agencies.

@omnidigit ",ALL,05/2019,0
2523149196,"Dozens of police departments nationwide already routinely apply facial recognition to databases of mug shots and driver’s-license photos to identify suspects
 via @WSJ",ALL,05/2019,0
1121187807417065474,"Flaws with Facial Recognition technologies are hindering accuracy when it comes to supporting police investigations. 



",ALL,05/2019,0
2161651062,San Francisco Says NO to Facial Recognition Tech in Police Investigations@Bitdefender @Luana_Pascu,ALL,05/2019,0
1423531074,"BBC News -is first US city to ban 
",ALL,05/2019,0
14322288,This week's Top Ten in Tech Law newsletter includes: genetic privacy border phone seizures San Francisco bans facial recognition &amp; Uber driver strikes. Subscribe here:… … … …,ALL,05/2019,0
16228337,".@ManaAzarmi: ""The [SF] ban sends a signal to law enforcement around that country that if they want to usethey'll have to convince the public that it can be used in a rights respecting manner &amp; bias issues... have been addressed:""
 ",ALL,05/2019,0
3097993207,"Is this really the direction we want to take our societies?

""London police arrest man who covered face during public facial recognition trials""



via @BoingBoing

",ALL,05/2019,0
278335034,San Francisco first city to ban .,ALL,05/2019,0
920326607558135809,BBC News - San Francisco is first US city to ban facial recognition,ALL,05/2019,0
74945157,San Francisco Bans Police From Using Facial Recognition AI To Help Identify Suspects,ALL,05/2019,0
74945157, Bans Police From UsingAI To Help Identify Suspects,ALL,05/2019,0
17405435,"San Francisco set to ban facial-recognition technology. Legislators in California city vote to outlaw use of surveillance tech by government entities

Find out more 👉 

",ALL,05/2019,0
41578622,San Francisco is first US city to ban facial recognition.,ALL,05/2019,0
23950210,San Fran becomes 1st city to ban facial recognition by local agencies.The question is if this will impede legitimate security capabilities.This debate will continue as multi-stakeholder efforts have failed@WSJ,ALL,05/2019,0
18088416,San Francisco Becomes 1st US City to Ban Facial Recognition Technology,ALL,05/2019,1
2525040972, votes to ban city use oftechnology. .,ALL,05/2019,1
246911431,"

 used ängers 2 fudgeresults researchers say

The NYPD is also accused of editing suspects' photos to get results from its facial recognition system a new report says.

",ALL,05/2019,0
74945157,San Francisco Bans Police From Using Facial Recognition AI To Help Identify Suspects,ALL,05/2019,0
270078041,"The city of San Francisco government passes ban ontech: 

",ALL,05/2019,0
262413057,"San Francisco BansUse by Police 

""The biggest danger is that this technology will be used for general suspicionlesssystems.""

via @SecurityWeek",ALL,05/2019,0
2536233330, willhuman rights.is the first city to ban. ,ALL,05/2019,0
1111399174266732544,State use of technology to keep us the public ‘safe’ and ‘protected’ whilst breach of privacy and human rights are quietly eroded against a discourse of future risk and protective rationalisations. @FuturesUoA @BBCClick,ALL,05/2019,0
17405435,"San Francisco set to ban facial-recognition technology. Legislators in California city vote to outlaw use of surveillance tech by government entities

Find out more 👉 

",ALL,05/2019,0
74945157,San Francisco Bans Police From Using Facial Recognition AI To Help Identify Suspects,ALL,05/2019,0
74945157,Is Facial Recognition Technology Capable Of Identifying Suspects? Here’s What Tech Experts Say,ALL,05/2019,0
586432563, is now the first major American city to ban the use oftechnology by&amp; other city agencies. Big applause tofor this great achievement. Just for clarification you can still use facial recognition on your phone to protect your . ,ALL,05/2019,1
296973095,"San Francisco votes to ban city use of facial recognition technology 
 ",ALL,05/2019,1
741999097,"A Chinese Subway is Experimenting with Facial Recognition to Pay Fares.

 ",ALL,05/2019,0
74945157,IsTechnology Capable Of Identifying Suspects? Here’s What Tech Experts Say,ALL,05/2019,0
3244580143,"San Francisco long one of the most tech-friendly and tech-savvy cities in the world is now the first in the United States to prohibit its government from using facial-recognition technology.



",ALL,05/2019,1
1620226244,"Legislators in San Francisco have voted to ban the use of facial recognition the first US city to do so.
The emerging technology will not be allowed to be used by local agencies such as the city’s transport authority.
More:",ALL,05/2019,0
348197129,"SFban only limits the government but won’t prohibit private companies from using it. It is indeed only a start of a long and complex fight but it’s an important step. 

Digital privacy is the new frontier of fights for personal freedom

",ALL,05/2019,1
2285611770,San Francisco officially became the first city in America to ban facial recognition software. Read the full story here,ALL,05/2019,1
1000003671780884485,"Enchanted LifePath Live - Join &amp; Share

Facial Recognition Arrests In UK For Covering Face Police Issue £90 Fine - Police State UK




Website


",ALL,05/2019,1
2455611499,"Police deployment of facial recognition is happening across the globe. But the tech is fraught with issues such as civil liberties. The @BBCClick short is an interesting watch:



",ALL,05/2019,1
1121187807417065474,"San Francisco has banned the use of facial recognition by local authorities and law enforcement.



",ALL,05/2019,0
